Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1987,30.3,33.8,41.7,46.6,62.2,66.3,69.6,69.9,62.3,48.4,46.1,38.2,51.3
1988,28.1,33.7,42.7,50.1,56.6,64.6,68.1,69.5,60.9,46.6,44.4,35.2,50
1989,39.8,35,46.6,49,55.3,64.6,67.5,66.4,60.7,53.8,43.1,26.6,50.7
1990,40,43.3,46.1,50,57.7,64.6,68,67.4,62.6,54.1,47.6,41.6,53.6
1991,34.8,37.6,44.4,54,63,64.9,69.5,66.5,61.1,53.7,39.3,37.4,52.2
1992,33.7,37.4,38.9,47.7,53.4,60.5,68.1,63.5,61.6,49.2,41.7,32.6,49
1993,36.3,31.4,35.2,45.8,57.5,64.4,72,67.8,62.6,50.7,41.8,31.4,49.7
1994,26,34.7,40.8,52.7,53.1,65.9,67.1,64.8,58.5,51,47.6,38.7,50.1
1995,32,30.3,44.6,51.2,57.3,62.7,68.4,68.8,60.1,52.2,36.7,30.5,49.6
1996,29.5,33,34.4,47,59.4,64.4,66.4,65.7,M,M,M,35.8,48.4
1997,32.6,M,46.2,44.4,M,M,M,M,60.6,50.4,38,33.6,43.7
1998,35.1,35.3,37.9,50.6,M,67.4,69.5,67.8,65.6,52.8,43.4,36.7,51.1
1999,M,M,37.5,53.3,56.5,63.6,71.4,68.6,59.3,50.2,47.1,36.4,54.4
2000,29.7,36.2,44.3,48.1,60.5,66.6,68.1,68,61.5,51.5,39.7,26.7,50.1
2001,30.6,38.3,35.8,52.1,58.8,64.6,67.1,68.9,58.8,48.8,45,40.2,50.8
2002,34.6,34.6,39.9,52.8,57.8,65.8,70.2,68.7,64.1,53.5,38.8,33.1,51.2
2003,27.7,33.3,45,50,58.4,63.6,68.7,69.6,60.4,48.3,47.2,31.8,50.3
2004,30.1,31.3,42.7,49.4,63.3,66.7,68.9,66.1,61.6,54.2,46.4,33.1,51.2
2005,35,36.9,38.3,49,55.1,65.1,71.5,70.1,62.8,53.3,43,31.4,51
2006,38.5,32.4,40.5,54,55.8,64.8,68.4,69.5,58.9,48.9,42.5,38.6,51.1
2007,34.6,30.1,45.7,47.2,58,65.1,66.4,71.5,62.9,54.9,40.9,39.7,51.4
2008,31.4,36.5,40.4,49.6,56.1,66.6,66.8,65.5,61.1,49,38.4,37.6,49.9
2009,30.8,34.1,41.6,49.2,58.7,66.4,65.5,68,61.5,50.2,45,31.9,50.2
2010,26.8,26.1,39.3,52.2,60.8,69.9,71.5,69.8,62.8,51.5,40.8,24.9,49.7
2011,27.9,35.7,41.7,51.9,57.8,66.9,69.7,67.8,60.9,49,42.3,37.7,50.8
2012,34.5,37.6,48.4,51,60,62.7,70.5,65,60.4,49.1,38.6,37.8,51.3
2013,35.8,32.5,32.8,48.2,55.3,64.9,67.5,65.5,60.5,51.4,37.9,36.4,49.1
2014,23.4,33.9,37.2,48.7,57.9,66,64.9,64.6,61.6,52,35.4,38.8,48.7
2015,30.7,25.7,43.1,49.7,58.9,67.2,69,66,61.2,51.3,45.3,45.2,51.1
2016,27.6,32.5,45.9,49,55.8,65.5,70.5,69.4,64.2,53.6,43.6,36.7,51.2
2017,38,39.8,39.9,52.4,58.3,62.9,68.9,65.1,59.4,51.8,42,34,51
2018,26.1,43.3,37.5,45.2,61.8,67.6,67.9,67.2,67.1,53.8,38.5,36.6,51
2019,32.1,39,39.1,51.2,61.6,63.4,68.7,66.6,64.9,54.7,39.6,38.9,51.7
2020,37.1,37.7,47.1,47.4,54.1,64,70.3,68.6,61.6,53.7,45.1,33.1,51.7
2021,32.8,33.1,44,48.4,56,64.7,68,68,60.9,55.9,39.2,42.6,51.1
2022,29.8,35.6,43.4,49.4,59.1,65.6,70.4,67.6,59.9,47.8,42.4,33.2,50.3
