Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1985,31,37.9,49,58.9,64.8,72.3,74,72.9,66.9,60.5,56,35.4,56.6
1986,34.5,41.7,46.5,60.1,64,74.9,79,72.8,68.9,59.2,49,38.6,57.4
1987,35.3,37.8,46.2,52.9,67.9,73.8,77.6,76.7,68.6,50.8,48.9,40.2,56.4
1988,30.5,37.3,46.2,55.6,63.2,71.2,75.9,77.1,66.1,50.6,46.4,37.5,54.8
1989,40,39.8,48.2,55.4,60,73.9,75.4,73.5,67.3,57.1,47.4,30.8,55.7
1990,41.8,43.5,50.8,55.7,64.8,72.6,76.5,75.1,68.5,58.5,50,42.7,58.4
1991,38.7,41.6,49.2,56.8,68.8,72.7,77.3,73.4,68.4,58,46.1,42.9,57.8
1992,39.8,43.4,46.2,55.1,61.2,68.9,76.6,71,67.7,54.2,45.4,38.6,55.7
1993,40.4,M,43.9,54,66.2,73.3,78.8,76.2,69.8,55.7,46,36.6,58.3
1994,31.3,39.6,48.5,59.3,61.3,75,76.3,73.3,65.6,55.2,49.1,43.2,56.5
1995,36.3,37.7,49.9,56.6,64.6,71,77.1,76.7,66.1,56.8,44.4,36.6,56.2
1996,M,38.9,43.2,54.1,65.6,73.2,74.9,73.7,65.4,56.8,41.4,38.7,56.9
1997,36.2,42.2,49.9,51.4,58.8,67.2,74.9,71.1,66.3,55.7,43.1,37.6,54.5
1998,41.2,43.1,46.2,55.9,67.4,73.1,76,74.3,71.8,58,47.6,41.9,58
1999,39.9,41.1,43.4,57.3,63.4,70.5,76.5,73.8,64.2,54.2,50,39.9,56.2
2000,33.8,41.3,49.1,53.1,66.4,72.4,72.6,72.4,64.6,55.6,43.6,30.3,54.6
2001,36.3,42.8,43.7,59.3,64.5,72.8,72.7,75.7,64.5,54,50.8,44.4,56.8
2002,40.3,39.4,46.3,59.4,61.8,73.2,77.9,75.4,70.7,58.9,45.1,37.9,57.2
2003,33.7,37.7,50.4,56.1,63.2,69.8,74.2,75.9,67.1,56,51.9,37.1,56.1
2004,35.1,37.2,48.9,56.3,69,72.1,74.9,72.6,67.5,60.5,49.5,38.4,56.8
2005,39.6,40.7,44.9,55.4,61.6,71.7,76.7,76.4,69.8,59.4,48.8,36.3,56.8
2006,42.7,39.6,47.8,59.3,61.5,72,75.8,76.3,65.7,54.4,48.8,43.3,57.3
2007,41,36.6,52.2,55.3,64.6,73.7,73.9,79.8,70.8,61.8,47.2,43.6,58.4
2008,36.5,41.7,46.5,55.8,62.5,74.9,74.6,73.3,68.3,55.5,44.2,40.9,56.2
2009,35.1,40.1,46.5,55.6,64.6,72.8,72.8,75.6,68.2,55.6,50,35.9,56.1
2010,33.1,33.8,47.1,59.3,67.5,76,78.5,77.3,69.6,59.2,47.1,31.8,56.7
2011,34.2,41.7,47.9,58.9,64.5,74.5,77.9,75.5,68.9,56,49.3,43.5,57.7
2012,39.9,43,55.7,57.3,67.4,70.5,78.4,73.5,68.1,55.5,44.5,43.5,58.1
