Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1964,38.3,38.2,49.5,58.4,66.9,74.9,75.5,73.9,68.5,53.9,52.9,42.8,57.8
1965,39.6,40.9,45.9,58.1,72.1,71.6,76.2,76.8,72.1,57.7,51.4,42.3,58.7
1966,35.6,39.8,48.5,55.4,65.9,72,78.9,76.9,70.1,57.7,50,40.4,57.6
1967,42.2,37.5,51,61.3,62.3,71,76.1,74.5,65,57.5,46.2,44.5,57.4
1968,35.9,35.5,51.6,58.9,64.3,73.5,77.8,79.9,70.2,60.5,50,37.9,58
1969,35.2,40.4,44,59.5,66,76.4,80.2,75,69,59.7,47.4,38.4,57.6
1970,33.3,39.8,47.6,60.7,68,73.7,77.6,77,75.1,61.2,M,43.3,59.8
1971,37.5,40.5,45.6,56.1,63.7,75.4,76.6,75,71.9,63.9,49.2,49.6,58.8
1972,43.8,38.9,49.6,56.5,63.8,69.8,77.2,75.2,70.3,56.3,48.4,44.8,57.9
1973,39.5,38.2,M,57.3,64.3,75.1,77.1,76.8,73.6,61.2,52.3,41.8,59.7
1974,48.6,41.6,52,58.5,M,71,76.4,75.3,67.8,55.6,49,41.1,57.9
1975,42,43.8,45.5,55.1,67.1,73.5,74.7,78.1,69.3,61.2,51.9,39.7,58.5
1976,35.5,49.5,54.4,60.3,64.3,72.1,76.7,72.7,66.6,51.5,43.8,36.6,57
1977,27.3,39,52.5,61.4,67.1,71.9,79.7,75.4,71,55.5,M,37.8,58.1
1978,30.8,30.9,44.2,56.7,62,71.9,73.6,73.8,68.5,56.2,51.6,41.8,55.2
1979,37,33.5,M,59.6,64.9,69.3,73.8,M,68.7,57.7,51.8,41.5,55.8
1980,39.3,35.8,45.5,58.3,66,70.4,76.3,76.2,72,56.1,46.8,41,57
1981,33.2,40.6,45,60.7,63.1,75.7,74.9,M,M,55.8,49.4,37.5,53.6
1982,30.7,41.9,48.4,55.5,67.4,70.7,74.2,71.8,68.5,59,49.9,46.7,57.1
1983,36.8,39.1,49.9,53.5,M,M,M,80.2,M,57.3,48.2,37.5,50.3
1984,34.6,44.4,45.7,54.4,64.3,73.5,72.7,72.9,63.9,62.1,44.9,49.1,56.9
1985,34.7,40.6,52.2,62.6,67,73.7,75.8,75.4,70.3,M,58.1,38.1,59
1986,37.5,42.6,48.1,60.5,67.1,76.4,79.8,73.4,68.1,60.4,51.3,42.1,58.9
