Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1900,M,M,M,M,M,M,M,M,M,M,M,M,M
1901,M,M,M,M,M,M,M,M,M,M,M,M,M
1902,M,M,M,M,M,M,M,M,M,M,M,M,M
1903,M,M,M,M,M,M,M,M,M,M,M,M,M
1904,M,M,M,M,M,M,M,M,M,M,M,M,M
1905,M,M,M,M,M,M,M,M,M,M,M,M,M
1906,M,M,M,M,M,M,M,M,M,M,M,M,M
1907,M,M,M,M,M,M,M,M,M,M,M,M,M
1908,M,M,M,M,M,M,M,M,M,M,M,M,M
1909,M,M,M,M,M,M,M,M,M,M,M,M,M
1910,M,M,M,M,M,M,M,M,M,M,M,M,M
1965,44,45.5,48.9,62.9,73.1,72.4,76,76.4,72,60.2,54.1,45,60.9
1966,38.5,44.4,51.4,60.2,69,73.7,80.3,77.8,70.7,59.1,52.8,43.2,60.1
1967,45.2,42,55.7,65.6,65.3,73.6,77.5,74.8,66.6,59.1,47.5,46.6,60
1968,36.8,37.6,53,60.4,65.7,73.8,78.3,80.2,72.2,61.9,50.8,39.2,59.2
1969,38.6,40.9,45.5,60.3,67,76.1,79.2,74.4,69,60.5,46.7,38.6,58.1
1970,34.1,40.9,48.7,60.5,66.8,73.3,77.5,75.4,73.2,61.6,50.6,44.7,58.9
1971,40.5,42.7,47.6,57,64.2,74.4,75.3,74.1,71.7,64.6,48.6,51.2,59.3
1972,45.2,40.6,50.1,58.1,63.5,69.6,76,75.8,71.1,57.8,49.3,46.3,58.6
1973,40,40.8,54.9,57.6,63.7,74,75.9,76.5,73.8,61.6,52.3,42.3,59.4
1974,50.1,43.8,54.7,59,66.7,70.7,75.3,74.5,67.6,57,49.1,41.9,59.2
1975,44.2,45.9,48.4,57.6,68.3,73.3,74.8,77.8,70.1,62.8,53.6,41.5,59.9
1976,38,51.3,55.5,60,64.3,71.9,76,75.3,68.9,55,43.5,38.6,58.2
1977,28.9,41.3,55,62.1,68.9,74.5,81.5,78.2,72.4,57,51.8,40.4,59.3
1978,35.2,35.5,48,59.1,65,74.3,76.9,77.6,72.4,58.6,54,43.3,58.3
1979,37.9,37.8,54.1,59.8,66.8,70.6,75.5,77,70.8,59.2,53.1,43.6,58.9
1980,41.1,38.7,47.2,60,67.3,73,80,79.3,74,57.8,49,42.2,59.1
1981,34.9,44.4,49.1,63.2,66.1,78.7,78.8,74.9,69.3,58.1,50.6,39.6,59
1982,M,M,53,M,70.6,75.1,79.4,77.6,70.9,60.2,M,47.8,66.8
1983,39.5,43.5,M,56.3,67.4,74.4,80.5,80.8,70.9,M,52.4,40.4,60.6
1984,38.9,48.3,50.6,57.3,66.1,76.4,76.6,76.7,68.3,65.8,48.4,52.4,60.5
1985,M,M,55,62.2,68.6,75.4,77.2,76.4,71,65.7,59.7,41.2,65.2
1986,41,47.9,53.1,62.4,69.5,79.8,82.6,76.7,73.1,63.3,54.1,42.6,62.2
1987,39.9,42.7,50.6,57.5,70.7,77,80.5,80.1,72.7,55.2,53.3,45.5,60.5
1988,35.8,43.4,52.4,59.4,66.5,74.4,78.5,80.3,70.8,54.9,51.9,42.4,59.2
1989,46.1,45.9,53.1,59.1,64.8,76.5,78,76.6,71.6,61,51.8,37.6,60.2
1990,48.6,52.4,56,60.4,68.4,75.7,79.7,78.7,72.7,63.2,M,M,65.6
1991,M,M,M,M,72.7,75.4,79.7,77.1,M,61.2,48.7,46.4,65.9
1992,44.1,48.3,50.7,59.3,64.2,72.1,80.5,74.9,71.8,58,51.7,41.8,59.8
1993,43.8,41.6,48.3,56.7,68.7,76,83,77.9,74.3,M,50.9,42.3,60.3
1994,M,43.5,54.8,63.4,M,78.3,78.2,74.6,68,59.6,53.4,47.2,62.1
1995,41.4,41.6,52.5,61.2,67.7,74,79,79.9,M,M,M,M,62.2
1996,M,43.1,M,M,M,M,M,75.9,M,60.7,46.4,44.7,54.2
1997,39.8,45.3,53.4,53.1,61.5,70,77.7,73.3,69.7,M,44.9,40,57.2
1998,42.3,43.7,46.9,56.9,69,76.4,80.2,77.1,73.3,M,M,M,62.9
1999,M,M,M,M,M,73.3,79,79.4,68.3,58.4,55.9,43.5,65.4
2000,M,45.9,54.8,56.5,70,75.8,75.4,75.9,68.9,60.1,48.6,35,60.6
2001,39.6,46.7,47.9,61,66.8,74.8,75.1,77.9,67.6,58.6,55.7,48.9,60.1
2002,42.6,45,50.9,62.4,65.4,76.7,80.2,77.5,72.6,62.1,48,40,60.3
2003,37.3,41.8,52.4,57.4,65.6,72.7,76.9,77.5,69.8,59.5,55.6,40.5,58.9
2004,38.6,39.3,52.6,60.4,72.3,74.9,78,74.5,69.9,62.4,54.7,42,60
2005,43.7,43.3,48.4,58.1,64.3,73.8,80.2,78.4,74.5,62.4,52.4,40.8,60
2006,46.6,42.4,51.7,62.9,65.1,74.1,78.6,79.2,69.4,58.6,51.4,47.8,60.7
2007,44.4,39.4,M,58.4,66.9,74.4,75.7,82.7,73.9,65.1,50.3,48.3,61.8
2008,40.4,45.1,51.4,57,65,78.7,77.5,75.9,70.6,58.7,47.3,46.9,59.5
2009,37.8,43.6,49.2,59.6,67.7,76,75.7,78.1,71.8,59.6,53,40.2,59.4
2010,36.9,36.4,50.5,61.6,69.8,78.9,79.4,M,73.4,60.4,49.2,32.6,57.2
2011,35.5,45.8,49.5,61.2,68,77.4,M,M,72,59.1,53.6,48,57
2012,43.6,44.3,M,60.3,71,74.3,82,76.9,70,59.9,47.7,48.4,61.7
2013,44.5,41.8,45.8,60.2,65.9,74.7,77.6,75.2,70.2,62.4,47.8,46.1,59.4
2014,36,44.8,47.3,61.1,69.8,76.9,77.3,75.5,71.6,62.6,47,45.2,59.6
2015,M,M,M,60.4,70.1,78.3,75.2,M,M,58.3,53.1,54.3,64.2
2016,37.7,42.7,56.8,59.7,66.6,76.7,81.3,79.7,72.1,60.9,51.9,42.5,60.7
2017,45.1,51,50.5,64.2,68,74.5,80.3,M,70.4,62.4,49.1,41.7,59.7
2018,35.1,51.4,46.2,56.8,73.1,78.1,78,M,76.4,63.1,49,46.7,59.4
2019,41.8,49,49.7,62.8,72.5,75.2,80.2,77.5,76.6,65,47.2,45.8,61.9
2020,46,46.8,56.9,58.8,63.5,72.4,79.6,77.4,69,62.9,54.9,42.1,60.9
2021,40.3,40.6,53.5,59.1,66.8,74.4,77.5,77.9,70.7,64.4,47.1,51.1,60.3
2022,39.5,47.8,55,60.8,70.1,77,79.6,77.3,71,56.1,52.5,M,62.4
