Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1960,43.3,42.8,40,64.5,68.3,75.9,78.3,80.2,72.9,63.4,52.5,38,60
1961,37.6,45.2,54.1,55.2,65.2,73.9,79.5,78.8,75.7,60,53.8,41.8,60.1
1962,38.7,42.8,46.8,58.4,72,75,76.5,76.7,69.6,63.4,49.3,39,59
1963,37.5,36.7,54.7,60.8,65.4,74,77.5,77.4,68.9,61.5,52.6,36.3,58.6
1964,41.9,40.9,52,60.3,69.4,76.8,78.1,76.2,71.7,57.9,55.5,46.4,60.6
1965,40.8,42.2,47.1,57.9,72.4,72.9,77.8,78.6,73.7,60,52.5,43.4,59.9
1966,37.4,41.2,49.6,58.4,67.1,73.1,79.9,77.6,71.5,60.8,52,42.6,59.3
1967,45.6,42.2,52.9,62.1,64.9,72.8,77.5,76.8,67.4,61,46.8,48.5,59.9
1968,38,37.3,53.1,59.5,66.1,75.2,78.9,80.3,72.3,63.1,53.6,40.8,59.9
1969,39.3,41.2,45.5,60.8,68.5,77.2,80,76,70.7,62.8,49.5,41,59.4
1970,36.6,43.3,49.2,61.8,70.1,75.2,78.4,78.6,74.7,63.9,52.4,45.1,60.8
1971,40.3,45.3,48.4,58.2,66.9,M,77.8,76.8,73.5,67.2,52,52.7,59.9
1972,47.2,43.3,51.4,59.6,65.9,71.6,79.1,77.8,72.6,60.7,51.2,48.2,60.7
1973,41,41.1,55.4,59.4,67.1,77.4,78.2,78.4,74.9,63.5,53.9,44.9,61.3
1974,51.4,44.9,55.5,62.7,68.4,73.4,77.6,77.3,71.5,59,51.4,45.8,61.6
1975,46.9,47,50.3,57.5,70.7,76.3,77.5,79.4,72.7,63.3,54.2,42,61.5
1976,38.4,50.4,54.2,60.4,67.4,M,78.8,75,69.9,55.5,44,40.1,57.6
1977,31.3,42.5,55.3,63.4,69.4,72.8,81.3,79.3,74.7,60,55.7,43.8,60.8
1978,37.6,34.6,50.1,61.6,67.3,75.4,M,79.2,M,M,M,45.4,56.4
1979,41.4,37.1,51.9,60.9,68.8,M,M,M,M,M,53.7,44.1,51.1
1980,M,M,M,M,69.4,75.9,80.9,81.5,76.6,59.5,49.6,42.2,67
1981,34.9,44.3,47.2,63.4,66.8,79.8,79.7,75,69.4,58.6,50.1,39.9,59.1
1982,M,M,52.6,58.1,71.5,75,79,76.1,70.2,59.6,51.2,M,65.9
1983,M,41.6,52,56.2,66.4,72.5,78.7,78.8,71.9,63.3,52.4,42.3,61.5
1984,38.3,47.7,48.7,57.5,68.2,76.7,76.3,77.8,70.7,67.9,49.7,51.4,60.9
1985,36.6,M,M,M,70.7,75.7,78.1,76.9,72.1,M,61.9,41.3,64.2
1986,39.9,45.6,52,61.6,70.2,78.2,82.1,76.6,73.3,63.4,52.9,42.4,61.5
1987,40.2,41.1,51.1,58.8,71.6,77.8,81.5,80.6,74.8,56.7,54.4,46.1,61.2
1988,36.5,43.7,50.6,59.1,66.9,73.1,79.3,80,70.3,54.9,51.2,39.1,58.7
1989,43.5,42.8,49,56.6,64.1,77.8,78.4,76.5,71.8,60.4,52.2,32.5,58.8
1990,45.4,48,53.3,57.4,64.9,73.1,77.8,76,69.4,62.2,53.4,49.1,60.8
1991,43.5,46.2,53.9,62.3,73.2,77.3,82.7,78.5,71.9,60.8,49.9,47.6,62.3
1992,42.8,46.3,49.9,59.7,61.6,72.8,81.3,75.7,73,58.4,53.4,43.3,59.9
1993,43.5,39.9,47.6,56.5,68.8,75.9,83,77.9,73.5,59.8,51.5,40.4,59.9
1994,37.3,42.5,50.3,61.4,63.2,77.7,80.6,75.4,68.8,59.1,55,47.3,59.9
1995,42.2,39.9,50.7,59.6,66.6,74.2,80,78.7,70.4,63.7,46.3,37.9,59.2
1996,38.3,40.7,45.4,59,67.8,76,78.1,75.6,71.1,61.1,47,45.5,58.8
1997,40.9,46.3,54.1,55.3,63,72,79.5,75.9,71.5,60.7,48.7,43.3,59.3
1998,45.5,45.7,51.3,58.9,68.8,76.8,80.1,77.9,74.2,61.8,51.6,48.2,61.7
1999,45.4,44.5,47.8,60.3,66.1,M,80.2,79.4,M,M,M,44.3,58.5
2000,39.3,46.1,54.1,57.9,70.5,77.1,76.3,76,71.3,60.7,48.8,36.4,59.5
2001,39.6,45.8,48.1,59.8,67.6,76.6,75.9,77.7,69.2,60.1,56.8,49,60.5
2002,42,45.4,51.2,63.2,66.4,76.9,79.6,79,73.6,62.4,49.4,40.7,60.8
2003,M,40.6,52.5,57.5,66.8,74.6,78.2,79,71.7,60,57.3,41.6,61.8
2004,37.5,40.5,51.4,59.8,72.4,76,79.6,75.7,72.1,61.6,54,42.4,60.3
2005,42.8,43.4,46.7,58.3,64.6,75.1,81.3,80,75.9,63.4,52.3,40.5,60.4
2006,47,42.4,49.9,61.6,65.5,74.7,78.9,79.7,69.5,59.1,53.2,49.8,60.9
2007,44.6,38.4,52.2,57.7,67.1,75.9,77.9,81.3,73.5,67.7,50.7,47.4,61.2
2008,40.2,46.3,51.6,59.8,65.1,79.1,78,77.5,72.8,58.7,48.5,47,60.4
2009,38.1,41.7,48.5,59.4,68.8,76.7,77.5,80.4,70.8,59.8,53.9,42.1,59.8
2010,37.2,37.1,50.7,62.1,70.6,81.2,81.4,80,75.5,62.3,51.1,34.2,60.3
2011,36.8,44.4,50.1,61.5,68.6,78.3,81.7,78.7,72.6,59.5,53.6,48,61.2
2012,43.9,45.2,58.4,58.9,70.7,73,81.8,77.3,70.8,61,45.9,48.2,61.3
2013,42.6,41.5,43.5,59.6,66.4,75.8,79.5,75.9,70.3,61.9,48.1,45.9,59.2
2014,36,42,44,59.3,69.9,76.3,77.3,74.9,72,62.6,46.3,45.6,58.9
2015,39.8,33.6,49.3,60.1,69.9,79.1,80.4,77.7,73.9,60.9,55.7,55.6,61.3
2016,38.8,43.8,56.1,58.4,66.6,75.7,81.2,80.7,75.4,65.7,52.2,43.7,61.5
2017,44.2,50.1,49.4,65.2,68.7,75.7,80.7,77.5,72.3,63.8,50.6,42.7,61.7
2018,36.1,51.3,45.8,56.5,72.7,78.3,78.6,79.1,78.9,63.5,50.2,47.3,61.5
2019,43.2,47.1,48.3,62,74.1,75.5,81.8,78.6,75.7,65.4,48.5,47,62.3
2020,47,47.8,56.1,57.8,64.3,74,82,79.2,71.1,64.3,55.8,43.2,61.9
2021,40.7,41.9,53.1,60.2,66.7,73.6,78.2,79.6,72.1,65.1,49,50,60.9
2022,38.7,45.6,53.9,59.6,70.2,75.7,80.4,77.5,71.9,58.9,54.2,41.5,60.7
