Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1900,M,M,M,M,M,M,M,M,M,M,M,M,M
1901,M,M,M,M,M,M,M,M,M,M,M,M,M
1902,M,M,M,M,M,M,M,M,M,M,M,M,M
1962,35.7,42.4,44.4,55.4,71.6,72.5,75.3,75.7,67.8,60.9,46.8,36,57
1963,35.1,33.9,51.2,59.6,65.3,71.7,73.9,74.5,65.8,59.8,49.6,32.3,56.1
1964,38.1,37.6,48.7,58.3,67.5,75.6,76.4,74,67.9,54.3,52.5,42.6,57.8
1965,38.8,40.6,44.3,58.5,72.6,72.8,75.7,77,71.6,57.9,50.1,43.1,58.6
1966,33.1,39.2,48.7,55.9,66.7,73.4,79,76.4,69.8,57.7,50.2,40.5,57.6
1967,42.9,38.2,53,63.3,64,73.7,77.1,75.9,66.6,58.5,46.7,45.1,58.8
1968,35.6,36.2,53.4,60.2,65,72.9,77,78.1,69.3,60.2,48.9,37.4,57.9
1969,36.4,40.1,44.2,59.5,67.3,76.2,80.4,75.7,68.6,59.3,46.9,38.4,57.7
1970,33.4,39.9,47.8,60.9,67.7,76,79.4,75.4,72.9,60,47.8,41.1,58.5
1971,35.2,38.7,43.6,54.4,62.5,74.7,75.1,73.2,71,63,47.7,48.6,57.3
1972,42.3,37.7,47.1,56.1,63,68.7,76.1,75.5,70.8,54.7,46.2,44.1,56.9
1973,36.1,37.1,52.2,55.4,62.7,75.4,76.5,76,72.2,59.8,49.7,38.2,57.6
1974,45.8,41.1,52,58,66.1,70.7,76.5,75.5,67.8,57.4,49.5,41.8,58.5
1975,42.9,44.1,46.2,56.7,69.1,75.2,77,80,70.1,62,52,40.1,59.6
1976,35.9,49.2,53.7,60.5,64.2,71.2,75.9,73,66.9,53.1,41.8,37,56.9
1977,26.6,39.1,53.3,61.1,69.1,73.6,80.4,78.2,71.7,55.1,49.8,38.2,58
1978,31.3,31.5,45.2,57,63.1,73.4,76.4,77.1,71.4,57.2,52.1,42.1,56.5
1979,35.1,32.8,50.9,59.1,66.1,69.7,75.6,76.5,69.1,58,52.3,41.5,57.2
1980,38.4,36,46.5,58.2,66,70.8,78.4,78.7,73.1,56,46.6,40.2,57.4
1981,33.4,42.2,45.7,61.8,63.2,77.9,78.5,73.6,68.1,55.6,48.9,36.4,57.1
1982,32.7,42.8,49.2,54.8,70.1,72.1,77.1,75,67.9,57.6,49.1,45.4,57.8
1983,36,38.5,48.4,53,63.8,71.6,78,78.2,69,58.3,48.7,36.5,56.7
1984,35.2,44.1,46,54.3,63.5,75,74.2,75.4,65.7,65.5,45.4,48.3,57.7
1985,32.8,40.6,51.7,61,66.7,73.1,75.7,73.4,67.9,61,56.2,37.6,58.1
1986,37.1,42.3,49.7,60.5,66.5,77.3,80.8,73.6,71.1,61.3,50.7,40.1,59.3
1987,36.3,38.8,47.9,55.5,68.9,75.9,80.1,78.9,71.6,53.1,50.6,42.2,58.3
1988,32.9,40.4,49.4,57,65.2,72.4,78.1,79.6,68.4,53.2,49.5,39.5,57.1
1989,42.2,40.3,49.4,56.8,63.1,75.4,77.5,74.8,69.5,59.4,48.7,32.6,57.5
1990,45.3,48.4,52.6,58.1,65.9,75.2,79.3,77.3,70.5,61.2,52.4,46.3,61
1991,40.8,45.2,52.4,60.7,71.5,75,79.5,76.2,70.5,60.3,48.4,44.9,60.4
1992,42.1,45.2,48.5,57.5,62.4,71.1,79.5,73,69.3,56.6,48.9,39.6,57.8
1993,40.4,38.2,45.4,56.9,69.1,75.5,81.9,78.1,72.2,58.3,49,39,58.7
1994,34.2,42.3,50.2,61.2,63,75.5,77.7,74.1,67.5,57.8,51.6,45.1,58.4
1995,40,39.4,51.9,60.1,67.3,72.9,79.4,79.4,68.8,60,44.4,36.9,58.4
1996,35.5,40.4,44.2,56.3,66.4,74.7,76.9,74.3,68.5,58.4,43.9,41.9,56.8
1997,37.1,43.9,53,53.2,61.9,70.3,77.8,74.6,68.9,58.2,45,38.9,56.9
1998,42.5,44.2,47.9,57.7,68.3,75.5,78.7,76.5,73.3,60.4,50.8,45,60.1
1999,42.7,43.3,45.5,59.9,66,72.8,78.6,77.5,67.8,57.5,53.4,43.1,59
2000,37.1,44.9,53.6,56.2,68.8,75,75.5,75.4,67.2,60.3,46.6,33,57.8
2001,38.7,45.1,45.9,59.8,66.3,75.3,74.5,77,67.3,57.3,54.8,46.1,59
2002,41.5,42.5,49.6,62.1,65.5,75.6,78.8,76.9,71.8,60.1,48.2,39.5,59.3
2003,36.4,40,53,58.5,64.3,71.9,76.1,77.4,68.8,58.3,54.4,39.2,58.2
2004,36.7,38.6,51.2,58.7,71.6,74.7,78.1,74.9,70.3,61.4,52.4,41.5,59.2
2005,42.4,43.7,46.9,58.3,64.1,74.4,79.8,79.3,73.8,61.5,51.7,39.3,59.6
2006,46.5,42.3,51.3,62.4,65,74.3,78.7,79.4,68.2,57.3,51.5,46.2,60.3
2007,43.3,38.7,55.7,58.4,67.8,75.3,77,83.2,73.9,66,50.2,47,61.4
2008,39.7,45.1,51.5,58.1,66.2,78.9,78.3,76.6,70.9,57.8,46.6,44.5,59.5
2009,37.7,43.2,49,59.4,68.3,76,76.6,78.7,70,58.6,52.3,39,59.1
2010,36,36.6,51.1,62.9,70.6,79.8,80.9,79.6,74.6,62.1,49.8,33.1,59.8
2011,35.4,45.3,49.7,61.5,68.1,78.1,81,79.1,71.2,57.8,52.2,46.7,60.5
2012,42.8,45.4,59,59.4,70.6,74,81.3,76.5,70.1,58.9,46.3,46.8,60.9
2013,42.6,40.4,44,59.5,65.3,74.7,77.6,74.7,70.1,61.1,46.1,44.5,58.4
2014,33.5,41.9,44.5,59.3,69.5,76.7,77.1,74.9,70.8,61.4,45.3,43.8,58.2
2015,38.3,33.9,51,60.5,70.5,78.6,79.9,77.4,72.3,59.5,53.8,53.5,60.8
2016,37,42.5,57,60.3,66.6,77,81.5,80.1,76,63.7,53.2,42.7,61.5
2017,43.9,51,51,63.9,67.4,74.4,80,76.3,70.2,62.5,49.3,41.2,60.9
2018,35.1,50,45.3,56.6,73.2,77.6,78.5,77.9,75.6,61.9,46,42.9,60
2019,40.5,46.4,48.1,61.5,72.6,74.3,80,77.5,76.4,64.2,46.3,45,61.1
2020,44.3,45.4,55.8,57.8,62.8,73.9,80.6,77.4,68.3,61.8,54,40.9,60.2
2021,39.2,40.4,52.5,58.9,65.5,74.6,78,78.4,70.8,64.2,47.2,50.9,60.1
2022,37.3,44.6,53.7,58.9,68.8,76.2,79.5,76.8,70,57,52.2,38.9,59.5
