Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1981,35.4,40.2,48.5,63.9,65.7,79.5,78.8,74.6,68.9,57.1,50,36.9,58.3
1982,35,44.8,50.2,55.2,69.7,74,78.1,75.6,68.9,59.5,51,45.4,59
1983,38.4,41.3,50.5,53.6,63.1,71.1,79.5,79.5,69,59.7,49.7,38.2,57.8
1984,38.2,44.7,48.7,55.8,64.5,75.5,75.6,76.6,68.3,67,47.9,50.7,59.5
1985,35.5,43.5,52.9,61.7,67.4,74.6,75.8,74.9,70.3,64.5,58.8,40.1,60
1986,39.9,44.4,50.1,61.3,66.5,77.6,80.8,73.6,71.1,60.9,49.9,40.6,59.7
1987,36.6,40.4,48.6,55.9,69.2,75.5,79.6,79.2,71.1,54,51.2,42.7,58.7
1988,33.9,40.3,49.4,58.4,65.7,73.3,78.1,78.5,68.9,53.1,49.9,40.5,57.5
1989,43.3,42.5,50.8,57.4,63.3,74.7,76.8,75,69,60.2,48.7,34.3,58
1990,45.1,48,52.9,57.8,66.5,74.8,78.2,76.7,71,60.9,52.9,46,60.9
1991,40.8,45.1,52.3,60.3,70.8,74.1,79.1,75.5,70.4,60.7,48.4,44.7,60.2
1992,42.6,45.5,48.9,58.3,62.5,70.6,79.2,73,69.5,56.6,49,40.4,58
1993,42.7,39.7,45.7,55.7,67,75.2,82,77.4,71,58.7,48.6,38.9,58.6
1994,34.4,42.8,50.8,60.9,63.8,75.8,76.7,74.7,68.5,58.2,52.4,45.9,58.7
1995,40.6,40.5,M,M,67.6,72.7,78.5,78.8,69.2,60.4,46.4,39.6,59.4
1996,37.4,43,46,57.8,69,74.9,77.9,75.6,68.8,60.1,45.9,43.4,58.3
1997,41.5,46.8,55.9,55.5,63.7,71.2,78.7,75.6,M,M,M,M,61.1
1998,43.1,44.6,47.4,57.6,69.3,75.2,78.3,76.7,73.6,61.6,51.5,45.5,60.4
1999,42.9,43.6,46.4,61,65.3,72.4,78.5,78,69.1,58.1,53.7,43.5,59.4
2000,37.8,45.1,53.2,56,69,75.1,75.8,76,67.4,60.5,47.2,32.3,58
2001,38.7,45.9,46.5,60.7,66.7,74.2,74.1,77.1,67.1,56.6,54.5,46.5,59.1
2002,41.8,42.8,49.4,62.4,64.9,75.8,79.1,76.7,71.4,59.8,46.9,39.4,59.2
2003,35.9,40,51.9,56.9,64.2,70.9,74.7,75.8,68.2,57.6,53.7,39.5,57.4
2004,38.6,39.5,52.2,58.3,70.4,73.5,77.1,74,69.6,62.2,52.2,40.8,59
