Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1979,33.6,35,47,54.1,61.2,65.8,68.7,69.9,66.1,53.8,48.3,39.5,53.6
1980,39.5,32.3,43.8,53.3,61,67.9,73.4,71.4,67.9,52.8,45.2,37.9,53.9
1981,31.6,37.6,42.9,58.5,58.2,70.4,72,68.9,63.1,53.3,45.8,34.4,53.1
1982,33.6,42.7,50,52.6,64.3,68,72.2,69,63.1,55.8,47.8,44.8,55.3
1983,36.2,38.6,46.4,49.8,61.7,66.4,72.2,72.2,64.1,56.8,46.2,35.4,53.8
1984,34.2,40.1,44,52,60,68.8,69.4,69.9,63.2,60.9,43.8,45.1,54.3
1985,30,38.9,48,55.5,61.3,67.8,70.3,69.4,62.9,60.6,55.6,34.2,54.5
1986,33.8,42.9,45.5,55.6,62.1,70,73.7,70.6,66.5,56.5,51.3,40,55.7
1987,35.7,39.7,46.1,51.1,65.3,69,72,72.4,64,49,47.3,41.3,54.4
1988,31.4,37.2,46,54.7,59.6,67.5,70.1,73.5,65.7,50.8,46.8,37.1,53.4
1989,42.3,42.2,51.1,53.6,58.3,68.5,71.8,70.4,66.1,56,45.4,32.2,54.8
1990,42.5,46.4,51.1,54.2,62.8,69,71.7,71.6,65.7,55.8,48.8,43.8,56.9
1991,38.5,41.5,49.5,57.9,66.4,69.4,73.5,70.5,66,56.2,43.9,42.7,56.3
1992,38.6,43.7,45.8,53.7,59.1,66.4,71.8,68,66.2,53.3,46.8,39.2,54.4
1993,43.7,38.3,42.8,51.7,62.4,69.6,74.9,72.2,66.8,55.2,45.5,37.1,55
1994,33.2,40.7,48.1,57.3,59.5,70,70.8,69.5,63.2,M,M,43.5,55.6
1995,39,M,50.7,55.6,62.5,67.2,72.5,73.1,64.8,M,M,M,60.7
1996,M,M,M,52.2,64.5,68.1,71.9,70.2,63.2,55.1,M,M,63.6
1997,M,M,M,50.8,58.8,66.8,72.6,68.6,65.4,56.5,M,M,62.8
1998,M,M,M,54.8,66.5,71.1,73.2,71.5,68.3,58.5,M,M,66.3
1999,M,42.2,43.6,59,62.2,69.6,74.4,73.7,65.2,56.7,M,M,60.7
2000,M,M,51.3,54.7,66.2,70.2,72.9,71.8,66.4,57,M,M,63.8
2001,M,M,M,58.2,63,68.9,72.6,73.2,64.2,53.6,M,M,64.8
2002,M,M,M,59.8,62.5,70.3,73.8,72.9,69.2,61.2,M,M,67.1
2003,M,M,52.2,56.8,64.3,68.6,71.4,73.1,65.4,55.2,M,M,63.4
2004,M,M,M,56.3,66.4,70.4,72.1,70.3,66.6,59.7,50.5,38.7,61.2
