Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1976,37.5,50.2,54.2,59.7,63.7,71.1,74.2,73.9,68.1,54.9,44.2,39.9,57.6
1977,30.2,42.5,54.6,62.6,68.3,74.3,80.6,76.9,72.1,57.9,51.8,40.8,59.4
1978,34.1,36.7,49.2,60.7,65.6,74.9,78.1,77,72.4,57.9,53.3,42.8,58.6
1979,37.3,38.6,52.7,58.9,65.7,70.4,73.5,75.5,68.3,57.6,51.2,43.3,57.8
1980,42.4,39.4,48.7,59.2,67.4,73.7,79.7,79.5,73.7,57.8,48.1,42.1,59.3
1981,36.6,43.2,48.3,63.6,65,78,78.5,75,68.7,58.1,49.9,37.8,58.6
1982,36.2,46,53,56.9,70.2,73.9,77.5,75.6,69.1,59.9,50.9,47.2,59.7
1983,39,42.5,51.9,55.7,65.6,73.5,79.4,80.1,70.1,60.3,49.8,39.6,59
1984,39.1,45.4,50.6,56.6,65.2,75.6,75.8,76.7,68.3,M,M,51.6,60.5
1985,36.1,M,M,M,M,M,76.4,75.1,69.7,65,58,M,63.4
1986,M,47.6,51.4,61.8,70.1,77.6,82.5,M,M,62.2,52.4,41.9,60.8
1987,M,M,M,58.1,69.9,76.6,79.7,79.9,70.9,53.7,M,44.1,66.6
1988,M,41.8,M,58.2,64.6,72.3,76.9,78.7,68.4,53.4,50.9,42.8,60.8
1989,M,M,M,58.3,64.4,75.1,77.3,75.8,M,M,M,34.9,64.3
1990,46.1,50.1,54.8,58.8,67.4,74.4,78.5,77.5,M,62,54,M,62.4
1991,M,M,M,61.5,70.8,74.2,78.7,M,M,60.5,M,M,69.1
1992,42,46.1,50.2,58.9,63.6,70.9,78.7,74.4,69.8,57.5,M,M,61.2
1993,M,M,M,M,M,75.7,81.1,75.9,71.5,58.3,47.9,39.9,64.3
1994,M,41.5,52.6,59.6,63.8,74.7,76,73.9,67.4,57.2,M,44.9,61.2
1995,40.9,40.2,52.8,60.4,66.6,71.2,77,77.1,68.8,59.6,44.2,37.7,58
1996,36.8,43.7,46.1,57.9,68.3,72.9,76.6,74,M,M,M,M,59.5
1997,M,M,M,M,M,68.9,M,M,M,M,M,M,68.9
1998,M,M,M,M,67.5,M,78.2,75.6,M,M,M,M,73.8
1999,M,43.2,45.9,59,64.7,71.7,77.8,77.6,67.6,57.3,52.2,42.1,59.9
2000,37.3,45,52.7,54.8,68.1,75.1,75.8,75.5,67.4,58.6,45.6,32,57.3
2001,37.9,45.6,46.8,59.3,66.5,73.5,74,76.4,66,55.7,53.4,45.4,58.4
2002,41.2,40.8,49.1,62.2,64.2,75,78.3,75.5,70.2,58.4,45,37.8,58.1
2003,34.8,39.8,50.6,55.6,63.7,70.1,74.9,76.8,68.9,58.7,54.8,39.1,57.3
2004,38.6,39.5,52.7,58.6,70.9,74.1,76.9,73.8,68.9,61.7,51.4,40.9,59
2005,43,43.3,48.2,58,65,73.2,79.1,79,73.5,60.3,50.8,38.5,59.3
2006,45.3,41.3,50.5,63.1,65.9,74.3,78.5,78.2,68.3,56.2,50.6,46.1,59.9
2007,42,38.9,55.9,57.9,66.9,75.8,77.1,83.1,73.6,63.8,49.1,46.6,60.9
2008,38.5,44.8,50,58.4,65.8,77.4,78.2,76,69.9,57.2,46.9,44.8,59
2009,38.6,42.4,49.5,58.3,67.8,75.5,75.9,77.9,69.7,57.1,52.3,37.8,58.6
2010,35.8,35.8,48,61.1,70.2,78.1,81,79.4,73.1,60,49.7,33.2,58.8
2011,35.9,45.1,49.8,60.8,67.7,76.3,78.6,76.8,70.8,57.8,51.9,48.7,60
2012,43,45.4,59.7,60,70.3,72.7,79.3,75.7,70,58.7,47,47.4,60.8
2013,43.7,40.8,43.5,58.9,64.2,74.5,76.8,74.7,70.6,60.2,46.6,43.7,58.2
2014,33.7,43.8,45.1,58.5,69.2,76,75.4,73.9,71.2,59.6,45.1,44.7,58
2015,38.2,35.4,51.5,59.7,69.9,78.2,79.9,77.7,71.6,58.8,53,51.7,60.5
2016,37.3,41.7,55.7,58.8,66.3,76.4,80.9,79.5,75,62.6,51.2,43.2,60.7
2017,44.3,49.4,49.6,62.3,66.9,74.3,79.6,76.1,70.1,61.8,49.3,41.6,60.4
2018,34.2,50.5,47,55.9,71.6,77.5,78.1,77.6,77.2,62.3,45.7,42.6,60
2019,41.3,46.5,48,59.7,70.7,74.1,79.4,77.3,75.7,64,46.1,44.6,60.6
2020,44.2,44.6,54.9,56.9,62.3,73.7,80.2,77.9,69.6,62.2,53.6,40.6,60.1
2021,40.2,40.9,52.4,56.5,65,74.3,78.1,77.9,69.8,63.8,46.3,48.8,59.5
2022,38.1,44.2,51.7,56.8,68.3,75.4,80.6,77,69.5,55.9,51.7,40.7,59.2
