Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1968,38.9,39.8,52.9,60.1,65.1,73,76.6,78.7,68.5,61.1,50.1,39.5,58.7
1969,40.3,41.9,46.7,60.9,67.5,74.5,79.1,73.6,68.9,60.7,50,41.1,58.8
1970,37,44.4,51.8,62.1,69.4,74.7,78.9,76.4,75,62.5,50.5,46.6,60.8
1971,40.3,44.1,48.3,59.1,65.3,75.8,75.6,75.1,72.1,65,49.6,50.6,60.1
1972,45.4,42.3,51.6,60.4,65.4,70.1,75.7,75,71.6,59.5,49,48.9,59.6
1973,42.8,43.1,56.5,57.6,65.6,74.6,76.9,75.8,73.4,62.9,53.7,43.7,60.6
1974,51.9,46.1,57,60.7,68.5,71.2,76.3,75.3,69.1,59.7,51.6,43.4,60.9
1975,47.7,47.5,49.9,60.3,69.7,72.8,75.2,77,69.7,62.5,53.3,43.3,60.7
1976,39.1,50.8,56.7,61.5,64.5,71.6,75.5,74,68.1,56,46.6,40.9,58.8
1977,31,42.7,55.2,62.4,70.2,74.3,79.8,76.5,71.7,58.6,52.8,41.4,59.7
1978,34.5,37.4,49.9,60.9,66.2,74.6,78,76.9,73,59.6,54.7,43.6,59.1
1979,38.2,39.4,53.8,59.5,66.5,71,74.5,76.1,69.5,59,52.5,44.7,58.7
1980,43.9,40.5,48.6,58.8,67.3,73.3,78.7,77.6,72.5,58.1,49.8,44,59.4
1981,38.1,43.6,49.8,64.2,66,77.8,78.7,75.1,69,57.3,51,39.1,59.1
1982,37.1,46.8,54.4,57.1,70,73.9,77.2,75.1,68.4,59.7,51.8,47.2,59.9
1983,40.2,43.3,51.6,56.1,66.5,72.7,78.8,78.8,69.4,60.7,51.4,40.3,59.2
1984,40.5,46.7,51,56.7,66.3,75.6,76,77.1,68.8,67.3,48.4,52.2,60.5
1985,36.7,43.6,54.8,61.9,68.4,74.9,76.5,75.2,69.5,64.6,59.5,40.5,60.5
1986,41.2,48.4,51.8,62.7,69,77.1,82.4,74.9,72.1,63,53.4,43,61.6
1987,40.5,43.2,50.7,58.1,70.4,75.7,79.4,79.1,71.5,55.8,52.9,45.5,60.2
1988,36.6,42.8,52,60.9,66.5,74.9,77.5,80.1,70.3,55.1,52.1,44,59.4
1989,46.1,45.9,54.4,59.1,65,74.6,77.8,76.6,70.3,61.7,51.7,37,60
1990,48,50.3,55.4,59.3,67.8,74.7,78.2,77.5,71.7,62.7,M,48.2,63.1
1991,42.9,47.7,53.7,61.9,71,74.1,79.7,75.9,71,61.8,49.8,47.8,61.4
1992,44.7,49,51.5,60,63.8,71.3,78.9,73.9,70.3,59,50.6,42.6,59.6
1993,45.2,42.8,50.9,56.8,68,76,83.2,77.8,73.4,60.8,50.3,41.8,60.6
1994,37.3,45.8,53.4,62.9,65.6,76.1,76.1,75.3,68.9,59.3,55.2,47.1,60.3
1995,42.5,43.7,54.3,61.4,68.5,73.1,79,78.2,69.5,61.3,47.6,41.4,60
1996,38.7,45.2,47.6,59.6,70.5,74.8,77.6,75.5,70.5,61.6,46.8,45.2,59.5
1997,42.6,48.1,58.2,57,65.2,71.5,78.6,75.5,70.9,60.2,48,41.6,59.8
1998,46.2,46.8,50.5,60.6,71.6,77.2,80.2,77.7,74.5,63.9,53.4,47.5,62.5
1999,45.6,47.2,49.3,64,66.5,73.8,79.5,79.5,70,60.8,56.4,45.4,61.5
2000,40.9,48.3,55.8,59.3,71.8,76.7,78.7,77.2,69.9,61.9,49.3,35.4,60.4
2001,41.7,49.8,49.5,64.2,68.9,74.9,76.2,78,69,58.8,55.8,48.2,61.3
2002,44.6,45.9,51.9,63.4,64.2,74.4,78.9,77.3,71.6,61.5,48.8,42.5,60.4
2003,37.9,42.9,53.6,57.5,65.4,71.1,75.1,75.7,69.7,59.9,58,42,59.1
2004,41.7,41.1,55.2,59.5,70.4,73,76.1,73.2,69.3,62.4,54.6,43.8,60
2005,45,45.9,49.1,59.3,64.3,71.4,77.3,76.9,74.4,63.2,53.6,41.5,60.2
2006,47.8,43.4,52.4,64.7,65.7,74.1,76.2,77.5,67.5,57.5,53.2,49.1,60.8
2007,44.6,40.2,56.7,58.1,67.5,74.9,74.7,82.4,73.4,64.5,51.6,48.8,61.5
2008,40.4,45.6,50.6,58.3,65.4,77.4,77.4,76.3,70,59.3,49.5,45.3,59.6
2009,40,43.3,50.2,59.2,66.3,76.3,74.9,76.4,68.6,57.9,54.5,40.1,59
2010,37.6,37.1,50,63.5,69.1,78.4,81.5,78.3,74.3,64.3,52.8,35.6,60.2
2011,37.6,46.9,52.2,62.4,67.7,77.6,80.9,79.3,70.9,60.2,55.1,48.7,61.6
2012,45.2,48.4,61,62.1,70.5,73.3,80.4,75,71.4,60.7,50.9,49,62.3
2013,46,43,45.2,59.2,65.1,74.4,75.4,73.9,70.5,62,47.9,45.7,59
2014,34.4,45,47.5,61,69.5,75.6,74.9,74.7,70.9,63,46.7,47.4,59.2
2015,40.9,36.2,52.8,61.7,70.7,77.7,80.2,77.7,71.3,61,54.6,54.1,61.6
2016,39.2,42.9,57.9,61,66.7,77.8,81.4,79.2,77.1,66.1,57.5,45.5,62.7
2017,46.4,53,51.9,64,67.9,73.5,78.8,75.1,70.3,62.3,52.5,43.9,61.6
2018,36.7,51.2,48.1,56.5,71,76.6,76.1,76.3,75.8,62.6,46.9,44.6,60.2
2019,42,48.1,49.5,61.1,72,73.2,78.2,76.1,75.9,64.5,48.7,47.1,61.4
2020,45.5,46,56,58.9,62.4,72.8,79,76,68.4,62.8,55.4,42.5,60.5
2021,42.2,41.6,53.8,59.4,66.1,73.5,77,76.8,70.8,64,49.3,51.7,60.5
2022,39.8,46.5,54.1,59,68.6,75.5,78.2,75.6,69.6,58.4,52.3,43.8,60.1
