Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1961,33.5,42.3,50.2,50.8,59.6,68,71.1,71.2,68.1,53.5,50.1,39.2,54.8
1962,37,46.1,43.6,52.4,69.2,69.7,73.1,71.9,65.1,57.8,45.2,34.5,55.5
1963,34.8,34.6,50.1,58.6,62.9,68.7,71.3,71.8,65.3,56.8,M,M,57.5
1964,37,35.9,46.4,55.3,63.4,70.8,71.7,70.2,64.5,51.3,49.7,41.3,54.8
1965,38.1,39.4,43.8,58,65.6,67,72.3,70.9,66.1,53.5,47.1,39.8,55.1
1966,32.3,37.8,44.6,53.5,61.7,66.7,71.8,70.4,62.9,51.9,44.6,39,53.1
1967,39.5,36.4,50.7,58.4,61,66.8,69.5,68.9,60.3,53.3,42.4,42.3,54.1
1968,34.7,33.1,47.9,55.1,60.4,68.9,72.3,73.4,62.7,55.5,44.9,35.1,53.7
1969,36.3,38.3,41.3,55.7,62.1,71.1,74.3,68.8,63.7,54,43,34.8,53.6
1970,30.5,38.4,45.2,56.4,63.2,68.2,72,70.7,68.4,56.1,43.1,40.4,54.4
1971,34.9,37.6,42.2,53.1,59.9,69.7,70.3,70.6,67.6,59.8,44.2,46.1,54.7
1972,41.4,36.8,46.8,55.9,60.6,66.1,71.6,71.3,67.9,54.2,44.4,45.1,55.2
1973,37.7,37.9,52.5,52.5,60.3,71,73,71.5,69,58.2,49.2,39.2,56
1974,49.5,41.6,52.2,55.9,65,66.7,72.5,71.7,64.9,53.6,46.4,39.9,56.7
1975,42.3,43.4,46.2,55.3,66.9,69.3,72.3,73.1,65.4,58.9,48.5,39,56.7
1976,35.3,46.7,52.4,56,60.6,68.5,72.3,69.7,64.2,52.5,41.6,36.7,54.7
1977,25.8,37.6,51.8,58.8,65.6,70.8,75.2,73,68.6,53.4,49,37.4,55.6
1978,29.3,32.1,45.4,55.8,62.1,71.1,73.6,73.6,69.5,54.7,50.7,40.9,54.9
1979,33.4,36,49.7,55.6,64.4,68.4,72.4,73.3,66.8,56.7,49.3,42,55.7
