Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1980,40.4,35.6,46.1,53.3,63,70.1,76.9,76,70.5,55.3,46.8,39.1,56.1
1981,33.2,39.4,44.3,59.9,60.6,74,75.7,72,65.5,55.6,47.1,35.2,55.2
1982,35.7,43,51,53.4,65.7,69.5,74.3,71.9,65.6,56.8,M,45.3,57.5
1983,37.3,39.6,M,50.4,62.6,67.6,74.8,74.5,65.5,56.9,46.6,36.4,55.7
1984,35.8,41.6,45.9,53.7,59.8,70.6,71.8,73,65.2,64.1,44.7,47,56.1
1985,31.4,39.9,50.6,57.3,63.8,69.7,73.2,72.3,65.9,62.4,57.5,34.9,56.6
1986,37,43.7,47.1,56.8,63.8,72.6,76.5,72.6,69.5,58.9,52.5,41,57.7
1987,37.4,40.7,47.8,53.4,67.4,71.6,74.7,75.3,67,51.1,47.3,42.8,56.4
1988,33.5,38.6,47.5,55.8,60.9,69.5,73,74.6,67.6,51.6,47.6,39.5,55
1989,43.4,43.3,52.1,55.2,60,70.6,73.9,72.9,68,57.4,46.3,33.2,56.4
1990,44.5,47.9,52.3,55.4,63.9,70,74,74.4,68.6,59.1,50.8,45.3,58.9
1991,41.3,43.1,50.2,59,68,71.4,76,73.7,68.1,58.4,47.2,44.1,58.4
1992,41,46.1,47,55.6,60.9,68.5,74.2,70.9,68.9,55.7,48,41.3,56.5
1993,44.5,39.7,46.5,53.1,63.3,72,79,73.4,66.6,54.3,43.6,35.6,56
1994,31.6,40.4,45.7,56.6,58.6,70.1,71.7,70.4,64.9,55.4,48,42.5,54.7
1995,35.8,35.7,50.2,55.1,63.1,67.8,73.1,74,65.2,54.9,41.9,34.5,54.3
1996,32.8,38.1,M,51.6,66.3,69.5,71.8,71.9,64.9,56.9,43.4,42.8,55.5
1997,37.5,43.9,54.3,53.7,58.2,67.2,73.3,69.8,66,55.9,40.4,36.1,54.7
1998,40.8,42.7,45.4,53.6,66.1,70.8,73.5,72.4,69.8,57.9,47.9,43.3,57
1999,40.1,42.1,43.4,58.4,61.8,69.1,74.5,72.9,65.8,56.1,48.3,39,56
2000,34.2,42.3,49.3,53.7,65.6,70,72.1,71.5,64.9,57.6,43.8,31.2,54.7
2001,33.4,42.9,43.5,57.7,60.8,67.9,71.6,72,63.6,51.9,49.4,43,54.8
2002,37.7,38.5,M,58,62.7,69.8,M,72.6,M,60.5,M,M,57.1
2003,M,M,M,M,M,67.8,71.4,73.4,64.8,56.8,54.8,M,64.8
2004,37,38.2,M,53.5,65.5,70.1,72.1,M,65.4,59.7,49.8,35.9,54.7
2005,40,M,M,52.4,58.4,69.5,73.6,74,68.4,57.8,45.8,36.1,57.6
2006,M,36.2,44.8,M,60.7,68,73.5,75.4,M,53.8,45.4,M,57.2
2007,M,35.7,51.5,51.1,62.2,70.3,M,75.4,68.4,59.1,M,M,59.2
2008,33.4,M,44.8,M,M,70.9,71.8,M,M,M,M,M,55.2
2009,M,M,M,M,M,70.5,M,71.8,66.9,M,48.4,M,64.4
2010,32.6,32.8,M,M,M,73.5,75.3,75.6,66.5,54.9,46.3,29.5,54.1
2011,32,41,48.3,56.9,M,M,75.5,72.9,65.6,52.3,47.1,41,53.3
2012,M,41.2,54.8,56.6,65.4,69,75.7,70.9,65.5,54.7,43.4,42.5,58.2
2013,41.7,37.1,39.1,53.1,60.2,69.6,71.7,70.5,66.8,56.5,42.8,40.3,54.1
2014,28.4,38.5,43.8,M,62.1,70.9,69.9,71.2,68.8,55.9,40.8,43.4,54
2015,35.7,32.1,49.1,56,63.1,72,73.9,71.3,66.8,57.4,50.4,49.7,56.5
2016,33,38.9,50.6,54.8,62.1,71.7,75.3,74.4,70.9,58.8,47.9,41.4,56.7
2017,41.6,45.1,47.4,60,63.9,69.4,73.7,71.2,64.7,56.8,48.8,39.1,56.8
2018,32.3,49.8,44.4,51.7,68.1,72.6,74.2,72.4,73,59.6,43.7,40.6,56.9
2019,38,46.3,45.7,57.2,67,69.4,74.3,73.8,71.5,61.1,44.3,43.6,57.7
2020,41.3,42.3,52.2,52.7,60.7,69.5,75.3,74,67.8,60,50.7,37.7,57
2021,39,40.7,50.6,53,61.7,70.3,73.4,74.1,67,60.2,44.4,47.5,56.8
2022,36.9,43.1,49.5,54,66.1,72,76.1,73.6,66.4,53.5,49,40.6,56.7
