Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1985,19.4,29.7,39.5,48.3,53.5,59.3,61.6,60.3,56.5,52.3,47.9,26.2,46.2
1986,27.2,33.3,37.1,48.8,53.3,62.7,65.9,60.4,58.2,49.2,42.5,34.3,47.7
1987,27.5,30.2,36.7,M,57.4,61.5,65.3,64.5,56.6,43.8,41.2,33,47.1
1988,23.8,27.3,37.1,44.9,52.3,61,63.9,64.8,55.8,41.6,39.3,31,45.2
1989,36.3,32.7,42.1,44.1,49,60.5,62.5,61.7,56.4,50.2,37.6,23,46.3
1990,35.2,37.1,41.4,44.1,53,60,62.7,62.9,57.4,49.5,43,36.9,48.6
1991,30.8,32.9,38.4,47.9,58.4,59.1,64.4,61.5,M,M,37.4,35,46.6
1992,30.2,34.5,35.1,44.5,M,M,64.1,M,M,M,M,M,41.7
1993,33.9,27.4,34.1,42.5,M,61.3,67.8,63.4,M,M,38.5,29.4,44.3
1994,23.6,31.7,36.7,49.9,M,62,62.3,M,54.3,M,M,M,45.8
1995,M,M,M,46.9,M,58.3,64.3,M,M,M,M,M,56.5
1996,M,M,M,M,M,59.4,M,61.5,M,47.6,M,M,56.2
1997,M,M,M,M,M,56.4,M,60.1,56.4,47.3,M,30.8,50.2
1998,M,M,M,M,55.8,M,63.4,62.9,59.2,M,M,36.7,55.6
1999,M,M,M,M,52.6,58.5,64.8,64,57.1,M,43.5,M,56.8
2000,M,M,M,M,M,62.5,62.2,61.5,57,M,37.5,23.6,50.7
2001,M,35,M,M,M,60.3,61.8,M,55.5,M,46.5,37.4,49.4
2002,M,31.1,M,M,M,61.8,65.1,64.8,59.9,50.7,M,M,55.6
2003,M,M,M,M,52.5,M,63.5,64.3,56.9,45.9,M,M,56.6
2004,M,M,M,M,57.8,60.7,62.7,60.4,56.7,M,M,M,59.7
2005,M,M,M,M,M,M,66.1,65.2,61.3,M,M,M,64.2
2006,M,M,M,M,M,60.9,65,65.2,M,M,41.9,M,58.3
2007,M,M,M,M,56.4,61.6,61.8,69.3,60.4,51.9,38.1,38.4,54.7
2008,28.4,34,35.9,45.9,52.2,63.7,63.6,62.2,59,46.3,36.1,33.5,46.7
2009,26.6,28.4,40.7,45.8,53.5,62.4,60.7,63.9,57.1,48.2,42.9,M,48.2
2010,M,M,33.5,50.2,56.9,65.3,67.4,66.1,61,49.2,39.6,M,54.4
2011,23.6,M,38,49,55,64.5,67.3,64.3,57.9,45.3,41.9,36.3,49.4
2012,32.8,34.9,47.6,48.2,57.8,60.1,66.7,62.6,57.6,47.3,37.2,M,50.3
2013,M,M,M,45.5,51.2,60.8,62.9,61.5,57.5,49,36.2,M,53.1
2014,M,M,M,47.6,56.2,62.1,62,61.8,58.4,48.8,M,M,56.7
2015,M,M,39.2,47.3,56.7,63.5,64.5,63.4,58.6,50.3,42.4,43.6,53
2016,28,M,43.4,46.1,52.7,62.8,67.4,65.4,63.1,52.2,44.1,34.2,50.9
2017,35,37.9,35.8,51.4,53.5,60.7,65.6,61.9,57.1,51.2,41,30.2,48.4
2018,24,39.9,31.1,41.3,59.3,63.8,64.7,64.3,63.3,49.7,35.9,32.9,47.5
2019,28.2,39.2,35.5,48.4,59.7,60.5,66.3,64.1,64.9,53.8,38.4,37.2,49.7
2020,32.4,32.9,44.1,42.6,50.2,60.2,66.2,64,56.6,51.7,43.5,30.7,47.9
2021,29.1,31,41.1,45.1,52.5,60.2,63.9,64.6,57.4,51.8,37.7,43,48.1
2022,26.5,33.5,40.4,45.4,56.6,62.5,66.3,63,57,45.5,40.2,30.7,47.3
