Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1978,36.9,36.7,49.4,61.4,66.6,76.2,78.9,79,74.2,60.1,56.2,44.8,60
1979,36.6,37.9,53.7,60.2,67.6,71.6,76.6,78.3,70.4,59.3,52.9,43.6,59.1
1980,41.4,38.8,47.4,59.9,68.1,73.9,80,80.8,74.8,58.2,48.7,42.5,59.5
1981,36.1,44.1,48.4,64.1,65.1,78.1,78.7,75.1,70.2,58,51.3,39.3,59
1982,36,45.4,52.7,57.6,71.9,75,78.3,76.3,70,60.5,52.3,47.9,60.3
1983,38.8,41.7,50.6,54.8,66.7,73.8,80.7,80.2,71,61,50,39.6,59.1
1984,38.3,45.4,50,56.5,65.9,76.4,76,77.1,69,67.8,47.8,50,60
1985,35.6,43.1,54,61.4,68,75.7,77.4,75.7,70.6,64.7,58.6,39.7,60.4
1986,38.8,46.7,52.7,64.3,69.5,80.5,84.7,76.9,74.1,64,53.2,43.4,62.4
1987,40,42.9,51,58.9,71.6,77.7,82.3,81.4,73.5,56.2,53.5,45.5,61.2
1988,35.8,43.4,52.7,60.6,68.4,75.3,79.6,80.9,71.7,56.3,53,43.7,60.1
1989,46.8,45.9,53.4,60.7,66.7,78.2,79.6,77.7,71.8,63.5,52.1,36.5,61.1
1990,48.5,52.2,55.9,61.1,69,77.7,81.1,80.1,74.1,63.8,55.4,49,64
1991,43.1,48.4,55.2,64.4,74,77.5,82.2,78.4,73.8,63.5,51.3,48.2,63.3
1992,45,48.7,52.7,61.3,66,73.9,82.3,76.1,72.1,59.9,52.4,42.9,61.1
1993,45,43.1,49.6,58.7,70.5,78.8,85.4,80.2,74.8,62.2,52.7,42.9,62
1994,38.4,46.7,55.1,64.7,67.1,79,79.9,77.2,71.1,61.8,55.6,48,62
1995,42.1,41.8,54.3,62.3,69.2,74,80.4,79.9,70.4,62.8,47.1,40.9,60.4
1996,39.3,44.5,47.3,59,70.2,76.8,78.9,76.9,71.6,61.9,47.6,46.3,60
