Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1963,37.5,37.3,53.9,61.6,66.4,72.5,74.5,74.9,68.8,62,51.3,34.5,57.9
1964,40.3,39.5,49,58.7,67.8,75.5,75.4,73.7,68.8,55.7,54.7,43.5,58.6
1965,42,42.6,46.5,60.6,70.1,70.6,75.7,75.1,70.2,57.8,50.7,44.4,58.9
1966,36.5,41,49.7,57,66.2,72.4,77,75.1,68.4,58.6,51,42.5,58
1967,43.1,M,55.3,63.6,65.6,71,73.4,73,64.6,58.9,46.1,45,60
1968,36,36,51.2,59.9,M,73.8,M,77,66.3,59.1,48.7,36.9,54.5
1969,36.5,40,43.8,59.1,66.5,74.8,78.5,73.5,67.6,59.6,46.5,37.7,57
1970,33.4,41.5,49.8,61.4,67.1,73.3,77.4,75.3,73.8,60.2,48.3,44.7,58.9
1971,38.9,41.5,46.9,59.9,65.1,74.6,74.8,74.5,71.2,63.5,46.9,47.8,58.8
1972,42.8,39.3,49.4,59,63.4,69.3,74.8,75.2,70.8,57.3,45.9,45.4,57.7
1973,40,40.1,53.9,55.4,63.2,73.2,75.6,75,72.5,61.3,51.8,41.1,58.6
1974,49.9,43.9,54.5,58.9,66.7,68.3,73.3,73.4,M,56.6,49.1,40.5,57.7
1975,43.9,43.9,46.7,59,68.2,72.7,75.1,76.7,68.4,60.6,51.3,40.7,58.9
1976,35.5,48.9,54.9,60.2,63.6,70.3,74.5,72.9,67,53.9,43,38.1,56.9
1977,27.9,40,53.5,61.4,67.8,73,78.8,75.9,70.5,56.9,50.4,39.3,58
1978,31,35.1,47.9,59.8,65,74,76.1,75.2,71.9,57.7,52.7,41.7,57.3
1979,34.3,36.3,51.7,57.7,65.1,70,73,73.7,68.6,57.6,50.2,42.5,56.7
1980,41.8,37,47.2,58.5,67.2,73.1,79.2,78.1,72.5,57.1,46.9,42.4,58.4
1981,35.4,40.7,47.5,63.8,64.7,78.2,78.2,M,68.1,56.8,49.4,36.7,56.3
1982,36,44.3,52,57.1,69.9,74.1,77.5,75.1,67.8,59.5,49.7,44.3,58.9
1983,38.5,41,50.4,53.8,65.2,72.7,78.4,78.1,68.4,59.3,48.7,36.9,57.6
1984,M,M,M,M,M,M,73.8,74.5,66,65.1,47.6,49.8,62.8
1985,M,39.8,53.3,60.5,M,73.4,75.1,72.7,67.3,62.2,56.3,38.4,59.9
1986,37.7,42.7,49.8,61.8,66.2,76.7,80.4,73,69.7,59.6,51.6,40.9,59.2
1987,38.7,41.9,49.2,55.6,69.7,74,77.9,77.2,69.7,54.2,51.1,42.6,58.5
1988,34.2,41,49.2,59.2,65.7,74.5,77.3,78.8,69,53.7,49.8,41.4,57.8
1989,44.4,44.6,53.6,58.2,63.3,73.5,76.3,74.1,69,59.3,49.6,M,60.5
1990,M,47.3,53.7,58.3,66.9,74.1,76.8,76.3,M,M,54,46.8,61.6
1991,41.5,45.4,53.6,59.7,70.5,72.1,77.6,75.7,69.5,60.4,48.5,45.9,60
1992,42.5,46.8,49.4,58.1,62.9,69.4,77.5,72.3,69.2,56.4,49,39.1,57.7
1993,43.9,41.1,45.8,55.3,65.2,74.4,81.1,76.2,71.6,59.4,48.4,38.3,58.4
1994,35,42.7,M,M,63.5,M,M,M,M,M,M,M,47.1
1995,M,M,M,M,M,M,M,M,M,M,M,M,M
1996,M,M,M,M,M,M,M,M,M,M,43.7,40.2,42
1997,M,43.9,53.4,49.9,58.8,M,74.4,M,M,56,42,M,54.1
1998,M,42.8,M,M,M,72.2,74.6,72.9,70.8,59.5,50.5,43.1,60.8
1999,M,42.1,44.8,M,61.6,69.7,74.4,73.3,62.2,53.2,48.9,38.3,56.9
2000,32.7,39.4,47.4,50.1,63.3,M,68.5,M,60.4,52,40.2,30.1,48.4
2001,M,M,44.1,M,M,71.8,M,74.6,M,53.7,50.2,M,58.9
2002,M,40.8,47.4,60.4,62.5,72.4,76.5,74.2,69,58.6,43.2,37.4,58.4
2003,34.9,38.7,50.8,55.6,63.2,68.2,71.8,73.7,64.6,M,M,M,57.9
2004,M,M,M,56,66.6,70.6,72.6,70.4,66,56.9,49.4,38,60.7
2005,39.4,40.7,43.6,52.9,59.9,68,73.3,72.6,66.6,57.6,47.2,33.3,54.6
2006,39.1,35.7,45.7,58,61.7,71.9,75.3,75.8,66,54.2,47.9,44,56.3
2007,41.2,38.8,53.2,56.4,64.3,72.2,72.9,78.8,69.9,58.9,46.2,42.5,57.9
2008,36,42.2,46,56.9,62.6,73.7,74.8,74.4,67.6,55.6,44,41.5,56.3
2009,37.8,M,M,M,66.9,75.2,73.9,77.3,67.5,M,M,M,66.4
2010,37.2,35.7,49,62,M,M,78.9,77.5,69.9,57.4,47.5,33.2,54.8
2011,35.7,49.5,M,M,66.9,75.6,79.1,76.6,70.1,56.4,48.3,44.2,60.2
2012,M,M,M,M,M,M,77.9,M,69.2,57.6,48,44.8,59.5
2013,M,40.4,43.4,57.1,63.8,M,M,72.9,69.3,59.2,45,43.2,54.9
2014,31.3,42.3,44.7,57.2,66.5,M,72.9,72.3,69,59.4,44.4,44.4,54.9
2015,38.6,34.4,51.6,58.8,68.2,74.4,76.3,74.2,69.2,58.3,52.5,51.1,59
2016,36.6,40.8,M,M,63.9,74.7,77.9,77.2,73.2,61.8,52.5,42.7,60.1
2017,43.5,48.9,49.6,62,66.3,72.3,77,73.7,67.6,60,49.5,40.7,59.3
2018,34.2,48.9,46,54.5,70.3,74.6,75.6,75.1,74.8,61.7,46.6,41.2,58.6
2019,39.4,45.5,47.6,61,71.9,73.5,78.7,76.2,75.7,63.1,47,45.3,60.4
2020,43.5,44.4,54.6,57.4,62.4,73.2,79,76.6,69.2,62.2,54.2,41,59.8
2021,40.3,40.9,53.4,58,65.5,73.9,77.2,77.5,69.8,63.5,47.9,49.9,59.8
2022,37.6,43.8,52.7,58.1,68.5,74.4,78.2,75,67.9,54.9,48.9,38.4,58.2
