Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1962,34.8,42.1,41.9,49.4,68.2,68.9,71.7,71.2,64.4,55.3,42,31.7,53.5
1963,30.7,30.8,48.1,55.2,61.9,68.4,70.1,70.6,64.3,56.3,45,28.1,52.5
1964,33.5,32.9,43.5,54.8,62.7,71,71.9,70.5,65,50.9,48.4,M,55
1965,37.3,35.2,41.5,56,65.8,67.8,72.3,72.2,68.8,54,48.4,40.9,55
1966,31.5,38.4,46.2,55.3,62.1,68.5,72.9,71.1,64.3,53.8,47.3,38.4,54.2
1967,39.9,36.6,51.4,58.5,60.7,68,69.3,69.4,61.4,55.4,43.9,M,55.9
1968,35.8,31.5,48.1,55.9,61.8,68.9,73.2,73.6,64.3,56.3,45.8,35.7,54.2
1969,35.3,36.6,39.8,56.5,63,70.9,74.5,69.5,65.3,56.1,43.3,35.4,53.9
1970,29.6,39.1,46.4,57.6,64,69.5,73.4,72.2,71.5,58.9,45,42.6,55.8
1971,36,39,42.7,53.9,60.3,70.7,71.8,71.6,69.7,62,45.4,47.6,55.9
1972,40.6,36.6,46.2,55.9,61.7,65.8,71.3,71.9,68.7,54.9,45.8,45.4,55.4
1973,37.7,37.5,52.3,53.5,60.5,70.8,73.5,71.4,69.7,59,49.8,39.7,56.3
1974,48.7,41.1,51.1,55.2,63.8,66.4,71.8,70.6,65.2,53.6,45.8,40.1,56.1
1975,41.7,44.3,46.4,54,66.3,69.2,73.1,73.8,66.2,58.7,48.1,39.5,56.8
1976,34,47.3,51.6,55.4,60.3,68,69.1,69,62.4,51.6,40.3,36.5,53.8
1977,23.9,37.1,50.6,58.4,63.8,68.5,75,73.9,68.7,53.1,51,37.5,55.1
1978,28.1,30.9,45.4,55.5,60.3,70,74,73.7,69.6,55.3,49.8,39,54.3
1979,32.4,34.8,49,54.6,60.9,66.3,70.4,71.2,66.3,53.8,47,40.3,53.9
1980,39.3,34,44.9,54.3,61.4,68.7,75.3,74.8,70.3,54.4,44.9,38.8,55.1
1981,32,38.7,43,60.5,61,72.9,74.2,71,65.4,54.7,46.9,35.4,54.6
1982,M,M,50.1,M,65.9,69.8,74.7,71.8,65.5,M,M,46.1,63.4
1983,M,M,M,M,M,68.7,73.5,75.1,65.3,56.8,M,M,67.9
1984,M,M,M,M,60.5,71.1,71.1,72.3,64.2,64.1,44.2,47.4,61.9
1985,30.7,37.7,49.2,57.4,63.6,68.9,72.5,71.4,66.1,61.8,56.4,34.9,55.9
1986,35.2,43,47.5,57.2,64.2,72.6,76,72.6,69.1,58.1,52.3,39.6,57.3
1987,36.2,39.5,47.9,52.2,67.6,71.1,74.4,74.7,66.5,51.1,49.1,43,56.1
1988,M,36.7,M,M,M,69.3,73.9,74.7,66.6,M,M,M,64.2
1989,M,M,50.3,M,M,69.3,73.1,71,67,M,M,M,66.1
1990,M,M,M,M,61,68.3,72.3,72.4,65.9,55.3,47.4,42,60.6
1991,36.2,39,46.5,55.9,65.8,69.3,74.4,71.3,65.8,54.9,42.2,39.7,55.1
1992,37.1,41.2,43,51.8,57.8,65.3,72.4,69.1,67,51.4,44.2,36.1,53
1993,40.2,35.3,40,50.2,61.1,68.7,76,72.2,66.3,53,43.2,35,53.4
1994,28.9,38.4,44.1,55.4,57.7,71.5,72.8,70.5,63.5,54,48,40.8,53.8
1995,35.7,34.2,47.8,53.3,61.7,67.8,73.4,74.5,64.9,55.1,40.6,34,53.6
1996,33.2,35.8,39.3,50.6,63.1,69,71.2,71.6,64.6,54.8,41,38.8,52.7
1997,35.1,41.2,49.2,47.9,55.4,67.1,73.3,69.4,65.5,54.6,40.3,36,52.9
1998,38.5,40.2,43.1,52.5,64.6,70.2,73.7,72.8,70,57.2,46.3,41.7,55.9
1999,38.2,39.3,39.6,55.3,59.7,68.6,74,72.3,64.1,53.6,48.6,37.5,54.2
2000,33.1,40.5,46.9,49.9,61.7,69.5,72.1,71,65.6,55.8,43.2,29.6,53.2
2001,31.8,41.5,40.7,54.8,62,68,71.6,72.6,63.2,51.6,47.7,42.4,54
2002,35.7,37.8,44.6,57,59.7,69.7,74.1,73,68.9,59.5,42.1,36.4,54.9
2003,31.6,36.8,49.4,53.7,62.8,67.3,71.9,73.8,65.1,53.3,50.3,33.9,54.2
2004,33.3,36.6,47.8,52.8,65.8,69.9,72.3,70,65.7,60.1,49.1,36,55
2005,38.9,39.4,42.7,52.6,58.8,68.7,73.7,74.1,67.6,57.3,46.5,33.8,54.5
2006,41.2,35.3,44.7,57.3,59.4,68.2,72.3,74.3,63.7,52.9,45,40.5,54.6
2007,37.2,33.1,49.5,50.8,62.5,69.9,70.5,76,67.8,59.2,43,41.1,55.1
2008,33.3,39.4,43.5,54.5,59.8,70.7,71.5,70.8,66.9,52.6,41.5,39.9,53.7
2009,33.8,36.9,46,52.3,62.5,70.9,69.5,71.6,66.3,53.8,46.9,34.7,53.8
2010,30.2,30.9,42.2,56.2,65.2,74,75.6,75.6,67.2,54.2,44.9,26.8,53.6
2011,30.7,39.5,46.9,57.2,63.1,71.2,75.4,73.2,65.9,53.1,46.3,40.8,55.3
2012,38.6,41.3,53.9,56.6,66,68.6,75.4,71.5,65.9,53.6,41.6,40.8,56.2
2013,39.8,37.2,38,52.8,60.5,69.7,72,70.7,66.6,56.4,40.7,38.3,53.6
2014,26.7,37,42.2,54.1,62.4,71.1,69.9,70.3,68.3,55.7,37.9,40.2,53
2015,33.1,28.9,47,55.9,63.7,71.5,74.5,71.7,66.6,56.4,49.1,48.1,55.5
2016,31.7,37.1,49.7,54.3,61.5,71.2,75.8,75,69.7,57.8,46.9,39,55.8
2017,41.1,43.3,44.8,58.3,62.8,68.3,73.4,70.9,64.7,56.8,46.6,37.4,55.7
2018,29.5,47.5,43.1,49.4,66.6,71.7,73.3,72.1,72,57.6,41.6,38.5,55.2
2019,35.7,44.1,43.9,55,65.9,68.3,73.6,72.6,71.2,59.1,42.3,41.2,56.1
2020,40.4,40.1,50.9,51.3,58.8,68.5,74.9,73.5,66.3,58.1,49.1,36,55.7
2021,36.9,37.3,48.9,52,60.3,69.2,73.1,74,66,59.7,42.4,45.4,55.4
2022,33,40.3,48.2,52.6,65,70,75.5,73.2,65.2,51.4,46.8,37.1,54.9
