Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1977,M,M,M,M,M,M,M,M,M,M,M,M,M
1978,M,M,M,M,M,M,M,M,M,M,M,M,M
1979,M,M,M,M,M,M,M,M,M,M,M,M,M
1980,29.5,23.1,32.4,41.8,49.9,56.4,63.5,62.7,57,43.4,36.8,32.3,44.1
1981,21.9,28.6,29.1,47.9,48.5,60.4,60.3,57.1,54.5,46.3,38.3,24.5,43.1
1982,25.2,33.7,39.6,39.4,53.9,56.3,60,57.4,51.9,46.6,40.3,37,45.1
1983,M,29.6,33.4,37.2,49.1,55.2,59.5,61.3,54.3,47.6,38.8,28.7,45
1984,28.2,32.4,32.8,39.2,M,58.1,58,59.5,54.8,53.2,37.8,41.4,45
1985,M,29.4,37.1,45.7,49.9,56.5,58.9,57.4,54.7,51.1,46.9,25.6,46.7
1986,25.5,33.2,35.2,45.2,51.7,59.4,62.7,57.5,56.8,47.7,43.1,33.9,46
1987,27.2,30.3,36,38.4,54.8,58.7,62.5,62.1,54.5,43.1,40.9,33.5,45.2
1988,24.5,26.5,36.7,41.7,48.2,58.1,60.7,62.3,55.3,39.7,39.7,M,44.9
1989,37,31.1,41.2,41.3,46.7,57.5,59.8,58.4,55,48.4,36.3,23,44.6
1990,34.3,35.6,40,41.7,50.8,57.3,59.6,60.1,55.7,48,41.4,36.2,46.7
1991,31,32.5,36.6,46.1,54.5,56.3,61.2,57.8,54.5,47,35.5,33.8,45.6
1992,28.9,32.8,31.7,40.3,45.9,52.6,58.1,56,55.4,44.3,37.7,31.3,42.9
1993,33.5,26.9,29.9,40.3,50.6,58.2,64.1,M,55.9,48.2,38,27.5,43
1994,23.4,30.2,34.2,47.3,47.7,58.2,59.1,56.7,52.1,46.2,44.1,36.3,44.6
1995,27.7,25.6,38.5,45.3,51.5,55.6,61.4,60.5,53.2,47.4,32.5,25.4,43.7
1996,26.8,28.8,29.2,40.3,54.3,57.1,M,58.2,52.3,M,33.8,32,41.3
1997,26.2,32.6,40.2,39.4,46.1,52.8,60.5,56.8,54.2,45.8,31.8,30.3,43.1
1998,29.6,27.7,28.9,M,54.3,59.5,62.1,61.5,60.7,51.3,41.9,36.1,46.7
1999,30.5,31.1,29.4,45,50.2,56.2,64.1,62.4,55.1,46.6,41.7,32.4,45.4
2000,25.3,31.9,39.8,40.1,54.9,60,60.6,60.6,54.9,48.9,36.2,22.9,44.7
