Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1974,45.5,38,48.4,52.8,60.5,62.5,68.4,67.9,60.3,49.8,42.7,35,52.7
1975,38.4,39,41.6,50.8,62.4,66,68.5,69.7,61.1,54,45,36.1,52.7
1976,30.8,42.4,47.6,52.9,57.9,65,67.8,65.7,59.5,48.3,38.2,32.7,50.7
1977,21.2,33.3,47.6,55.1,61.8,65.7,71.1,69.2,64.2,49,46.2,33.9,51.5
1978,24.9,27.3,41,53.3,58.5,66.5,69.5,69.5,65,49.5,46.2,36.2,50.6
1979,28.6,29.5,44.7,51.9,58.9,63.9,68,68,62,50.8,45.5,36.9,50.7
1980,35.8,30.1,40.1,51.6,59.8,65.1,71.4,69.4,63.9,48.6,41.8,35.2,51.1
1981,28.2,33.5,39.6,56.3,56,68.9,70.8,66.9,60.3,49.2,42.2,30.6,50.2
1982,30.1,38.2,45.6,48.2,62.2,66.5,70,67.2,59.5,51.4,44.1,40.4,52
1983,31.1,32.9,43,47.5,56.9,63.5,70.1,71.5,60.9,52,43.6,M,52.1
1984,31.8,37.7,40.8,M,58.5,68.6,68.3,69.2,60.3,60.5,M,M,55.1
1985,27.3,33.4,M,53.1,59.9,64.7,68.8,68,60.2,56,51.5,M,54.3
1986,M,38.3,42.8,53.1,59.6,67.3,71.4,67.7,63.7,53.1,47.3,36.2,54.6
1987,31.4,35.1,42.9,47.8,62.7,67.3,71.3,70.3,61.8,46.5,43.7,39.3,51.7
1988,27.6,33.5,41.9,51.1,56.4,M,69.7,70.7,62.1,45.4,42.5,35.7,48.8
1989,39.2,35.9,45.9,49.2,56,67.2,70,67.8,62.6,52.9,42.3,27.6,51.4
1990,40.3,41.6,45.6,49.6,59.7,66.3,69.5,68.8,62.8,54,46,41.4,53.8
1991,36.1,38.5,44.9,53,63.2,64.9,71.5,67.6,62.4,52.2,39.9,38.6,52.7
1992,34.5,37.8,40,47.5,54.4,61.8,M,66.1,64.1,50.2,42.5,32.6,48.3
1993,37.7,32.4,38.3,47.5,M,65.9,73.2,70.1,65,51,43.1,32.9,50.6
1994,29.4,36.1,43.3,52.5,54.1,69.1,70.1,68,59.9,50.9,47.5,39.1,51.7
1995,34.2,33.2,44.8,50.4,59.1,65.8,70.4,71.6,62.1,53,39.1,31.4,51.3
1996,30.6,35.4,36.6,47.6,60.2,65.8,67.6,68.6,61.2,51.9,38.3,36.6,50
1997,33,38.7,46,44.8,52.8,62.8,69.6,65.1,61.5,51.2,37.6,33.7,49.7
1998,36.4,36.5,39.4,49.8,60.7,66.8,69.5,68.8,66.5,53.3,43.3,38.5,52.5
1999,35.6,35.9,37.4,52.6,56.3,64.9,71.7,68.3,59.6,49.8,47.7,36.1,51.3
2000,31.2,37.2,44.5,48.3,60,67.2,68.3,66.7,61.4,52.4,41.3,26.1,50.4
