Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1981,26,32.3,37.4,54.1,54.7,67.7,69,64.8,59.1,48.5,41.4,29.5,48.7
1982,29.1,37.1,44,46.9,60.7,65.5,69,65.8,58.6,50.6,42.9,38.4,50.7
1983,29.8,31.6,41.4,46.2,55.6,62.8,68,68.6,59.4,49.7,40.5,29.6,48.6
1984,28.8,36.4,37.7,46.8,56.2,65.4,66,66.3,57.2,58.2,39.1,42.7,50.1
1985,25.6,33.4,44.3,52.3,59.1,65.2,67.9,66.1,59.2,55.2,51.4,30.5,50.8
1986,31.5,37.3,42,52.6,58.7,66.9,70.9,66.1,62.9,52.2,45.3,34.7,51.8
1987,30.1,34,41.9,47.8,61.6,66.7,69.8,69.4,61.8,45.6,43.2,36.6,50.7
1988,26.3,33.4,42.6,50.4,55.8,63.6,68.6,70.4,61.3,46.4,M,35.1,50.4
1989,39.3,37.1,45.9,49.7,55.2,66.6,68.4,67.5,M,54.5,41.5,26.7,50.2
1990,39.6,42.2,46.6,50.4,59.2,66.1,69.9,68.7,62.8,53.5,46.5,40.6,53.8
1991,36,38.7,46.5,53.4,63.8,66,70.7,67.4,61.5,52.1,41.3,38.4,53
1992,35.1,38,41.1,48.2,M,M,69.4,64.6,62,48.3,42.3,33.3,48.2
1993,36.9,32.2,37.2,47.2,58,64.8,72,68.6,62.7,48.5,40.5,30.5,49.9
1994,27.1,34.3,41.4,52,52.6,66.7,68.4,65.5,57.4,48.2,43.4,37,49.5
1995,M,33.1,44,50.3,57.2,65.1,69.9,70.5,60.5,51.1,38.3,30.8,51.9
1996,29.6,33.4,36,47.3,59.8,64.7,67.2,67.1,59.6,50.3,36.1,34.5,48.8
1997,31.5,37.7,45.6,45,51.8,61.9,69,64.1,60.6,50.7,37.3,33.4,49.1
1998,36.4,36.7,39.3,50.1,60.8,67.3,69.6,68,64.9,52,42.4,37.1,52.1
1999,34.8,35.5,37,52,55.4,63.3,70.4,67.3,58.6,49.1,46.6,34.8,50.4
2000,30.4,36,44.3,47.3,59.9,66.1,67,66,60.3,51.5,40.6,25.4,49.6
2001,29.5,38.1,36.9,51.9,57,64.8,65.8,68.4,58.5,48.9,44.9,39.3,50.3
2002,34.5,34,40.6,51.6,55.3,66.1,M,67.7,63.7,53.1,39.6,32.8,49
2003,28.1,33.6,44.6,49.2,M,63.3,67.9,68.9,59.9,49.3,47.5,31.7,49.5
2004,30.6,32.1,42.7,50,62.2,65.5,68,65.3,61.6,53.4,45.7,33.6,50.9
2005,35,36.2,38.2,48.6,55.2,64.5,70.4,69.9,62.3,53.7,43.5,31.6,50.8
2006,38.1,32.5,41.1,52.9,54.2,64.6,67.5,68.9,58.9,48.2,42.5,38.4,50.7
2007,35,28.9,45.1,47.7,57,64.9,65.7,71,62.1,54.6,40.2,38.8,50.9
2008,30,36.8,40.2,49.5,55.5,65.9,66.7,64.9,61,48.4,38.3,37.4,49.5
2009,29.9,32.9,40.8,48.8,58.1,65.3,64.6,67.4,60.9,49.5,44.1,30.8,49.4
2010,26.7,25.4,39.4,51.3,59.4,67.9,69.6,68.7,61.9,51.8,40.8,24.9,49
2011,28.2,36.5,41.7,52.4,58,66.9,70.3,68,61.7,50.1,43.6,38.4,51.3
2012,34.5,37.9,48.7,51.1,60.8,63.2,70.9,66.6,60.8,49.9,38.4,37.3,51.7
2013,36.3,33,34.3,49,56.4,65.6,68.6,66.1,60.5,51.5,38.8,37.5,49.8
2014,24.8,34.4,37.7,49.2,58.8,66.6,65.8,65.1,62.8,52.4,37.2,39.2,49.5
2015,32,26.4,43.3,50.7,60.3,68,69.6,66.3,61.6,51.4,46.2,45.7,51.8
2016,M,M,M,49.7,56.5,65.3,70.4,69.8,65,54.1,44.3,M,59.4
2017,M,M,40.6,53.1,59,63.5,69.2,65.9,59.6,52.3,42.5,34,54
2018,27.5,44.1,38,46.4,62,67.3,68.5,67.6,67.4,53.9,38.5,35.9,51.4
2019,32.7,39.3,39.4,51.8,62,64.4,69.4,67,65.1,55.1,39.3,38.3,52
2020,36.7,37.9,47.3,48.2,54.5,63.7,70.1,68.1,60.9,53.9,45.7,33.7,51.7
2021,32.5,33.1,43.1,48.2,55.6,64.8,68.1,68.3,60.9,55.4,39.5,41.9,50.9
2022,29.1,35.7,43.6,49,58.7,66,70.7,68.4,61.2,48.8,43.7,35,50.8
