Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1962,36.6,42.7,46,53.3,69.7,71.3,74,73.9,66.5,59,45.5,35.4,56.2
1963,34.5,34.3,50.1,58.8,64.6,71.5,74.1,74.3,66.6,58.6,48.6,M,57.8
1964,M,37,47.8,57.3,66.7,73.6,74.5,73,67.1,53.7,49.9,40.7,58.3
1965,37.7,38.7,44.3,57.5,69,70.4,74.3,73.9,69.4,55.8,48.2,40.7,56.7
1966,33.7,38.2,47.1,53.9,64.6,70.4,77.1,73.4,66.5,55.6,47.9,39,55.6
1967,40.3,36.1,51.2,60.1,62.2,70.5,73.6,72.3,63.7,56.2,44.5,42.4,56.1
1968,33.7,34.4,49.5,57.2,63,72.1,75.4,75.4,67.2,58.4,47.7,35.5,55.8
1969,36.6,39.3,43.2,58.5,66.1,74.1,77,73.2,67.6,57.8,45.5,35.9,56.2
1970,31.6,40,46.9,59.5,67,72.6,76.2,74.2,72.1,58.9,47,41.9,57.3
1971,36,39.2,44.9,55.5,62.4,73.3,73.9,73.1,70.5,63.3,46.9,47,57.2
1972,40.2,37.1,47.5,56.1,63,68.6,73.9,73.8,69.4,55,45.3,43.2,56.1
1973,37.5,38.2,52.5,54.8,62.2,72.9,74.8,74.7,71.8,60.2,50.3,40.3,57.5
1974,47.1,41.6,52.2,58.3,66.2,68.9,74.7,74.1,66.8,55.5,47.4,39.8,57.7
1975,41.6,42.6,46,55.3,67.8,72.1,74.5,77.2,68.1,61,50.6,39.9,58.1
1976,33.9,46.2,52.1,57.7,63.9,71.1,74.5,73.2,66.5,53.8,41.5,36.8,55.9
1977,25.6,37.8,52.9,59.9,68.2,71.7,79.3,76.1,70.3,55.5,50.2,37.3,57.1
1978,30,32.6,46.1,57.9,63.7,73.4,75.6,76.4,71.9,55.6,51.3,40.1,56.2
1979,34,33.4,49.8,57.4,65,69.8,73.6,74.9,68.7,56,50.8,40.6,56.2
1980,40,36,45,56.7,65.7,71.7,78.1,77.3,72.3,56.7,46.5,39.7,57.1
1981,33.5,39.8,44.9,60.1,62.7,76.6,77.5,74.3,67.2,55.7,47.8,36,56.3
1982,31.3,41.7,48.3,54.6,68.3,72.4,77.1,74,66.9,57.8,49.7,43.2,57.1
1983,36,38.5,47.9,53.5,63,71.5,77.7,77.8,68.7,58.2,48.2,35.9,56.4
1984,35.1,43.6,45.4,53.9,62.8,73.2,74.2,74.6,66.1,65.2,45.7,46.8,57.2
1985,32.6,39.1,50.5,59.8,66.5,72.6,74.7,73.8,69,63.1,57.4,36.3,58
1986,37.1,41.4,48.5,60.5,65.8,75.4,79.3,73.7,70.3,60.8,50.3,39.8,58.6
1987,36.2,38.4,48.1,54.4,68.4,74.9,78,78.4,69.8,53,49.5,41.4,57.5
1988,32.2,38.8,48.1,57.2,63.9,72.5,76.9,78.3,68.1,51.7,47.3,38.6,56.1
1989,41.6,41,49.3,56.1,62.8,74,75.9,74,69.7,59.4,46.4,31.9,56.8
1990,43.5,47.1,52.2,55.7,66.2,72.9,76.6,75.3,69.8,60.3,51.1,44.3,59.6
1991,39.6,43.4,50.6,59.1,70.5,73.3,77.6,74.4,69.2,58.4,46.6,43.7,58.9
1992,40.9,45.3,48.3,56.2,62.3,69.6,76.9,71.5,68.8,55.6,48.1,39.3,56.9
1993,41.5,38.5,44.3,55.1,65.9,72.7,78.1,74,69.1,54.2,45.3,34.9,56.1
1994,M,37.5,45.4,55.7,58.7,73.3,75.3,72.4,64.4,53.9,49.1,42.2,57.1
1995,37.4,35.5,47.6,54.4,62.8,69.5,75.4,76,65.9,57,41.9,34.7,54.8
1996,33.7,37,40.6,52.5,63.9,71.2,73.5,73.1,66,55.8,41.4,38.5,53.9
1997,35.6,41.3,48.8,50.7,57.8,67.7,75.1,71.3,66.7,55.8,42.7,37.9,54.3
1998,39.5,41.7,44.2,54.2,65.8,71.5,75.5,73.5,70.6,57.7,46.8,41.5,56.9
1999,38.8,40.3,42.5,56.2,61.4,69.7,76.4,74.2,65.6,54.4,51.8,39.1,55.9
2000,34.2,41,48.7,53.2,64.9,72.3,73.1,72.6,66.3,58.1,44.1,29.8,54.9
2001,34.7,40.8,42.3,56.8,62.7,71.4,71.5,74.5,64.4,53.5,49.2,42.5,55.4
2002,38.2,39.2,44,56.9,61,71.7,75.5,74.1,68.8,57.5,44.2,36.4,55.6
2003,33,36.1,48.4,53.2,62.4,68.1,73.2,74.7,66,54.4,51.3,36.3,54.8
2004,33.5,36.3,46.3,54,67.4,70.9,74.2,71.1,67.1,57.7,49.1,36.9,55.4
2005,38.8,39.3,42.8,53.3,59.3,70.3,75.8,75.5,69,58.3,46.8,35.3,55.4
2006,41.2,36.9,45.5,57.7,59.6,70.6,74.4,76.2,64.8,54.1,48,42.9,56
2007,40.2,33.9,49.9,54,63.7,71.6,72.4,78.6,69.4,61,45.3,41.7,56.8
