Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1986,37.6,42.9,49.7,60.8,67.1,78.1,80.4,73.6,71.3,61.5,51,40.2,59.5
1987,37.3,39.4,48.9,56.4,69.5,75.7,79.2,79.2,71.2,53.6,51.4,43,58.7
1988,33.8,41,49.8,58.6,65.5,73.8,78,78.9,68.9,53.7,49.7,40.2,57.7
1989,42.8,43.2,51,58,63.2,75.2,76.4,74.9,69.9,60.6,49.7,33.9,58.2
1990,45.3,48.6,54.1,58.3,67.1,74.7,78.7,76.5,71.1,61.2,52.8,46,61.2
1991,40.5,45.6,52.8,60.8,71.3,74.2,79.4,75.8,70.3,60.8,48.6,45.8,60.5
1992,42.6,46.8,49.6,58.4,63.6,71,78.8,73.3,69.9,57.4,50,41.1,58.5
1993,42,40.3,47,57.3,67.8,74.9,81.2,77.2,72.3,59.5,48.9,39.3,59
1994,34.8,42.4,51.8,61.3,62.9,74.7,75.8,74.2,67.2,57.6,51.9,45.5,58.3
1995,39.8,39.8,51.4,60.3,66.5,72,77.6,78.9,69.5,60.7,42.6,35.2,57.9
1996,34.8,38.3,42,53.8,65.3,73.1,75.5,73.5,66,55.8,41.6,39.5,54.9
1997,36.4,41.9,50.3,50.6,58.6,67.7,75.8,71.7,66,53.5,42.1,37.4,54.3
1998,40.2,41.8,45.8,55,66.1,72.9,76.5,73.7,71.9,58.9,48.9,43.3,57.9
1999,40.5,41.2,43.5,57.8,62.9,70,76.3,75.5,65,54.1,50.6,39.3,56.4
2000,34.8,41,49.1,53.3,65.5,72.7,74,72.9,65.4,56.3,43.8,29.2,54.8
2001,34,41,42.8,57.1,62.9,72.2,72.7,75.2,65,53,49.5,43.4,55.7
2002,37.1,39.7,44.6,58.7,61,72.5,76.3,74.2,68.8,57.5,44.2,35.8,55.9
2003,33.1,36.4,48.9,53.8,63.3,69.2,73.7,75.1,66,54.1,51.4,35.4,55
2004,33.9,35.2,46.7,54.7,66.9,70.8,75.8,71,66.6,58,49.3,36.7,55.5
2005,38.3,39.8,43.4,54.1,60.5,70.9,75.8,75.5,69.3,57.7,46.6,34.6,55.5
2006,41.5,36.8,46.6,58.5,59.9,71.1,75.2,75,65,52.9,47.2,41.9,56
2007,41,34.4,50.9,55.1,64.1,73.4,72.9,78.3,69.7,61,45.3,42.6,57.4
2008,35.5,42.8,48.6,57.2,63.7,74.7,75,72.9,68.3,54.7,43.2,40.4,56.4
2009,33.8,39.3,45.7,56.4,64.4,72.9,73.7,75.9,68.3,55.6,49.5,35.6,55.9
2010,33.5,33.6,47.2,59.5,68,77,78,76.7,70.1,57.7,46.3,31.8,56.6
2011,33.5,41.5,47.5,58,64.9,74.6,78.1,76.6,68.9,54.9,48.6,43.1,57.5
2012,39.7,42.5,56.6,57.1,68,71.3,79.2,74.4,67.8,56.3,43.1,43.9,58.3
2013,39.7,37.6,41.3,56.7,63,73.6,75.6,72.6,67.3,58,43.6,41.2,55.9
2014,30.7,39.9,41.8,56,65.8,73.5,73.9,71.6,68.8,58,42,41.3,55.3
2015,35.5,31.3,47.8,57.1,66.7,75.8,77,74.3,68.8,56.8,50.8,49.7,57.6
2016,33.7,38.9,53,56.7,63.3,73.7,78.2,76.4,72.4,59.4,48.6,39.6,57.8
2017,40.4,46.8,47.5,60.1,64.7,71.6,76.8,72.8,67,58.5,46.2,38.8,57.6
2018,31.8,46.1,43.8,53.6,69.7,75.1,76.4,74.3,73.5,59,43.6,39.9,57.2
2019,38.3,43.2,44.3,58,69.2,71.6,77.1,75,73.3,61.7,43.3,41.5,58
2020,41.5,42,52.8,53.9,61.1,71.7,77.9,76.1,67.3,59.6,50.7,38,57.7
2021,37.1,38.3,48.7,54.7,63.3,72,75.4,75.6,67.8,61.9,44,46,57.1
2022,34.5,41,49.2,55.1,65.9,72.6,77.2,74.9,67.7,53.5,48.9,35.7,56.4
