Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1986,37.3,40.8,46.6,59.8,63.2,74.1,79.1,72.3,68.6,59.2,49.1,38.5,57.4
1987,34.2,37.3,45.3,52.2,66.5,73.1,77.3,76.3,69.1,50.3,49.5,41.1,56
1988,31,37.6,46.6,54.6,62.2,70.7,75.5,77.2,65.7,50.7,46.3,39.2,54.8
1989,40,39.6,45.8,53.9,59.8,72.9,75.1,72.9,67.5,57.2,47.3,30.2,55.2
1990,42.6,45.4,50.6,54.8,63.4,70.8,75.7,74.8,68.5,58.1,50.8,43.8,58.3
1991,37.6,41.6,49.4,56.4,68.2,72.4,76.6,73.1,67.3,57.6,46.4,43,57.5
1992,39.7,43,46.5,55.4,59.8,68.5,75.9,70.5,66.9,54,47.6,37.6,55.5
1993,39.6,35.4,M,52.7,65,71.6,77.8,74.6,69.5,55.6,46.7,37.7,56.9
1994,33.5,39,47.1,58.1,59.8,73.6,75.9,72.7,65.6,54.5,49.6,43.8,56.1
1995,38.5,37.5,50,56.2,64,70.5,76.3,77.4,M,57.6,43,36,55.2
1996,34.9,38,41.8,53.9,M,M,74.6,73,66.3,56.5,42,40.5,52.2
1997,37.7,43.5,50.6,52,59.4,69.2,76.3,72.8,66.8,56.3,43.3,38.7,55.6
1998,40.2,42.3,45.9,56.1,66.8,74.7,77.5,75.4,72.5,58,49.2,43.3,58.5
1999,42.4,42,44.5,58.4,62.5,70,77.5,76.4,66.2,54.6,52.2,41.2,57.3
2000,M,M,52.3,57.6,69.2,76.6,77.1,76.3,68.5,59.7,46.6,32.8,61.7
2001,37.4,43.4,43.9,59.9,66.7,75.2,M,75.5,64.7,54.6,49.9,44.2,55.9
2002,38.2,40.1,44.1,58.3,61.8,M,M,M,M,M,44.7,M,47.9
2003,M,37.3,M,M,M,M,M,M,M,M,M,37,37.2
2004,34.5,35.5,M,M,68,72,75.6,M,M,M,M,M,57.1
2005,M,41.3,M,M,M,M,76.6,76.4,M,M,M,M,64.8
2006,M,M,M,M,M,M,M,M,M,M,M,43.8,43.8
2007,40.9,34.2,50.7,54.8,64.9,72,72.4,76.9,70.1,62,45.3,43,57.3
2008,35.1,42.1,47.1,54.8,61.7,74.9,75.3,72.6,68.1,54.8,44.4,40.1,55.9
2009,33.9,38.3,43.9,53.5,62.4,73.4,73.5,76.6,67,55.1,47.9,34.5,55
2010,33.5,32.2,46.3,57.8,65.2,76,77.6,77.2,70.5,58.9,46.5,32.9,56.2
2011,34.7,41.1,48.3,58.7,65.2,75.2,78.9,76.4,68.9,56.1,49.3,43.1,58
2012,M,41.9,56.8,57,68.4,71,78.7,75,68.1,57,42.7,43.7,60
2013,41.2,39,M,M,M,M,M,72.6,67.9,59.4,44.8,42.6,52.5
2014,31.2,40.4,43,57,67.4,74.7,75,72.1,69.1,59.5,43.4,43,56.3
2015,36.7,31.9,47.8,58,68.4,75.8,77.4,74.8,69.2,58.5,53.1,51,58.6
2016,35.4,39.3,54.7,57.3,64.2,74.4,79.4,77.7,74.5,62.1,52.3,42,59.4
2017,42,49,49.3,62.8,66.4,73,78.9,74.9,69.5,61.2,48.7,40.7,59.7
2018,33.6,47.1,44.1,54.8,72,76,77.3,76.2,75.1,61.4,45.3,42,58.7
2019,39,44.4,46.3,59.9,72.2,73.1,78.6,76.4,75.2,62.9,44.5,43.8,59.7
2020,42.6,43.9,54.3,55.7,61.3,72.8,79.8,76.4,67.5,60.8,53,40,59
2021,38.7,38.6,51.2,57.8,64.5,72.8,76.6,77,69.7,63.5,46.2,48.5,58.8
2022,35.3,43,51.7,57.7,66,73.3,76.9,74.5,67.7,54.5,49.9,36.5,57.3
