Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1984,M,M,M,M,M,M,M,M,M,M,M,M,M
1985,M,M,M,M,M,75.4,78,77,72.6,67.2,62.9,41.9,67.9
1986,39.9,44.9,50.8,60.9,68.1,76.6,81.2,76.5,71.9,64,55.6,44.5,61.2
1987,39.7,40.6,49.4,56.5,70.3,76.9,80.3,M,74.1,55.5,53.6,45,58.4
1988,36.1,42.2,49.7,57.4,66.5,72.7,78.1,79.6,69.7,54.6,53.1,40.6,58.4
1989,44.9,43.8,50.9,57.9,65.2,77.8,77.9,76.8,72.7,61.6,53.3,33.8,59.7
1990,48,50.9,54.5,59.5,67,75.1,80.2,77.9,71,64.6,54.9,M,64
1991,43.5,45.4,54.3,60.1,72.3,75.8,81.7,77.7,71.1,61.5,49.1,47.9,61.7
1992,42.8,46.1,50.8,58.6,62.7,71.9,80.6,75.5,72.5,57.8,54.3,43.8,59.8
1993,45.1,40.4,48.8,57.5,68.5,75.4,81.5,76.6,73,60.3,52.5,41.2,60.1
1994,38,44,52.5,62.9,63.9,77.1,80.5,75.6,69.2,59.3,56.2,48.1,60.6
1995,43.4,41,52.8,60.7,67,74.2,80.3,78.7,70.7,64.5,47.9,39.3,60
1996,40.1,42.9,46.5,60.5,68.9,75.8,78.6,76.4,72.1,62.1,47.9,47.1,59.9
1997,42,47.1,55.8,56.3,64.7,72.6,79,75.9,71.3,61.1,49.3,44,59.9
1998,46.6,47.8,52.1,60.6,68.7,76.5,79,77.7,74.4,61.7,52,48.9,62.2
1999,47.2,45.7,47.7,60.9,66.7,73.4,79.8,79.4,70.3,61,57.3,43.9,61.1
2000,39.3,46.7,54.7,58.3,70.9,76.6,76.5,76.3,71,61.2,48.9,37.6,59.8
2001,39.9,46.9,49.3,60.8,68.3,77.1,76.1,78.7,70.3,60.1,56.3,49.8,61.1
2002,43.5,46.4,53.1,64,67.1,77.2,80.1,79,73.8,63.8,51.5,42.1,61.8
2003,37.3,42.6,53.7,59.4,67,76,79.7,80,73.4,M,58.4,43,61
2004,38.2,42.1,53.1,60.3,73.4,76.1,78.3,76,73.3,62.3,54.7,42.9,60.9
2005,44.2,44.7,48.5,60.1,64.6,74.9,81.7,80,75.6,63.5,55.2,42.3,61.3
2006,48.2,43.6,51.2,62.7,66,74.3,79.6,79.6,69.7,60.4,54.7,48.9,61.6
2007,46.7,39.9,53.6,59.1,66.6,75.4,77.7,80.6,73.8,68.5,51.5,48.7,61.8
2008,41.9,48.5,53.4,60.9,65.2,80.1,78.6,77.3,73.3,59.8,48.8,49,61.4
2009,39.2,43.9,49.6,59.7,68.1,75.4,75.6,79.8,71.3,60.3,55.2,44.4,60.2
2010,38.3,38.9,51.8,63.1,70.9,80.8,80.8,79.6,73.7,62.9,51.1,34.5,60.5
2011,37.1,45,51.2,62.7,68.2,77.4,81.3,79,74,60.6,56,49.2,61.8
2012,45.3,47,59.8,59.5,71,73.4,82.3,78.2,71.4,62.1,47.2,49.4,62.2
2013,44.5,43,45.1,60.2,67.1,76.2,79.5,76.3,70.5,62.6,50.3,46.1,60.1
2014,38,43.5,46.1,61,70.9,76.5,77.8,76,73.7,63.5,48.4,46.5,60.2
2015,40.9,35.2,50.4,61,69.7,79.2,79.9,77.6,74.6,63,57.6,58,62.3
2016,41,45.3,57.8,59.4,67.8,76,82.1,81.4,75.9,66,52.2,45.9,62.6
2017,45.6,52,50.9,65.9,69.5,76.1,80.7,77.9,73.1,65.4,51.5,43.7,62.7
2018,36.8,53.1,46.5,58.1,73.4,78.3,79,79.8,79,64.8,51.8,47.6,62.4
2019,43.8,49.2,50.3,63.7,75.1,76.8,81.2,78.8,75.8,65.7,49.1,48,63.1
2020,48.3,49.2,57,57.9,65.4,75.2,81.9,80,72.7,65.6,57.9,44.7,63
2021,42,42.9,54.8,60.7,67.8,75.7,79.1,80.4,73.5,66.6,49.9,51.8,62.1
2022,40.7,47.3,54.9,61.6,70.6,76.3,81.2,78.8,72.7,59.6,55.8,43.2,61.9
