Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1960,46.3,46.7,42.4,62.4,68.2,75.1,77.7,78.8,74.3,64.8,57.9,42.7,61.4
1961,42.7,49,54.4,56.4,63,72.7,79,78.2,75.8,62.4,56.4,49.4,61.6
1962,46.1,47.6,46.7,58.7,68.4,74.3,77.2,77.5,72.6,65.6,53.6,44.7,61.1
1963,42.9,41.3,54.7,58.3,63.3,72.6,76.4,76.8,70.5,63.9,56.5,41.1,59.9
1964,46.8,44.2,52,59.1,66.5,74.5,77.3,76.1,73.7,62.3,58.7,51.9,61.9
1965,45.8,45.5,47.5,55,68.9,73.2,77.5,78.5,74.3,63,56,48.2,61.1
1966,43.4,44.6,49.3,56.8,63.9,70.9,78,77.5,73.7,64.8,55.2,46.8,60.4
1967,48.5,45,50.4,56.8,62.8,70.5,77.6,76.8,68.8,64.2,51.4,51.6,60.4
1968,41.8,38.6,52.2,58.6,64.8,74.9,78.5,80.8,73,66.6,57.4,45,61
1969,42.5,43.5,45.3,59.9,66.3,75.1,78.9,76.8,73,67,52,46,60.5
1970,37.6,44.2,49.5,59.4,67.5,75.2,77.4,78.4,74.9,67.4,54.7,48.2,61.2
1971,42,47.3,49.4,54.7,64.9,74.6,78.2,77.7,75.6,70.8,56,56.1,62.3
1972,52.8,46.9,52.2,56.3,65.9,71.5,77.8,78.3,73.8,64.8,56.7,54.1,62.6
1973,46.1,43.4,55.1,60.5,67.3,76.5,77.4,78.7,75.9,67.8,57.4,52.2,63.2
1974,55.5,47.8,56.3,61.8,68.5,74.2,77.3,77.6,75.2,61.5,55.2,49.9,63.4
1975,51,51.4,52.5,55.8,69.1,76.5,77.5,80.2,76.2,68.2,58.9,48.7,63.8
1976,43.7,51.7,57.3,60,67.2,73.6,77.7,75.9,71.8,62.2,49.9,46.5,61.5
1977,35.8,44.3,55.2,62.9,69.6,74.6,80.8,79.4,77.2,63.4,59.4,48.7,62.6
1978,42,35.7,50.1,60.2,65,73.8,77.9,80.6,76.2,63.4,61.3,51.2,61.5
1979,45.4,41,50.7,58.9,67.6,71.6,77.4,77.9,75.2,63.4,58.6,49.1,61.4
1980,45.8,38.9,49.3,61.1,68.6,73.1,79.2,79.1,76,62.2,52,47.1,61
1981,36.2,46,45.4,62.6,65.4,78.3,78.6,76.4,71.5,62.9,52.8,44.4,60
1982,41.3,47.6,52.1,57.4,68.7,73.3,78.2,77.4,72.7,63.7,59.7,54,62.2
1983,44.9,45.4,52.7,57.4,66.7,72.6,79.5,78.7,74.3,66.7,55.9,47.5,61.9
1984,41.7,48.8,48.4,57.7,68.1,75.5,77.8,79.3,72.9,68.8,55.4,55.7,62.5
1985,41,45.3,55,63.7,69.8,75.2,79.6,78.2,75.8,71.4,66.6,47.6,64.1
1986,44.7,49.3,51.8,60.2,68.1,75.9,80.9,77,75.1,68.4,62.8,51.6,63.8
1987,46,44.3,48.4,56.4,67.8,75.6,80.1,80,75.5,61.6,57.8,48.7,61.9
1988,43.4,46,52.3,58,66.7,72.2,78.3,80.7,74.4,61.5,60.9,47.9,61.9
1989,50.8,50.1,54.8,59.6,67.2,77.3,79.1,79.3,75,66.7,59.6,41.3,63.4
1990,52.1,54.4,56.7,61.3,68,74.4,79.7,79.7,74.5,69.5,57.8,56.1,65.4
1991,50,50.3,56.4,64.1,73.4,76.6,81.7,79.9,75.5,66.6,57.4,52.8,65.4
1992,48.2,49.3,52.6,59.4,64.3,73.5,80.3,78,75.9,63.4,60.2,51,63
1993,51.3,44.4,50.5,57.2,68.2,75.5,81.9,78,76.4,68.9,60.7,47.6,63.4
1994,45.6,48.6,53.7,65.7,67.1,77.8,81.3,78.7,73.4,66.1,62,56.2,64.7
1995,48.5,45.3,53.8,63.6,69,77.3,81,79.3,75.2,69.8,54.1,45.4,63.5
1996,45.2,45.8,47.5,59.4,67.5,75.4,78,77.1,74.9,65.1,52.2,50.2,61.5
1997,45.6,49.4,54.9,56.8,65.8,70.2,78.1,77,74.2,65.7,54.6,47.7,61.7
1998,49.2,49.6,51,58.8,66.3,77.3,79.5,79.4,75.4,65.5,57.6,54.2,63.7
1999,50.5,47.3,49.4,60.7,66.2,75.5,81.4,80.3,74.1,66.8,59.3,50.4,63.5
2000,45.1,48.2,55.6,59.9,69.5,76,77.7,77.5,75.2,63.8,53.4,43.9,62.2
2001,43.9,48.7,50,59.1,67,76.5,77.4,79.1,73.1,64.7,60.8,56.2,63
2002,49.9,49.6,56.6,64,68.9,76.5,80.2,80,76.7,68.7,56,48.3,64.6
2003,43.1,46.8,55.1,59.7,68,75.5,78.4,78.1,74.8,65.4,62.2,47.9,62.9
2004,42.6,45.4,50.4,60.9,72.3,77.8,80.7,78,75.5,67.5,59,51.9,63.5
2005,46.3,44.5,48.5,57.1,63,75.2,80.5,82.2,78,67.2,59.7,47.4,62.5
2006,50.7,46.2,50.3,60.7,66,75.3,79.9,80.4,72.8,65,59,53.5,63.3
2007,50.8,43.4,54.3,58.4,67.7,75.6,78.9,80.9,76.8,72.9,56.9,53.7,64.2
2008,46.5,50.1,55,59.5,64.8,76.9,80.4,79.4,77,64,53.4,53.3,63.4
2009,43.9,45.6,49.5,61.2,69.6,76.2,78.2,80,74.4,65.5,58.6,48.7,62.6
2010,39.6,39.6,50.3,59.6,68.8,77.7,78,79.2,75.9,67.7,57.1,40.5,61.2
2011,42,50,54.7,66.6,71.8,80.3,82.2,81.9,77.7,66.1,58.4,54.3,65.5
2012,50.9,50.9,60.9,61.8,73.1,75.5,82,79.9,75,67,52.3,53.6,65.2
2013,49.3,47.9,49,59.2,68.9,78.1,81.3,79.9,74.3,67.5,56.7,52.5,63.7
2014,44,47.3,48.5,59.4,71.2,73.9,79.6,78.6,74.3,66.1,53.5,49.8,62.2
2015,46.3,38.4,51.3,60.1,67.7,79.1,80.5,78.7,77.1,66.9,61.9,62.8,64.2
2016,46.5,49.2,59.2,60,69.1,76.8,81.6,82.2,78.5,68.9,57.3,52,65.1
2017,51.4,55.6,54.1,68.3,72.4,77.9,80.4,79.4,76.3,70.5,58.7,49.6,66.2
2018,40.6,55.6,49,59.8,73,79.4,80.1,82.3,81.4,70.2,59.4,53.6,65.4
2019,47.7,57.2,53.2,66,74.1,77.7,81.8,81.3,M,70.5,56.7,55.5,65.6
2020,53.3,53.7,59.4,62.3,68.8,77.9,84.7,82.5,76.3,69.5,62.8,50.6,66.8
2021,46,47.6,55.1,61,69.2,78,80.8,81.7,76.5,70.3,56.3,57.9,65
2022,46,51.9,59.2,63.1,70.8,78.3,81.2,79.6,76.1,63.9,60.8,49.1,65
