Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1974,56.2,48,58.1,63.9,69.4,74.9,78,77.7,73.4,61.2,53.9,48.3,63.6
1975,50.5,51.3,54.1,59.8,72.1,77.6,77.3,80.3,75,67.5,58,46.6,64.2
1976,43.6,53.1,58.6,62.8,68,74.3,78.9,77.1,72.7,59.3,48.1,43.5,61.7
1977,33.8,44,56.2,65,70.9,75.1,80.6,79.2,76.8,61.4,57.2,45.7,62.2
1978,40.7,37.3,50.3,61.7,67.7,74.5,79,80.3,75.1,62.9,59.9,48.6,61.5
1979,42.8,41.6,54.2,62.7,69.1,72.2,78.5,79.3,76.7,65.4,58.9,47,62.4
1980,45,40.7,50.4,63.9,70.8,75.1,81,80.8,77.6,62.2,53.2,46.5,62.3
1981,37.8,47.3,50.2,65.2,66.4,79.3,80.5,76.9,71.2,61.3,52.5,44.1,61.1
1982,41.4,50.3,56.4,60.8,73.9,74.3,78.2,77.3,71.4,61.3,57,51.6,62.8
1983,42.6,44.8,54.7,58.5,69.2,75,80.9,80.7,74.9,66.6,54.1,45,62.3
1984,41.4,50.4,51.8,61,71.5,79.4,80.7,80.4,71.5,69.6,52.5,54.7,63.7
1985,39.1,46.5,57.5,65.7,71.9,79,80.9,78.8,74.6,69.9,64.2,44.6,64.4
1986,42.7,48.3,53.7,62.4,70.3,77.7,82.9,77.4,74.8,67,58.3,47.6,63.6
1987,42.9,43.5,50.8,59.6,71.6,78.8,82.2,81.9,77.2,59.9,57.1,48.8,62.9
1988,41.1,46,53.4,60.9,69.6,75,80.9,82.3,74.8,59.7,57.2,45.1,62.2
1989,49.3,48.3,54.1,60.6,68,79.4,79.9,78.9,75,64.5,56.2,36.9,62.6
1990,51.4,54,57.3,62,69.6,77.4,81.8,80,74,68,55.6,52.9,65.3
1991,46.5,49.6,56.2,64.7,74.4,77.5,83.1,80.4,74.6,64.2,54.1,50.2,64.6
1992,45.8,49.3,52.7,60.5,65.5,74.7,83,77.9,75.2,61.4,57.4,48.2,62.6
1993,48.8,43.6,51.4,58.9,70.4,77.4,83.5,79,76.1,65.1,55.7,43.9,62.8
1994,41.8,48.3,54.6,65.3,66.7,79.4,82.5,78,72.4,M,M,M,65.4
