Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1975,45.4,46.5,48.9,56.9,69.7,76.2,77.4,79.9,73.4,63.4,54.8,43.3,61.3
1976,39.3,49.8,56,61.5,66.1,73.7,78.2,74.8,M,55,44.7,39.5,58.1
1977,30.8,41.6,54.6,63.9,69.7,73.8,81.2,79.2,74,58,54.3,41.7,60.2
1978,35.4,33.2,47.8,60,66.2,75,77.2,78.7,72.7,59.5,55.3,44.1,58.8
1979,39.3,35.7,52,62,67.9,71.2,77.3,79.1,73,60.7,54.9,44,59.8
1980,41.3,37.8,47.2,61.7,68.6,74.1,80.1,79.7,74.4,55.7,43.6,39.9,58.7
1981,33.7,43.8,47,63.4,66.3,79.5,79.8,74,68.6,57.9,50.3,39.9,58.7
1982,34.3,45,50.8,57.7,70.3,74.1,78,75.3,69.9,59.8,54.3,48.9,59.9
1983,38.7,41.9,53.2,56.4,67.5,74.2,79.9,80.5,72.4,61,51.5,41.6,59.9
1984,36.9,47.4,47.6,57.7,68.1,77.8,76.7,77.3,68.1,66.2,47.6,48.8,60
1985,34.4,M,M,63.8,69.2,75.9,77.7,76,70.4,64.7,60.1,40.5,63.3
1986,37.4,43.8,50,60.6,67.5,78.5,82.4,76.6,72,63.7,53.5,43.1,60.8
1987,37.9,38.5,48.4,56,69.4,77.1,81.3,79.6,73.2,53.6,51.3,43.1,59.1
1988,32.8,39.6,48,56.2,65.3,72.1,77.1,78.7,67.9,52.4,52.5,41.9,57
1989,45.4,44.3,50.6,58.1,65.5,76.9,76.6,74.2,69.3,61.5,53.1,34.1,59.1
1990,47.8,50.7,54.8,59.5,66.1,73.8,78.6,77.7,72.2,64.6,54.1,47.7,62.3
1991,43.2,46.8,53.4,60.3,72.5,77,82.4,78.4,71.8,60.6,48.6,46.1,61.8
1992,41,45,48.9,57.7,62.5,71.4,79.9,76.3,73.3,58.5,52.8,43.5,59.2
1993,43.9,40.6,48.2,56.6,69.6,77.4,83.4,79.3,74.8,60,51.4,41,60.5
1994,37,43.1,51.7,61.9,63.3,78.2,80.5,76,70,59.9,55.4,47.9,60.4
1995,42.9,39.8,51.6,60.6,67.6,74.2,80.4,78.9,70.1,62.9,M,39.7,60.8
1996,39.3,42,45.6,59.2,68.1,76.6,78.8,75.9,71.3,61.6,47.2,45.9,59.3
1997,41.6,46.9,54.9,55.8,64.3,72.2,79.8,76.1,71.7,60.9,49,43.6,59.7
1998,46,46.4,51.8,60,69.7,78.3,80.6,78.5,74.7,62.6,53.7,48.9,62.6
1999,46.6,45.7,48.1,61.6,66.8,74.2,80.8,79.7,71,60.1,56.7,44.3,61.3
2000,40.3,46.7,54.4,58.2,70.7,76.8,76.7,76.6,72.3,61.2,49.7,37.6,60.1
2001,40.5,47.6,48.7,62.1,67.6,77,76.2,77.6,69.9,M,57.3,49.7,61.3
2002,43.4,46.2,51.8,63.7,67.5,77.5,80.6,79.3,74.2,63.8,50.4,M,63.5
2003,38.1,41.9,53.3,58.5,68.1,75.1,78.9,79.5,72.2,60.9,58,42.8,60.6
2004,38.8,41.4,52.7,60.6,73.2,76.7,80.4,76.5,72.9,63.3,55.3,46.1,61.5
2005,50.1,M,49.5,59.2,65,75.4,82.2,80.5,76.7,63.5,53.3,41.5,63.4
2006,47.9,43.2,51.8,63.1,66.7,75.6,80.3,81,70.4,59.9,53.5,48.4,61.8
2007,46.8,39.9,53.9,59.5,68.3,76.8,78.5,82.8,74.4,67.9,50.8,48.8,62.4
2008,41.6,47.4,52.5,61.1,65.6,80.3,79.5,78.4,73.2,60,48.8,47.8,61.4
2009,39.3,43.4,49.7,60.3,70.3,77.7,77.8,80.2,71.6,60.7,55,42.8,60.7
2010,38.1,38.2,51.5,62.9,71.4,81.6,81.7,80.5,76,63.2,51.8,35.1,61
2011,37.5,45.3,51.1,62.1,69,76.6,82.5,80.2,74.2,60.1,54.2,48.3,61.8
2012,44.6,46.3,59.1,59.4,69.1,71.1,82.9,77.7,71.4,61.7,47.1,49.2,61.6
2013,44,42.3,44.5,61.4,68.2,76.9,80.3,77.5,71.8,62.5,50.6,47.7,60.6
2014,37.9,43.9,47.4,61.8,72.4,79.2,79.9,80.3,76.9,63.5,48,45.2,61.4
2015,40.1,35.2,51.4,61.6,70.9,79.8,80.7,78.8,74.7,60.8,56.2,56.8,62.3
2016,40,44.4,58.8,60.4,68.3,77.3,82.2,81.9,75.2,65.2,53.1,44.2,62.6
2017,46.2,52.6,51,66.6,69.9,76.4,81,78.3,72.8,65.3,51.2,42.9,62.9
2018,37.2,53.4,46.5,58.3,74,79.2,79.9,79.3,79.3,63.8,51.2,46.9,62.4
2019,42.8,48.4,49.3,63.3,75.3,77.1,81.9,79.1,76.8,66.8,48,48.7,63.1
2020,47.7,48.9,57.4,60.2,66.1,75.9,82.1,79.8,71.5,65.8,56.9,44,63
2021,41,42.6,54.6,61.1,67.8,75.7,78.6,80.3,73.6,66.9,49.4,52.2,62
2022,39.7,47.2,54.9,61.4,71.5,78,82.3,79.5,73.5,60.7,56.6,42.8,62.3
