Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1984,M,45.2,48.6,55.2,63.9,75.7,76.5,76.7,67.4,64.6,45.9,48.8,60.8
1985,M,40.5,51.9,62.2,65,75.2,74.9,75.2,68.2,62.2,56.6,38.4,60.9
1986,38.6,42.2,49.8,59.7,66.1,M,81.3,75.3,68.7,61.8,52.1,M,59.6
1987,36.1,40,47.3,54.9,66.9,76.5,81.1,79.1,71.6,52.7,M,M,60.6
1988,M,40.6,47.9,56.7,65.4,M,77.1,79.3,67.5,53.6,49.5,40.6,57.8
1989,42.3,38.9,48.6,57.7,63.2,76.1,77.9,74.3,68.9,57.1,50,31.1,57.2
1990,45.1,47.7,52.8,58,64.3,75,80,77.6,70.3,61.3,53.6,45.6,60.9
1991,39.8,44.9,50.9,59.8,70.1,75.9,80.7,77.2,71.1,60.1,49.1,45.5,60.4
1992,41.2,44.9,49.1,58.5,60.6,71.8,79.6,74,69.1,55.7,49.7,40.9,57.9
1993,43.1,40.2,47.9,58.5,69.7,76.6,82.3,78.1,72.6,58.3,49.9,39.3,59.7
1994,34.8,41.1,50.6,61.6,63.3,75.9,79.2,74.2,68.1,M,M,M,61
1995,M,M,M,59.7,67.8,73.4,80.6,79.4,69.7,61.4,45.5,36.4,63.8
1996,M,39.1,43.6,55.8,69.3,75.6,77.5,74.9,68.5,57,44,43.1,58.9
1997,M,44.9,53.6,54.1,62.6,71.7,78.4,76.1,70.6,60.1,45.9,40.6,59.9
1998,43.3,44.5,49.1,58.9,68.5,76.9,80.4,78.2,74.8,61.1,51.8,46.3,61.2
1999,44.5,43,46.3,60.6,66.8,73.2,79.8,79.8,70.1,58,54.5,42.3,59.9
2000,39,M,52.6,57.2,70.5,77.2,M,76.2,69.4,61.6,47.8,M,61.3
2001,37.8,45.9,47.1,59.4,67.8,M,75.7,78.3,69.1,58.1,54.4,48.1,58.3
2002,41.3,44.3,M,63.5,67.2,77.8,80.5,78.5,72.3,M,47.4,M,63.6
2003,37.4,41.3,52.7,M,66.7,73.1,78.3,78.9,70.5,59.7,56.9,40.2,59.6
2004,37.7,39.9,51.8,59.6,73.4,75.2,79.1,75.8,M,62.3,53.8,42.5,59.2
2005,44.2,M,48.3,M,65.7,75.3,80.2,79.2,74.6,M,50.4,M,64.7
2006,46.4,42.6,51.4,61.7,65.6,73.9,79.5,M,69.4,56.2,51.3,46.6,58.6
2007,44.1,39.2,M,58.2,66.4,72.8,73.9,M,M,65.5,50.2,M,58.8
2008,40.7,45.9,51.1,56.6,M,M,M,77.1,71.2,59.3,48.8,46.3,55.2
2009,40.2,45.3,M,59.9,69,76.1,77.3,79.3,69.9,59.7,52.8,41.4,61
