Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1961,35.7,44.8,53.7,54.6,64.5,72.8,77.4,76.8,73.1,59.7,52.9,40.9,58.9
1962,38,44.6,46,57.7,71.7,73.5,75.4,75.6,68,62.2,47.8,37.6,58.2
1963,37.4,36.3,53.7,61.2,65.7,73.4,76.9,76.5,67.9,60.1,51.2,33.8,57.8
1964,40.1,39.6,51.8,60,68,76.3,77.1,75.3,70,55.3,53.6,43.7,59.2
1965,M,42.5,46.3,58.7,72,72.1,75.7,76.7,72.1,M,M,43.3,62.2
1966,M,40.6,49.9,56.9,67.7,73.2,79.4,76.3,68.9,56.1,M,M,63.2
1967,M,M,M,M,M,M,M,M,M,M,M,M,M
1968,M,M,M,M,M,M,M,M,M,M,M,M,M
1969,M,M,M,M,M,M,M,M,M,M,M,37.2,37.2
1970,31.5,38.3,45.4,57.6,66.7,73,76.4,74.8,73.4,59.6,48.4,40.8,57.2
1971,35.5,38.3,44,53.2,62.3,73.9,75.2,73.9,70.1,63.1,47.9,46.5,57
1972,41.8,37.3,47.6,54.6,62.4,68.8,76.1,73.9,68.8,54.3,45.9,43.8,56.3
1973,36.1,36.4,51.3,56.2,62.5,74.5,75.6,75.6,71.5,59.3,49.9,40.4,57.4
1974,46.8,40.1,50.1,57.8,65.6,70,75.1,75,67.4,54.3,47.6,41.5,57.6
1975,40.4,42.1,45.4,53.5,66.9,M,75.9,77.1,69.2,60.9,51.3,39.4,56.6
1976,35.9,46.6,52.3,58.1,63.9,72.7,75.4,72.3,66.2,52.6,41.3,35.4,56.1
1977,25.9,37.9,50.9,59.7,66.3,70.7,78.9,77.5,71.5,54.5,50.4,37.7,56.8
1978,31.8,30.2,44.4,56.9,63.1,73.1,75.5,77,71.2,54.6,50.2,40.2,55.7
1979,35.4,29.8,48,57.5,64.9,68.7,74.5,75.8,68.4,56.4,51.9,40.2,56
1980,37.8,32.9,44.7,58.1,64.9,M,78.3,78.9,74.2,55.6,M,37.5,56.3
1981,30.4,39,42.3,59.2,61.7,74.9,76.5,72.4,M,54.3,45.5,36.8,53.9
1982,30.1,42,48.1,54,69.1,72.7,78.3,74.4,68.2,58.5,49.7,47.1,57.7
1983,36.9,38.8,M,54.1,65.7,72.9,79.8,79.1,70.8,56.8,49.6,M,60.5
1984,M,43.2,44.9,55,65.3,76.3,74.6,76.2,66.6,64.6,45.4,M,61.2
1985,M,40.1,50,60.7,67.4,M,76.4,75.4,69.1,62.2,58.6,37.4,59.7
1986,37.4,41.4,46.8,58.6,65.7,76.4,80.6,74.7,70,61.3,50,39.6,58.5
1987,34.6,36.2,45,52.7,67.4,M,M,77.7,M,51.1,49.1,41.3,50.6
1988,30.5,37.4,45.8,53.6,M,72.3,78,79.2,67,51.2,46.6,38.2,54.5
1989,41.5,39.9,48.9,55.6,63,76.6,77,M,71.5,M,M,29.9,56
1990,43.3,M,49.7,M,63.4,M,M,M,M,M,M,M,52.1
1991,M,M,M,M,M,M,M,M,M,M,M,M,M
1992,M,M,M,M,M,M,79.7,72.2,69.4,M,49.4,40,62.1
1993,40.8,36.5,45.4,54.3,67.1,73.4,81,77.2,71.9,56.6,48.6,37.9,57.6
1994,34.2,37.8,48.5,M,62,76,79,73.4,66.4,55.1,52.4,44.6,57.2
1995,38.3,37.3,49.2,56.4,65.8,72.5,78.4,78.1,68.1,59.9,43.7,35.1,56.9
1996,35.3,39.7,42.5,55.8,65.7,74.5,76.7,73.6,M,58.2,42.8,42,55.2
1997,37.7,43.7,51.1,53.5,61,70.1,78.3,73.9,68.1,57.8,45.1,39.1,56.6
1998,42.6,42.3,48.1,56.3,67.3,75,77.8,76.3,72.4,58.3,48.7,44.4,59.1
1999,43.4,43,44.8,59.1,64.8,71.9,79.5,78.3,67.3,56,52.6,40.8,58.5
2000,33.5,42.6,50.8,55.3,67.9,74.7,74.3,74,68,56.6,44.5,31.8,56.2
2001,35.8,41,43.9,58.2,64.6,73.3,73.3,75.8,67,55.6,M,M,58.9
2002,M,41.4,48.7,59.2,65.2,76,79.9,M,69.6,59.2,46.4,37.4,58.3
2003,32.9,37.5,M,54.8,65,71.9,77.6,77.9,68.4,56.4,53.8,38.2,57.7
2004,34.4,36.6,48.6,57.3,M,M,74.9,74.2,69.7,58.1,49.7,39.7,54.3
2005,39.6,39.1,44.7,57.4,62.9,72.6,80.2,M,72.3,59.4,49,36.2,55.8
2006,44.1,39.1,47.7,59,62.4,73.3,77.2,78.3,67,55,48.7,44.3,58
2007,42.3,34.9,50.3,55.4,64.7,73.4,76.7,80.5,71.7,63.3,47.4,44,58.7
2008,37.1,42.9,48.5,56.6,63.1,76.8,76.4,73.6,69.7,55.1,45.5,42.6,57.3
2009,36.1,40.1,45.9,57.8,66.8,73.7,75.3,78,67.4,56.2,50.3,37,57.1
2010,33.8,33.3,48.2,59.8,67.3,78.6,79,78.3,73.4,58.4,M,M,61
2011,M,42,47.7,59.8,65.8,76.4,80.5,77.3,70.6,56.6,51.1,43.9,61.1
2012,41.9,42.9,56.4,56.1,68.1,70.5,81.1,74.2,68.1,57.7,43.7,45.4,58.8
2013,40.1,37.8,40.8,58.3,63.6,74.1,77.3,73.6,68.1,59,45.1,42.2,56.7
2014,32.4,39.2,41.5,56.9,67.1,74.4,75.4,72.8,69.9,60,42.6,41.9,56.2
2015,35.7,31,45.3,56.7,68.4,76.1,77.2,M,M,M,M,M,55.8
2016,M,M,M,55,65.2,74,79.9,79.2,74.2,62.5,49.4,41,64.5
2017,41.5,46.5,47.4,63.3,66.7,73.5,80,75.5,69.6,62.2,48,39.7,59.5
2018,32.1,47.7,42.8,55,71.9,77.6,77.2,77,75.7,60.6,46.2,41.9,58.8
2019,39.7,45.9,46.1,58.6,M,M,77.8,M,M,M,M,M,53.6
2020,M,45.2,55.4,54.6,M,M,M,78.6,67.7,61.2,M,M,60.5
2021,39.1,39.4,51.2,57.9,67.1,74.3,79.1,79,70.8,65,46.9,48.3,59.8
2022,38.3,44,51.1,M,67.5,75.2,80.6,77.2,69.7,57,51.8,M,61.2
