Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1900,M,M,M,M,M,M,M,M,M,M,M,M,M
1901,M,M,M,M,M,M,M,M,M,M,M,M,M
1902,M,M,M,M,M,M,M,M,M,M,M,M,M
1903,M,M,M,M,M,M,M,M,M,M,M,M,M
1904,M,M,M,M,M,M,M,M,M,M,M,M,M
1905,M,M,M,M,M,M,M,M,M,M,M,M,M
1906,M,M,M,M,M,M,M,M,M,M,M,M,M
1907,M,M,M,M,M,M,M,M,M,M,M,M,M
1908,M,M,M,M,M,M,M,M,M,M,M,M,M
1909,M,M,M,M,M,M,M,M,M,M,M,M,M
1910,M,M,M,M,M,M,M,M,M,M,M,M,M
1911,M,M,M,M,M,M,M,M,M,M,M,M,M
1981,36.2,46.4,48.9,64.1,66.5,78.1,77.2,73.1,69.7,59.5,51.4,41.1,59.4
1982,M,M,M,59,70.3,73.3,76.9,74,67.2,57.9,53.7,M,66.5
1983,39.6,M,M,M,M,73.2,79.2,80.1,72.4,M,M,M,68.9
1984,M,M,M,57.7,M,75.9,M,77.7,M,66.2,M,M,69.4
1985,M,M,M,M,M,M,77,76.4,M,M,M,M,76.7
1986,M,M,M,M,M,M,82.7,77.3,M,M,M,M,80
1987,M,M,M,58.4,M,M,80.9,M,72.4,M,M,M,70.6
1988,M,M,M,M,67.8,M,79.4,81.2,72.2,M,M,M,75.1
1989,44.4,46.1,50.7,59.1,66.1,78.1,78.3,76.1,72.1,59.5,51.1,33,59.6
1990,47.8,50.6,54.3,60.1,67.7,75.2,79.6,76.9,70.3,63.2,51.7,47.8,62.1
1991,42.1,45.6,53,61.3,71.7,75.8,82,77.2,70.9,60.2,48.7,45.2,61.1
1992,42.4,45.1,49.4,58.3,63.6,72.4,81.5,75,72.3,56.7,50.7,42.4,59.2
1993,44,40.9,48.4,M,69.2,77.3,82.4,76.2,73.3,M,M,37.9,61.1
1994,37.4,M,M,63.5,64.9,78.1,80.5,75.9,68.9,57.5,53.3,46.6,62.7
1995,41.9,40.4,51.8,60.5,67.8,73.5,79.9,78.3,70,63.3,46.5,38.5,59.4
1996,39,42.2,46.2,58.3,68.6,76.2,78.2,76,72.7,61.3,47.4,46.2,59.4
1997,41.8,46.8,55.1,55.6,64.4,71.5,80.6,76.5,71.4,60.5,48.3,43.8,59.7
1998,46.1,47,51.2,60.2,69.5,78.3,80.1,77.8,74.1,61.8,51.4,48,62.1
1999,46.3,44.7,48.5,60.5,66.5,73.4,79,79.5,70.4,59.7,55.4,44.5,60.7
2000,38.9,46.5,52.7,57.9,67,76.9,76.1,74.8,70.5,59.8,48,36.7,58.8
2001,39.9,46.5,47.8,60.1,63.9,M,73.9,M,67.2,56,53.5,48.1,55.7
2002,41.7,45.4,50.7,59,61.5,72.6,76.3,M,73.7,63.3,48.9,41,57.6
2003,36.9,41.8,53.2,58.2,65.7,M,M,M,M,M,M,M,51.2
2004,M,M,M,M,M,74.8,M,M,M,M,M,M,74.8
2005,M,M,M,55.9,M,M,M,M,M,M,M,M,55.9
2006,M,M,47.9,59.1,M,M,M,M,M,M,M,46.8,51.3
2007,45.9,39.2,52.1,M,M,M,M,M,M,M,48.8,46.4,46.5
2008,40.6,45.8,49.7,56.4,M,79.6,M,76.9,72,58.2,47.4,47.4,57.4
2009,38.4,42.6,47.7,56.1,69.3,77.4,77.1,79.1,70,59.9,53,41.5,59.3
2010,37.3,37.1,50.2,61.5,71.6,80.5,81.2,79.9,74.5,61.5,49.4,33.8,59.9
2011,36.5,44.8,50.4,61.3,68.4,79.1,M,78.9,M,58.5,52.9,46.5,57.7
2012,44,45.1,58.9,58.8,70.2,72.8,82.9,77.3,71,60.5,45.4,48.8,61.3
2013,44,41.5,44.8,60.1,66.4,75.7,79.4,75.8,69.9,M,48.8,45.4,59.3
2014,36,42,44.7,59.7,69.9,76.5,76.8,74.1,71.6,61.4,46.4,45.1,58.7
2015,39.4,M,M,M,M,80.1,80.5,77.9,74.2,61.6,55.2,56.9,65.7
2016,39.9,44,58,60.4,68.7,78.1,83.6,82.8,76.5,65,52.2,43.8,62.8
2017,47,51.7,51.4,67.7,70.9,77,82.4,79.4,73.5,65,50.4,42.4,63.2
2018,36.7,53.1,46.8,58.8,74.9,80.2,80.8,79.7,79.3,63.9,50.4,47.4,62.7
2019,42.7,48.2,50.4,63.7,73.9,76.5,M,78.8,76.6,66.6,47.9,47.2,61.1
2020,47.8,48.1,56.2,59.3,66.6,77.1,83,80.2,M,M,M,M,64.8
2021,M,M,M,M,M,M,M,M,M,M,M,M,M
2022,M,M,M,M,M,M,83.4,M,M,M,M,M,83.4
