Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1971,35.9,37.9,43.9,53.2,61.8,73.5,73.6,73.1,70.3,62.1,46.6,47.2,56.6
1972,41.7,37.3,47.4,54.7,62.6,67.9,75.4,73.8,68.9,54.5,46.7,43.8,56.2
1973,37,37.4,51.5,55,62.1,73.5,75.4,75,72.1,58.6,49.6,39,57.2
1974,46.8,39.3,51.1,57.1,65.2,69.2,72.2,71.9,64,54.3,46.9,39.3,56.4
1975,40.4,43.1,44.1,53.9,66,71.9,73.7,75.6,68.8,60.6,49.8,38.2,57.2
1976,34.5,46.3,52,57.4,62.4,71.1,74,70.7,66.7,51.6,41.3,36,55.3
1977,26.9,38.6,51.2,59.5,66.7,71.3,79.3,76.7,71.3,54.9,51.4,38.5,57.2
1978,31.7,31.8,43.4,56.4,62,73,75.4,76.7,70.7,55.5,51.3,40.9,55.7
1979,35.8,32.7,49.7,58.6,63.9,68.7,74,74.6,67.8,55.7,50.6,39.6,56
1980,38.8,34,44.1,57.7,65.2,70.8,77.8,78.3,73.7,57.2,48.7,42.8,57.4
1981,35.8,43.6,49.3,M,M,80.1,M,M,69.5,M,M,M,55.7
1982,M,M,M,55.7,69.3,71.9,75.7,72.8,65.9,56.8,50.4,46.1,62.7
1983,37.8,40.4,50.4,53.2,64.7,71.8,77.6,77.7,68.7,57.1,48,37.1,57
1984,34.3,44.8,47,55.3,65.5,75.2,75.1,76,67.1,66.1,46.8,49.4,58.5
1985,32.9,40.8,52.4,63,67.4,74,76.3,74.3,69.6,62.8,58.5,38.6,59.2
1986,38,43.8,50.9,61.3,67.1,77.3,81.8,75,70.8,62.5,51.8,41.4,60.1
1987,37.4,39.6,48.2,55.8,69.2,75.6,80.9,79.5,72.1,53.3,52.8,43.8,59
1988,32.7,41.2,50.1,58.2,65.7,73.1,78.8,80.8,69,54.2,50.4,41.2,58
1989,43.7,42.8,49.6,57.9,64,76.7,77.5,75.4,70,59.4,50.7,33,58.4
1990,46.5,48.9,53.3,57.6,66.3,73.5,78.4,77.2,70.3,61.8,53.4,47.7,61.2
1991,40.8,45.9,52.8,60.9,71,74.4,79.1,75.5,69.4,58.3,47,45,60
1992,40.4,44.6,48.4,56.7,61.6,71.1,79,72.9,70.2,57.1,50,40.2,57.7
1993,41.7,39.1,46,56,68.4,75,81.6,77,73.1,57.7,50,39.9,58.8
1994,35.8,42.8,52.3,61.7,62.7,75.7,78.2,74.6,67.4,57.7,53.5,46.3,59.1
1995,40.3,38.6,52.6,58.8,66.4,72.4,78.3,78.4,68.3,61,45.7,37.3,58.2
1996,36.4,41.1,44.9,57.8,67.3,75,78.4,74.3,69.6,58.6,44.5,43.3,57.6
1997,39.4,45.9,54.6,54.8,63.6,70,78.2,74.8,69.6,59.7,46.7,41.4,58.2
1998,43,44.4,49.5,58.6,68.4,76.6,79.4,77.4,73.8,60.8,51.7,47.2,60.9
1999,44.2,44.3,46.7,60.6,65.7,72.4,79.7,78.9,68.4,57.3,54.7,42.9,59.7
2000,38.4,44.9,54.2,56.6,69.1,76.2,75.4,75.2,68.3,59.8,47.1,34.7,58.3
2001,39,46.1,46.9,60.3,66.5,75.1,74.5,76.8,67.5,57.6,55.1,47.7,59.4
2002,41.7,44.4,50.8,62.6,65.4,76.8,79.8,77.7,71.2,60.6,48.6,41,60.1
2003,35.8,40.1,51.5,57.2,65.8,72.2,77,77.5,69,58.3,55.5,40.4,58.4
2004,36.7,39.6,52.1,59.8,71.8,74.3,77.9,74,69.4,61.1,53.1,41.5,59.3
2005,42,43.2,47,58.2,63.5,73.8,79.8,77.9,73.7,61.4,51.2,39.5,59.3
2006,46.1,41.8,49.5,61.9,63.1,73.3,77.9,79.1,67.7,56.8,51.1,46.8,59.6
2007,44,37.8,54,58,67,74.6,76.2,82,72.4,64.7,50.5,46.6,60.7
2008,39.6,46,51.2,57.9,64.3,78.1,76.9,75.6,69.7,56.5,47,44.4,58.9
2009,37.6,42.9,48,58.8,67.1,74.9,75.7,78.3,69.8,57.7,52.2,40.3,58.6
