Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1983,37.6,40,51.1,53.9,64.6,72.4,78,77.7,70.8,60.4,50.5,40.5,58.1
1984,35.2,46.4,45.6,55.2,66,75.3,75,75.7,67.3,66.6,47.6,48.9,58.7
1985,34.7,39.3,51.2,60.7,68.6,72.8,75,73.3,70.8,64.7,59.4,M,61
1986,37.8,44.1,48.7,58.6,69,76.2,81,75.3,68.4,58.8,51.8,M,60.9
1987,36.9,44.5,50.5,53.8,63.9,72.4,77.2,75,68.9,55.3,52.4,43.3,57.8
1988,34.5,41.4,48.5,54.5,62.2,71.7,76.2,78.1,66.7,53.5,49.6,M,57.9
1989,43.1,41.5,M,M,64.4,74.1,77.3,75,71.8,59.8,M,36.7,60.4
1990,M,47.7,51.5,58.2,61.5,72.6,77.8,77,69.2,M,50.8,46.5,61.3
1991,M,46,M,60.8,M,74.5,79.9,75.7,71.5,58.7,M,44.8,64
1992,41.9,44.9,48.8,58.4,61.9,70.5,78.4,72.3,69,55.4,53.6,41.2,58
1993,42.8,39.3,47.4,57.3,67.2,74.3,81.3,76.1,71.7,54.5,46.5,39.9,58.2
1994,34.5,42.1,48.8,62.3,63,75.6,79.3,72.7,66.7,54,51.8,46,58.1
1995,42.1,39.8,51.5,58.8,68.5,73.7,79.1,78.7,69.1,62.8,45.1,38.3,59
1996,36.2,40.2,44.6,57,65.9,74.4,75.9,73.2,68.2,58.1,49.9,43.6,57.3
1997,40.9,45.4,53.6,54.1,62.9,70.8,78.4,74.2,69.3,58.4,49.2,42.8,58.3
1998,44.1,45.9,49.6,60.3,68.9,77,78.7,77.1,73,59.5,53.3,47.1,61.2
1999,47.4,45.3,46.6,60.6,64.1,72.8,80.4,78.6,69.7,60.9,53.5,42.7,60.2
2000,40.2,45.2,53.6,56.2,69.2,75.3,74.9,74.1,68.6,58.8,48.3,36.5,58.4
2001,39.2,46.3,47.8,57.4,64.6,74.8,72.2,75,67.5,58.7,55.3,50,59.1
2002,44,M,M,61.2,66.1,73.3,78.6,77.3,71.8,60.1,47.7,M,64.5
2003,36,40.5,50.7,57.1,63.7,70,76.7,76.8,70.1,60.5,55.6,41.5,58.3
2004,35.2,40.3,M,57.4,71.3,75.7,78.7,74.6,71.7,M,M,42.9,60.9
2005,M,42.8,M,55.6,62.2,73.6,80.4,78.6,74.9,62.3,53.6,41.6,62.6
2006,46.8,44.5,51.8,58.7,64,73.3,77,M,68.3,M,52.3,M,59.6
2007,48.3,41.6,56.4,M,66.9,74.3,75.1,81.3,73,67.9,51.3,47.7,62.2
2008,M,47.6,54.7,57.7,65.6,77.1,77.1,75.3,69.3,62.7,50.6,47.1,62.3
2009,38.3,43.7,M,60.3,68,74.5,75.7,79.9,69.3,59.9,52,42,60.3
2010,36.9,36.3,51.6,62.1,68.4,78.5,80.4,78.9,73.1,65.2,49.9,33.6,59.6
2011,35.9,46.2,49.9,61.5,68,77,81,78.6,74.9,61.5,54.6,M,62.6
2012,46.2,44.4,M,58.6,67.3,72.1,82.5,77.3,71,62.2,45.5,47.8,61.4
2013,42,40.3,43.9,M,65.3,73.4,77.7,74.1,69.4,60.4,48.8,46.8,58.4
2014,38.8,41.4,45.1,59,M,M,M,71.1,71.5,61.3,46.4,44.2,53.2
2015,40.1,34.9,50.5,60,69.4,78,79.2,77.2,M,51.4,53.9,54.9,59
2016,40.4,43.4,56.9,58.3,66.3,74.6,80.4,M,74.8,62.8,51.5,43.6,59.4
2017,46,53.4,51.1,66.2,69,74.8,80.8,77.2,71,M,M,M,65.5
2018,38.9,M,M,M,M,M,M,M,M,M,M,M,38.9
2019,M,M,M,M,M,M,M,M,M,M,M,M,M
2020,M,M,M,M,M,M,M,M,M,M,M,M,M
2021,M,M,M,M,M,M,M,M,M,M,M,M,M
2022,M,M,M,M,M,M,M,M,M,M,M,M,M
