Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1983,38.7,41.9,51.5,54.8,66.9,73.9,80.5,80.2,71.2,61.3,51.2,41.3,59.5
1984,38.4,47.2,49.2,56.9,66.9,76.1,75.3,77.3,69.6,67.8,49.4,51.6,60.5
1985,35.4,42.7,53.3,62.9,68.7,75.5,76.8,75,71.3,65.2,60.2,40.2,60.6
1986,39.1,46.3,51.5,62.9,68.9,78.9,82.9,75.5,72.5,63.6,53.2,43.5,61.6
1987,39.6,40.9,49.5,56.7,70.3,76.2,80.6,79.5,72.8,55.2,53.9,45.5,60.1
1988,34.7,42.5,50.2,58.9,67.2,75,78.6,80.5,70.5,M,52.4,42.7,59.4
1989,45.4,43.2,50.7,58.7,65.4,M,78.2,76,M,61.3,53,34.9,56.7
1990,48.9,50.8,54.9,59.6,68.4,76,80.3,78.8,72.6,64,55.5,48.4,63.2
1991,41.7,46.8,53.8,62.3,71.9,75.4,79.9,76.5,71.2,61,48.9,46.6,61.3
1992,42.6,46.7,49.6,58.9,63.4,71.2,80,73.5,70.9,57,50.2,40.4,58.7
1993,42,40,46.3,56,68.7,75.3,81.8,75.7,71.9,59,52.7,41.9,59.3
1994,37.2,44.5,53.7,63.1,64.9,76.6,78.2,74.9,68.5,58.6,55.5,47,60.2
1995,41.4,39.3,53.2,61.1,68.4,73.7,79.5,79.9,69.2,62.6,46.9,39,59.5
1996,38.4,42.5,46.2,58.6,68.5,76.1,78.1,75,71,60,46.8,45.1,58.9
1997,41,46.4,55.9,55.9,64.2,71.5,78.7,75.7,70.9,60.9,47.8,42.5,59.3
1998,44.6,45.8,50.1,59.8,70.1,78.4,80.4,77.6,74.2,63.5,53.4,48.3,62.2
1999,46.4,45.6,47.9,62,66.8,73.8,79.4,80.4,69.7,59.2,56.9,44.4,61
2000,39.6,46.3,55,57.5,71.1,76.6,76.5,76.3,70.2,61.9,49.4,35.6,59.7
2001,40.3,47.3,48.4,61.4,68.4,75.7,76,78.1,69.3,59.3,57.8,49.2,60.9
2002,42.8,45.6,52.6,64.6,66.4,77.2,81,78.4,73.1,62.9,49.2,40.8,61.2
2003,37.4,41.4,52.4,58.1,66.5,73.8,77.7,78.1,70.4,60.4,56.8,41.1,59.5
2004,38.4,40.2,53.5,60.3,73.1,76.2,78.2,75.2,70.9,62.7,54.7,42.5,60.5
2005,43.1,44.9,48,58.6,64.9,74.8,80.5,79.4,75.8,62.4,53.6,41.3,60.6
2006,46.8,42.8,52.1,62.6,64.6,74,77.9,80,69.5,58.8,52.2,49.1,60.9
2007,45,39.7,54.9,58.1,67.1,75.1,76.6,83.4,74.1,66.5,50.7,49.3,61.7
2008,40.4,45.5,51.1,58.9,65.5,78.9,77.5,76.2,70.8,58.2,47.8,46.8,59.8
2009,38.4,43.7,49.6,59.4,68.3,76.3,77.3,78.2,70.8,59,53.1,40.9,59.6
2010,37,36.8,50,62.9,70.7,79.6,80,79,75.1,62,51.2,33.5,59.8
2011,36.7,46,50.6,61.2,68.5,78.3,81,78.6,71.6,59,53.4,47.7,61.1
2012,44,45.8,59,59.8,M,M,80.9,75.5,70.7,60.1,47.4,48.5,59.2
2013,44.3,41.7,44.9,60.8,66.5,75,77.7,75.8,71.2,61.9,48.5,47.7,59.7
2014,36.9,44.5,46.6,61.2,70.3,77.8,78.6,76.8,72.7,64.2,47.8,46.6,60.3
2015,41.5,37,53.4,62.8,71.4,79.2,80.6,78.8,73.9,61.5,56.6,57.7,62.9
2016,40.3,44.8,59.2,61.2,67.9,77.6,82.5,80.6,75.1,64.5,54.1,43.6,62.6
2017,47.1,53.5,52.5,65.4,70.6,75.6,80.4,78.3,73.3,64.7,52.5,44.2,63.2
2018,38.2,54,48,58.3,75.2,79.2,79.4,78.2,77.2,63.4,49.2,47.4,62.3
2019,43.7,49.3,50.4,63.1,73.9,76.3,80.5,78.5,77.4,66.7,48.5,48,63
2020,47.4,48.7,57.9,60.2,65.2,74.7,80.7,78.9,70.8,64.4,56.8,43.4,62.4
2021,42.4,43.6,55,61.6,67.6,75.6,78.2,78.8,72.2,65.5,50.3,53.6,62
2022,40.4,48.5,55.8,61.8,71.1,77.6,80.4,78.2,72.5,60.1,56,M,63.9
