Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1985,M,M,M,M,M,M,74.5,73.8,70.5,64.2,M,39.8,64.6
1986,M,M,M,M,M,76.4,80.2,74.7,71.5,62.8,M,42,67.9
1987,37,39.5,49.3,M,69.8,76.3,79.5,76.6,71.9,M,M,43.6,60.4
1988,M,M,M,M,65.1,71.7,77.6,78.7,69.1,54.6,M,M,69.5
1989,M,M,M,M,M,M,M,M,M,M,49.9,32,41
1990,44.9,M,50.2,55.6,63.2,71.8,78.2,77.1,M,M,M,M,63
1991,M,M,M,M,M,M,80.4,77.9,M,M,M,M,79.2
1992,M,M,M,M,M,M,M,74.2,M,M,M,M,74.2
1993,M,M,M,M,M,M,81.5,75.9,72.2,58.5,M,38.7,65.4
1994,34,39.4,M,M,60.9,76,80.2,73.5,67.6,57,M,46.7,59.5
1995,40.8,M,48.4,M,64.5,72.3,78.7,76.6,M,M,M,35.9,59.6
1996,M,M,M,M,65.6,74.1,75.7,73.5,69.3,59,M,M,69.5
1997,40.3,M,M,M,M,M,M,M,68.8,M,M,M,54.6
1998,44.4,45.3,49.2,58.1,66.4,74.4,77.4,75.4,M,59.1,49.5,45.9,58.6
1999,44.2,43.1,45.9,58.8,65.4,72,78.7,76.3,68.6,57.6,54.5,42.9,59
2000,36.9,44.2,52.1,56.3,68.9,75.2,74.4,74.4,69,59.8,46.3,34.9,57.7
2001,38.4,43.1,46.2,57.9,65.4,74.5,73.2,76.5,67.6,59.4,54.7,48.5,58.8
2002,41.3,45.6,49.6,60.5,64.3,74.9,78.3,77.2,71.1,61.4,48.2,39.2,59.3
2003,34.8,39.1,50.3,56.4,65,72.3,77.6,77.5,70.7,57.9,55.2,40,58.1
2004,35.7,39.5,48.9,58.1,M,73.6,77.1,74,70.4,58.1,51.4,41.5,57.1
2005,40.8,41,44.7,57.2,61.6,73.1,80,77.8,73.3,60.3,51.9,39.1,58.4
2006,44.9,39.8,47.1,58.7,M,72.8,77.3,78.3,67.3,57.1,51.1,44.6,58.1
2007,42.8,35.9,49.4,54.8,63.9,73.8,76.4,78.9,70.9,66.4,48.7,45.5,59
2008,39,44.1,M,57.5,62.6,77.2,76.4,75.4,M,M,47.2,44.3,58.2
2009,M,M,46.9,M,M,M,75.5,M,68.9,58.3,M,40.3,58
2010,35.5,M,48.9,59,68.4,79.5,M,77.7,M,M,48,32.7,56.2
2011,34.6,43.4,47.5,60.7,67.2,75.9,80.4,76.8,72,58.4,52.7,46.1,59.6
2012,42.9,43.6,55.1,56.6,68.1,70.8,80.8,75.2,68.5,59,44.5,47,59.3
2013,40,39.6,42.6,57.5,64.4,74.2,78,73.7,68.1,59.9,46.4,43.1,57.3
2014,34.2,39.9,42,56.6,68.7,74.3,75,73.2,70.9,61.4,44.9,43.3,57
2015,37.5,31.3,45.7,57.3,67.8,77,77.5,74.9,72.3,59.8,53.8,54.4,59.1
2016,38,42.1,54.6,55.6,63.3,73.5,79.9,78.8,73.1,63.2,49.8,42.8,59.6
2017,41.8,48.8,46.3,63,66.5,73.7,78.7,74.3,70.5,62.5,48.6,42.4,59.8
2018,34.3,49.8,43.3,54.9,70.4,77,76.9,78.3,77.3,63,49.1,43,59.8
2019,41.8,46.6,45,60.5,71.8,74.1,79.5,77,74,64.3,46.8,45.5,60.6
2020,45.1,44.8,52.7,M,M,73.5,81.8,78.1,69.7,62.1,53.1,42.3,60.3
2021,40.4,41.1,51.7,59.5,66.3,73.9,77.8,78,71,66.3,48.9,49.6,60.4
2022,39.6,43.6,52,58.3,67.9,73.6,79.7,77.3,71.8,58.4,53.6,M,61.4
