Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1900,M,M,M,M,M,M,M,M,M,M,M,M,M
1901,M,M,M,M,M,M,M,M,M,M,M,M,M
1902,M,M,M,M,M,M,M,M,M,M,M,M,M
1903,M,M,M,M,M,M,M,M,M,M,M,M,M
1904,M,M,M,M,M,M,M,M,M,M,M,M,M
1905,M,M,M,M,M,M,M,M,M,M,M,M,M
1906,M,M,M,M,M,M,M,M,M,M,M,M,M
1907,M,M,M,M,M,M,M,M,M,M,M,M,M
1908,M,M,M,M,M,M,M,M,M,M,M,M,M
1909,M,M,M,M,M,M,M,M,M,M,M,M,M
1965,38.1,38.3,45.1,58.3,65.1,68.1,72.5,71.8,68.1,54,47.8,39.3,55.5
1966,33.5,38.7,45,53.7,62.7,67.3,72.7,71.5,64.8,54.7,47.4,39.3,54.3
1967,40.3,37.8,51.2,58.7,60.9,68.5,69.6,69.3,62.8,55.1,42.7,44.6,55.1
1968,37.5,32.5,46.9,55.7,60.3,68.6,72.5,73.7,64.9,56.8,44.4,35.4,54.1
1969,36.1,38.1,40.1,57,62.8,69.6,74.5,70.5,65,56.7,43.5,36.2,54.2
1970,30.6,39.2,47.1,57.5,63.6,68.3,72.3,72.3,70.3,58.2,45.3,41.6,55.5
1971,37.8,38.9,43.5,54.1,60.7,70.7,71,71,68.8,61.6,44.2,47,55.8
1972,42.1,37.7,46.9,55.6,60.6,65.1,71,71.3,68.3,55.1,45,45.8,55.4
1973,37.3,38.3,52.2,52.3,59.3,69.4,73,71.6,69.3,58,48.5,38.9,55.7
1974,49.3,41.8,52.5,54.6,64.4,65.8,72.3,70.6,65.4,53.4,45.3,38.6,56.2
1975,41.4,44.7,45.9,54.7,66.5,68.8,72.2,72.5,66.4,58.6,48.6,40.4,56.7
1976,34.1,45.6,51.3,55.9,60.8,68.5,71,70.3,63.8,52.9,40.8,35.9,54.2
1977,25.5,35.9,49.3,58.2,64.3,69.6,74.1,73.1,68.7,54.8,49.9,37.6,55.1
1978,30.3,34,46.4,55.9,62.4,70,73.4,72.8,69.7,55.3,52.1,41.5,55.3
1979,34.8,37.9,50.2,56.1,63.3,68.7,71.2,72.3,67.7,56,49.2,41.4,55.7
1980,39.7,35.9,46.6,53.9,62.9,70,75.5,74.1,69.7,54.6,46.3,39.1,55.7
1981,31.9,38.4,43.1,59.2,60.3,71.5,72.5,69.6,64.7,55,46.6,35.4,54
1982,35.5,44.5,51.5,53.9,65.5,69.8,74.4,M,64.4,56.9,49.1,45.7,55.6
1983,37.3,39.1,47,50.8,62.3,66.7,72.4,73.3,64.8,57.4,46.8,35.8,54.5
1984,35.5,40.7,45.4,53.9,60.5,69.9,69.6,69.9,63.7,62.5,44.7,46,55.2
1985,31,39.9,49.5,56.9,64.5,70.7,73.2,71.8,66.4,63.3,57.5,35.7,56.7
1986,36.7,44.1,47.9,57.3,64.8,72.5,76,72.8,69.8,59.2,53.4,41.4,58
1987,37.9,41,49,53.1,67.9,72.2,75,76.1,67.7,52.1,48.7,43.6,57
1988,34.4,39.8,48.5,56.2,61.5,69.8,73.2,74.5,67.8,52,48.2,39.4,55.4
1989,43.7,44.4,53.9,55.2,60.7,70.3,73.9,72.7,67.2,57.7,47.5,33.7,56.7
1990,44.1,48.1,52.6,56.3,64.7,70.4,73.1,73.4,67.7,58.4,50.2,46.1,58.8
1991,40.9,43.1,50.7,60,68.5,70.8,75.5,72.8,68.3,57.8,46.3,44.1,58.2
1992,40.7,45.6,47.1,55.7,61.4,68.6,73.8,70.2,68.1,55.4,47.7,40.8,56.3
1993,44.3,40.2,44.4,54,63.9,71.7,77.6,74,67.7,56.3,46.7,37.8,56.6
1994,34.5,42.8,49.2,59.7,61,72.5,72.5,71.8,65.5,57.2,51.2,45.1,56.9
1995,40.8,39.8,51.4,56,64.8,69.1,75,75.4,66.6,57.3,44.4,37.7,56.5
1996,36.7,40.6,43.7,55.3,66.8,70.3,73.1,72.3,65.9,57.9,44.4,42.6,55.8
1997,39,45.3,54.2,53.8,60.2,67,73.6,69.9,66.1,55.6,41.5,37.5,55.3
1998,40.9,43,46,54.1,66.5,71.3,74.3,73.2,70.2,58.4,48.5,44,57.5
1999,40.8,42.2,42.7,58.5,61.9,69.1,74.3,73.4,65.1,56.2,49.7,40.1,56.2
2000,36.5,42.2,50.2,53.3,65.4,70.4,73.2,71.4,66.2,56.9,44.2,32.5,55.2
2001,34.5,43.4,43.7,55.9,62.7,68.5,73.2,73.5,64.9,52.3,50.3,44,55.6
2002,37.5,40.1,47.4,59.3,62.3,70.7,75,73,69.5,61.7,43.7,37.9,56.5
2003,33.6,39,50.9,56.1,64.3,67.7,72.1,74,67,55.6,52.5,35.6,55.7
2004,36.5,38.6,49.3,54.8,65.8,71,73,70.8,66.4,60.5,49.6,37.4,56.1
2005,39.9,40.7,43.2,53.6,60.5,70,75,M,68.5,58.8,47.6,36.4,54
2006,41.6,36.4,47.4,59.1,61.1,69.1,73.8,75.8,65.5,54.3,45.9,41.5,56
2007,38.7,35.5,51.9,52.4,64.1,70.8,71.7,76.6,68.6,59,44.6,43.5,56.5
2008,34.4,41.6,45.4,56.9,62.4,71.9,72.6,71.9,68.1,54.9,42.5,42.2,55.4
2009,34.9,38.2,48.7,54.8,63.9,72.1,70.5,72.6,67.6,56,49.4,37.2,55.5
2010,32.1,33.1,43.8,57.7,65.8,74.7,76.6,77,67.9,55,46.8,29.3,55
2011,32.8,41.7,49.4,58.9,64.2,73.1,77,74.5,67.4,53.7,47.9,42.4,56.9
2012,39.6,42.5,55.3,58.7,67.1,69.8,76.8,72.3,66.7,56.1,43.8,43.6,57.7
