Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1975,44.4,46,47.4,58.1,69.5,74.4,76.6,79.7,71.2,64.2,53.4,42,60.6
1976,37.6,48.6,54.8,60.5,64.1,72.6,78.1,76.3,69.3,54.9,44.1,37.5,58.2
1977,29,39.9,53,63.3,70.5,75.3,82.2,80,74.5,57.6,52.3,40.3,59.8
1978,33.9,35.5,46.9,60.3,65.3,75.9,79,79.3,74.4,58.9,54.2,43.3,58.9
1979,37.8,36.3,51.6,60.1,67.1,71.4,76.6,78.4,70.6,60.1,53.2,42.8,58.8
1980,40.7,37.6,46.3,59.7,67.7,74.6,81.3,81.8,76.3,58.1,48.1,41.7,59.5
1981,35.7,42.4,47.5,62.4,64.7,78.5,79.5,75.9,69.9,57.8,50.7,37.9,58.6
1982,32.7,44,50.5,56.4,70.6,74.5,79.4,77,70.1,59.5,51.3,47.6,59.5
1983,38.1,41.1,51,54.1,66.6,74,80.8,81.4,72.2,60.9,50.1,38.9,59.1
1984,37,44.5,49.2,55.4,66.4,76.7,76.6,77.9,69.5,67.9,47.7,50.1,59.9
1985,35,42.1,53,61.7,68.4,76.1,78.2,76.8,71.3,64.4,58.9,39.6,60.5
1986,38.2,46.5,50.3,62.7,68.1,79.6,83.3,75.8,72.4,63,51.8,41.2,61.1
1987,37.9,40.9,48.9,56.4,70.8,77.7,80.9,80.3,71.6,53.7,52.2,44.1,59.6
1988,33.9,41.4,49.6,58.5,66.2,74.4,78.4,80,69.6,54.7,50.4,40.5,58.1
1989,43.6,43.1,50.7,58,63.4,77.1,78.2,76.5,70.7,61,50.5,35,59
1990,46.1,48.5,53.9,58.4,67.1,75,79.8,78.9,72,62,53.3,46.7,61.8
1991,41,45.6,52.2,61.1,70.7,75.1,79.9,76.3,71,60.5,48.6,46.9,60.7
1992,42.9,46,50.5,60.9,64.1,72.7,81.7,75.2,71.4,59.2,53.1,42.9,60.1
1993,44.4,42.4,48.4,57.1,70,76.2,83.1,78.1,73.4,58.8,49.8,39.9,60.1
1994,35.4,42.8,51.8,61.7,64.8,77.3,79.1,75.1,69.1,58.6,53.5,46.1,59.6
1995,39.6,40,53.1,61,68.3,73.5,79.8,79.6,69.4,61.7,45.9,38.4,59.2
1996,37.5,42.2,45.4,57.8,69.3,76,79,76.1,70.6,59.2,45.7,43.4,58.5
1997,40.5,44.7,55.4,55.2,63.5,71.7,79.7,76,71,60.1,45.4,40.6,58.7
1998,43.3,44.5,49.2,59.6,70.3,77.7,81.2,78.3,74.4,61.6,51.9,46.6,61.6
1999,44.5,44.7,47.4,61.8,66.4,73.7,80.3,80.3,69.1,58.1,54.5,42.9,60.3
2000,39.5,45.3,54.4,56.8,70.7,77.1,77.4,76.9,69.2,59.6,47.3,34.1,59
2001,38.8,47.3,47.4,61.1,67.6,75.2,75.3,78.1,68,57.2,54.5,47.5,59.8
2002,41.3,44.2,50.5,63.9,65.9,77.4,81.1,79.3,73,62.1,48.4,41,60.7
2003,38,42.4,53.3,58.3,67.4,74.2,78.9,79.4,71.3,60.3,56.1,40.6,60
2004,38.9,39.4,53.3,60.1,74.1,76.5,79.6,76.2,71.2,63.6,54.1,M,62.5
2005,43.8,44.5,48.5,59.6,65.9,75.6,81.7,79.9,75.6,63.1,52.7,40.6,61
2006,46.5,42.8,51.6,64.2,66.2,76.1,80.4,80.6,70.6,58.5,52.1,47.2,61.4
2007,44.6,39.8,56.1,59.3,68.5,76.9,78.1,84.9,75,66.6,50.4,47.8,62.3
2008,40.1,46,52,58.7,67.1,80.5,79.1,77.9,71.9,59.2,48.3,46.1,60.6
2009,39.6,44.5,50.2,61,69.7,77.9,77.8,79.8,71.7,59.5,53,40.1,60.4
2010,37.4,37.7,50.6,63.8,72.4,81.4,82.2,81,76.2,62.9,50.7,34.7,60.9
2011,37,46.6,52.7,62.8,70.6,80.2,82.9,80.5,72.3,59.3,52.1,47.3,62
2012,44.2,45.9,59.9,60.5,71.7,74,82.5,77.1,70.8,60,46.5,47.3,61.7
2013,43.3,40.8,43.5,59.5,65.5,75.6,77.7,74.4,70.8,60.8,46.7,44.3,58.6
2014,33.9,43.6,44.7,60.6,70.2,76.8,76.8,74.4,69.6,61,46,45.6,58.6
2015,38.9,35.5,51.6,60.9,71.7,80.3,81.8,79,72.6,60.1,54,54.5,61.7
2016,38.5,43.3,58,61.4,67.8,78.7,82.5,81.8,77,63.9,53.7,43.9,62.5
2017,45.3,52,51.5,64.8,69.8,75.8,81.3,77.4,72,63.5,50.4,43.3,62.3
2018,35.6,51.5,47,57.6,74.4,79.8,80.2,79,77.7,62.9,47,44.3,61.4
2019,42.4,47.4,48.9,61.3,74,76,81.5,78.6,77.7,65.7,47.5,45.9,62.2
2020,46,46.5,56.7,58.8,64.5,75.5,81.4,78.8,70,63.2,54.9,42,61.5
2021,41.1,41.5,54,60.4,67.7,76.2,79.5,78.1,70.1,63.3,45.8,48.6,60.5
2022,37.2,43.6,51.7,58.2,68.3,75.6,79.6,76.5,69.8,55.4,51.4,38,58.8
