Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1987,M,37.8,45.2,48.7,65.5,M,71.5,72.3,64,46.2,M,38.4,54.4
1988,28.7,34.3,43,50.1,57.2,66.1,70.9,73.2,65.5,50.1,45.9,37.1,51.8
1989,40.6,41.4,51.1,52.3,57.3,68.9,72.6,71.3,67.3,55.1,43.8,29.4,54.3
1990,40.7,45.2,50,53.6,61.5,68.4,71.7,71.7,66.1,55.1,47,41.8,56.1
1991,37.8,38.5,47.1,57.3,66.9,69.8,73.6,70.8,66.4,56,42.8,40.9,55.7
1992,36.6,42.7,43.4,M,58.3,66.3,71.3,68.9,67.1,51.9,44.9,36.9,53.5
1993,41.1,35.8,M,50.7,61.7,70.2,M,72.4,64.9,M,M,M,56.7
1994,M,M,42.7,55.6,58.5,71.1,72.1,70.2,64.3,54.4,49.4,41.8,58
1995,37,34.8,49,53.2,62.5,66.6,72.2,72.8,63.9,51.8,39.6,33.8,53.1
1996,M,34.8,41.4,50.9,63.8,68.6,71.1,70.1,63.3,54.6,M,35.3,55.4
1997,32.1,38.4,47.9,M,54.8,65.6,70.9,67.1,62.8,51.5,38.2,37,51.5
1998,40,42.7,44.8,53,64.1,M,M,68.9,69.1,56.6,46.1,40.9,52.6
1999,36.5,38.5,39.3,54.3,58.2,66.2,70.8,70.8,61.3,53.7,49.5,39.1,53.2
2000,35.6,42.1,48.4,54.4,65.2,70.4,72.1,70.6,67.5,56.3,43.8,30.8,54.8
2001,33.2,M,42.3,56.4,61.3,67.5,72,72.3,62.1,50.6,49.3,43.8,55.5
2002,35.6,37.6,M,58.7,62.1,70.7,74.2,73,70.4,61.5,41.7,37.6,56.6
2003,31.4,38.7,51.1,56.8,64.3,68.6,71.7,74.2,64.6,53.9,52.5,M,57.1
2004,36.4,39,48.9,54.1,M,70,71.5,69.6,65.4,59.5,50.7,37,54.7
2005,40,40.9,M,53.6,59.3,69.6,73.8,72.8,67.1,58,47.2,35.7,56.2
2006,42.4,36.5,45.7,58.4,61.1,68.4,M,74.3,64,M,M,42.1,54.8
2007,39,34.8,50.6,51.6,63.1,69.7,M,M,68.3,58.7,44.5,42.3,52.3
2008,33.2,41.5,44.7,58,62,70.8,71.3,71.3,67.1,54.6,41.8,M,56
2009,M,36.5,48.5,M,62.5,M,68.7,70.3,M,M,48.2,36.8,53.1
2010,31.6,33.2,M,58,65.5,73.4,75.5,75.2,66.7,54.2,46.9,29.2,55.4
2011,32.5,41.3,49.3,57.2,63.1,71.4,75.2,72.1,66.2,52.2,47.2,41.2,55.7
2012,39.3,42.5,54.5,57.3,67,69.4,75.8,M,M,M,43.7,43.4,54.8
2013,43,M,40,M,61.4,70.3,72.2,70.7,66.1,57.1,43.8,42,56.7
2014,29.1,40,45,55.7,63.4,71.3,70.3,70.9,69.3,56,41.9,43.8,54.7
2015,35.9,31.8,48.5,57.2,65.6,71.5,73.1,71.3,66.7,57.8,51.3,49.6,56.7
2016,34,39.5,51.8,56.7,62.9,71.6,75.3,75.3,70.4,59.3,49.4,41.4,57.3
2017,42.3,45.4,46.5,59.8,63.5,68.8,73.3,71.4,64.7,58,49.2,39.4,56.9
2018,31.8,49.4,45.4,52.1,68.3,71.6,72.7,70.9,70.9,58.2,43.6,40.1,56.3
2019,37.6,46.2,45.1,56.8,66.6,67.8,72.8,72.1,70.9,60.3,44.2,43.6,57
2020,41.2,41.3,52.4,52.9,59.5,68.5,74,72.4,66.2,59.3,51.4,37.5,56.4
2021,38.6,40.5,50.8,53,60.4,69.1,71.3,72.2,65.1,58.8,43,46.9,55.8
2022,35,41.5,48.3,53,64.9,69.6,74.4,71.3,64.2,53,M,M,57.5
