Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1993,M,M,M,M,M,M,M,M,M,M,M,M,M
1994,M,M,M,M,M,M,M,M,M,M,M,M,M
1995,M,M,M,M,M,M,M,M,M,M,M,M,M
1996,M,M,M,52.7,66.3,69.3,72.1,68.8,62.5,53.3,41.7,37.5,58.2
1997,35.9,41.1,50.8,51.3,58.1,64.9,72.5,67.5,63.4,54,39.4,37.3,53
1998,37.6,39.4,42.2,52.6,65.1,70.7,71.9,70.5,66.6,54.8,46.7,42.3,55
1999,38.6,38.6,M,56.4,61,65.4,70.5,70.6,64.1,53.3,49,37.4,55
2000,34.9,40.9,49.4,53.1,65.4,68.2,70.7,70.3,61.7,53.7,43,29.9,53.4
2001,33,41.1,42.2,58,62.1,65.6,68.2,70.3,62.3,51,49.3,41.7,53.7
2002,38.1,38.2,46.3,60.4,61.5,70.3,72.7,70.8,65.4,57,41.3,37.1,54.9
2003,32.7,37.9,48.8,54.2,62.2,66,68.7,69.1,61.1,51.4,49.9,35.7,53.1
2004,36.6,35.6,46.8,53.2,M,65.6,67.1,64.6,62.8,56.2,M,37.3,52.6
2005,39.2,39.2,42.3,51.3,58.3,64.4,68.5,68.1,64.1,54.6,M,35.6,53.2
2006,41.1,36.4,M,56.8,57.4,65.8,68,68.4,59.5,51.6,45.9,M,55.1
2007,38.3,35.7,50,50.4,59.7,65.6,68.1,71.6,63.5,55.6,43.7,40.8,53.6
2008,33.5,39.6,42.7,54.2,57.9,67.4,67.4,67.2,63.3,50.5,41.9,40.9,52.2
2009,36.3,37.7,44.6,51.4,M,66.5,65,66.3,61.9,51.1,48.1,35.5,51.3
2010,31.6,30.1,41.8,55.7,60.9,68.6,69.6,69.1,63.2,52.4,44.4,29.3,51.4
2011,31.4,40.6,45.8,55.1,59.1,67.6,69,68.1,64.6,51.2,44.9,40.8,53.2
2012,38.6,39.8,52.7,54.3,64.8,64.3,70.3,M,M,M,M,M,55
2013,M,42,42.8,M,59.8,67.1,67.9,68.4,65.2,56.6,44.3,43.5,55.8
2014,30,42.1,43.5,56.7,64.2,68.9,68.2,69.2,66,57.3,42.2,45.7,54.5
2015,36.8,32.6,49.7,55.5,62.8,69.1,71.8,70.8,64.8,55.4,49.1,49.1,55.6
2016,33.1,36.9,49.4,53.5,60.6,71.1,73.8,72.7,68.9,58.7,50.2,42,55.9
2017,42.4,46.1,45.4,57.5,62.6,67.7,71.7,68.8,64.5,56.7,47,40,55.9
2018,33,47.2,42.5,50,64.6,70.1,69.5,68.8,69.3,57.4,43.2,41.5,54.8
2019,37.9,45.7,43.8,55,64.7,67.9,72,69.5,68.9,59.1,44.9,43.5,56.1
2020,41.2,41.3,51,53,58.8,66.4,72,69.4,63.1,58.3,52.1,39.3,55.5
2021,39.4,39.1,49.1,53.3,61,66.3,69.2,70.1,64,57.2,47.1,49.8,55.5
2022,M,43.7,48.7,53.6,63.5,69.3,71.5,68.7,64.1,53.4,49.9,38.9,56.8
