Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1961,36.8,44.8,54.8,55.4,64.8,73.4,78.2,77,73.7,61.2,53.6,41.9,59.6
1962,M,45.1,47.1,57.1,73.4,74.3,77.5,76.7,69.2,62,47.7,38.2,60.8
1963,37.5,35.6,53.6,61.1,67.9,73,76.7,75.7,67.5,61.7,50.6,33.1,57.8
1964,40.1,38.8,50.7,60.4,69.5,77.2,77.8,75,71,55.8,54,42.6,59.4
1965,41.6,42.7,46.1,61.4,72.6,72.2,77,76.8,72,58.3,51.2,43.9,59.7
1966,35,41,49.1,58.2,67.1,74.1,80.6,76.7,70.5,58.2,51.7,40.7,58.6
1967,43.5,39.2,54.1,63.7,65.6,73.6,76.9,75.5,66.4,59.3,46.4,45.3,59.1
1968,37,36.2,52.6,59.3,65.2,73.6,77.8,78.6,70.2,60.5,50.4,38.4,58.3
1969,37.7,40.6,45.5,60,68,76.8,80.2,74.6,68.6,60.4,47.6,39.7,58.3
1970,34.9,41.7,49.9,61.9,69.5,74.8,78.8,77,74.7,62.8,50.3,44.1,60
1971,39.4,41.5,46.5,58.5,65.4,76.7,76.3,75,72,64.3,49.3,50.7,59.6
1972,45.2,41.2,51.2,60.1,65,71.2,77.4,75.7,71.1,57,48.4,46.4,59.2
1973,39.9,40.9,54.5,57.8,65.4,75.6,77.3,76.3,73.3,61,53.2,41.8,59.8
1974,50.1,44.1,55.1,60.2,68.1,71.2,76.3,74.9,67.1,57.6,49.9,42.5,59.8
1975,44.8,45.8,48.3,58.2,69.2,74.3,75.6,78.8,69.2,62.6,53.5,42.1,60.2
1976,38.9,51.1,56,60.5,64.7,72.2,77.1,74.5,68.1,55.5,45.2,40.4,58.7
1977,30.1,42.1,55.8,63.2,69.8,74.9,81.9,78.9,73.7,57.6,52,41.1,60.1
1978,34.3,36.1,49.5,60.1,65.3,75.2,77.5,79.4,74.2,58.7,53.8,42.7,58.9
1979,37.2,36.5,54.1,60.5,66.7,71.2,76.1,77.9,71,59.4,53,42.5,58.8
1980,41.4,38.8,47.7,59.6,67.3,73.5,80,80.1,74,56.4,M,41.7,60
1981,35.9,42.9,48.6,63.9,65.5,78.2,79.5,76.1,68.7,56.9,49.8,38.1,58.7
