Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1962,39.9,46.3,47,55.7,71.2,72.1,75.2,74.8,68.2,61,47.8,38,58.1
1963,37.5,36.5,53.7,60.9,64.9,72.2,73.5,74.7,68.6,61.2,50,33.8,57.3
1964,40.1,38.9,48.9,58.4,67.6,75.2,75,73.6,68.8,56,53.6,43.2,58.3
1965,40.8,40.9,46.3,60.4,70.2,70.3,75.4,74.4,70.3,58,50.2,44.3,58.5
1966,36.9,40.3,49.6,56.5,66.4,72,77,74.5,68.5,57.9,50.5,42,57.7
1967,42.8,38,54,62.3,63.3,71.2,72.9,72.4,64.5,57.6,45.8,44.6,57.5
1968,36.2,36.3,50.4,59.4,64.1,73,76.2,77.3,67.7,59.4,50.8,M,59.2
1969,37.3,41,44.1,M,65.4,72.6,75.8,72.3,67.2,57.8,46.4,38.5,56.2
1970,33.8,41.4,48.6,60.6,M,72.2,M,M,70.9,61.1,M,45.7,54.3
1971,38.9,39.9,46.2,58.5,64.4,74.4,73.8,73.1,71.1,63.4,M,48,59.2
1972,42.5,38.6,48.3,58.9,62.1,67.5,72.6,72.2,68.1,56,45.8,44.2,56.4
1973,38.4,38.4,51.7,54.2,61.5,70.2,74.6,74.2,71,61.2,52.4,41.2,57.4
1974,48.4,43.7,54.2,59.6,67.3,69,73.8,72.5,64.9,57.1,49.1,41.7,58.4
1975,43.6,44.5,47.6,58.1,67.8,70.6,73.3,73.8,68.2,61.2,50.6,40.1,58.3
1976,36.2,48.8,53.2,59,64.1,71.4,M,73.4,66.8,54.8,42.9,38.5,55.4
1977,28.4,40.9,53.7,61,68.4,73.2,78.9,77.1,71.8,57.5,51.3,39,58.4
1978,31.4,35.3,47.4,59.5,65.4,74.1,77.1,76.9,72.9,58.5,52.7,41.7,57.7
1979,35.7,37,52.2,58.4,66.7,71.1,74,75.8,69.6,58.2,51.8,42.5,57.8
1980,41.6,38,46.9,58.3,66.3,73,79.1,78.5,73.2,57.7,48.1,41.8,58.5
1981,34.9,41.3,46.9,61.9,64,77.5,78.4,75.2,68.5,57.2,49.3,37.2,57.7
1982,35,44.9,51.5,56,69.9,73.9,77.1,75.1,68.1,59.4,50.4,45.3,58.9
1983,38.2,41,50.9,54.4,64.7,72.6,78.2,79,69.4,59.3,49.4,37.2,57.9
1984,37.5,45.3,48.5,55.2,64.4,74.6,74.8,76,67.7,66.7,47.2,49.5,59
1985,34.3,41.9,53.1,60.9,67.3,74.1,75.1,74.8,69.6,63.7,58.2,38.9,59.3
1986,39,45.8,50.6,62.2,67.1,77.5,80.6,75.3,72.2,61.8,52.2,41.8,60.5
1987,39.1,40.9,49.4,57,70,75.4,80.3,79.3,70.8,54.2,52,43.9,59.4
1988,34.8,40.3,50.9,M,65.4,73.4,77.7,79.5,69.6,54.4,50,41.5,58
1989,43.7,43.6,52.7,58.4,63.4,74.8,77.1,75.4,69.9,61.3,50.1,34.7,58.8
1990,45.7,48.7,54.9,M,67.7,74.6,78,76.9,71.5,60.4,53.7,47,61.7
1991,41.9,45.8,53.7,61.6,71.7,75,78.5,74.5,69.3,58.2,46.2,43.8,60
