Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1984,34.7,42,46.4,54.9,65.3,74.9,75.1,75.9,66.7,65.6,45.6,47.2,57.9
1985,32.1,39.6,51,60.6,66.8,74.2,75.4,74.3,68.3,61.6,57,36.7,58.1
1986,35.8,43.4,48.3,60.5,66.2,77.6,81.2,74.4,70.3,60.8,50,39,59
1987,35.2,38.3,47.2,54.9,69.1,75.9,79.6,78.6,70.7,51.6,50.5,41.5,57.8
1988,31.1,39.3,48.5,56.6,63.9,72.6,76.7,78.1,67.3,51.9,47.8,38.3,56
1989,40.7,40.1,49.1,55.2,62.4,75,76.3,74.9,68.4,57.5,47.8,31.9,56.6
1990,43.4,47.1,51.7,56.3,65.9,73.3,78.1,76.6,70.3,60.1,51,44.7,59.9
1991,39,43.4,50.8,58.5,69.8,73.4,78.4,74.6,68.6,57.5,47.2,43.3,58.7
1992,40.4,43.8,47.4,57,61.7,70.5,78.5,72.9,68.9,55,48.8,38.7,57
1993,40.3,38.4,44.6,54.8,67.5,74.5,81,76.4,71.5,56.7,47.7,37.9,57.6
1994,34.1,40.1,49.5,59.5,62.5,M,78.1,75,68.4,57.8,52.8,46.4,56.7
1995,41,41.1,53.4,59.9,M,72,77.9,78.2,67.7,60.3,44.6,36.5,57.5
1996,35.4,40.1,44,56.9,67.3,73.7,77.1,74.7,68,57.6,43.8,40.8,56.6
1997,38.4,43,52.9,52.5,61.1,69.8,77.7,74.1,68.6,57.7,44.2,37.9,56.5
1998,41.6,42.9,47.5,57.4,68.5,75.5,79,76.9,72.9,60,50.4,44.9,59.8
1999,42.5,42.1,44.6,59.6,64.9,72.1,78.9,77.7,67.3,56.4,53.5,40.8,58.4
2000,37.2,43.2,52.5,55.3,69.1,75.6,75.5,75,67.9,58,45.8,31.8,57.2
2001,36.1,44.1,45.1,59.4,66.3,74.2,74.3,76.6,66.3,55,52.3,45.6,57.9
2002,38.7,41.4,47.4,61.1,64.1,75.4,79,76.7,71,59.8,46.1,38.4,58.3
2003,35,39.1,50.6,56.2,65.2,71.3,76.5,77.7,68.7,57.3,53.8,37.5,57.4
2004,35.6,37.7,50.6,57.1,71,73.9,76.7,73.5,68.5,61.1,51.4,39.4,58
2005,41.4,41.8,45.8,56.7,63.6,72.7,78.9,77.2,72.5,59.9,49.9,37.2,58.1
2006,44.6,39.9,49,61.5,62.9,73.5,77.3,77.7,67.6,56.5,49.2,44.3,58.7
2007,43.2,36.8,53.2,56.8,66.1,74.2,75.4,81.8,72.6,63.2,46.4,44.5,59.5
2008,36.9,42.9,48.2,56,64.4,77.5,76.3,74.7,69.5,57,45,43.5,57.7
2009,37,40.9,47.5,57.6,66.7,74.9,74.6,77,69,56.6,50.7,37.5,57.5
2010,34.4,35.2,47.5,60.3,70,78.7,79.2,78.5,72.2,59.8,47.3,31.9,57.9
2011,34.2,44.2,48.6,60.1,67.4,76.7,79.7,77.2,70.1,57.1,50.9,44.9,59.3
2012,41.4,43.1,57.4,58.8,70,72.4,80.4,75.7,69.4,58.8,44.7,46.1,59.9
2013,42.5,39.6,42.6,58.1,64.4,75,76.8,73.8,69.3,59.4,45.4,42.8,57.5
2014,32.2,42,43.5,57.5,68,74.8,75.1,73.6,70.5,59.5,43.2,43,56.9
2015,36.4,33,48.7,58.1,68.3,77.8,79.4,76.8,70.6,58.7,51.5,51.7,59.3
2016,35.6,40.7,54.2,58.4,65.4,75.8,80.5,79.5,75,61.3,50.7,41.4,59.9
2017,42.1,48.6,48.3,62.7,67.2,74,78.9,75.5,69.2,60.4,47.4,40.9,59.6
2018,32.5,49.3,45.1,55.3,72.2,77.1,77.7,77.3,75.8,61,45.5,42.2,59.3
2019,41,45.6,47,59.8,72,73.9,79.3,77,75.8,63.4,45,43.8,60.3
2020,43.8,44.9,54.9,56.3,62.5,73.3,79.8,78.1,68.5,61.6,53.1,40.4,59.8
2021,39,39.8,52,57.9,65.9,74.1,77.5,78.4,69.7,64.1,45.7,49.1,59.4
2022,36.6,42.8,51.2,57.6,68.6,76.2,79.5,76.5,69.5,55.6,51.1,38.9,58.7
