Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1979,36.4,38.4,52.6,58.8,65.6,70.9,73.5,74.5,70.7,59.2,51.7,43.9,58
1980,43.5,37.7,49,58.1,66.2,72.4,79.4,78.5,71.7,55,47.1,39.1,58.1
1981,32.4,40.6,46.1,62.7,63.2,73.4,74.3,71.9,66.9,58,49.3,37.6,56.4
1982,36.5,45,53.9,55.9,67,70.5,74.4,71.8,65.2,59.3,51.9,49.4,58.4
1983,39.8,43.3,49.8,53.8,65.1,70.3,75.4,75.8,67.2,58.4,48.1,38.6,57.1
1984,36.6,44.3,48.9,58.1,62.1,73.7,72.8,73.6,67.4,66.6,47.7,49.5,58.4
1985,33.2,40.1,52.4,59.8,66,71,74.2,73.7,68.1,64,57.9,38.1,58.2
1986,38.7,44.9,50.1,58.2,64.8,75.3,78.2,73.8,71.4,60.1,54.8,42.4,59.4
1987,39.3,43.2,50.4,55.3,69.9,72.9,75.6,76,67.7,53,50.3,44.8,58.2
1988,36.3,40.5,51,58.1,63,72,75.1,75.9,69.6,52.8,50.7,43.1,57.3
1989,45.6,42.8,54.2,56.6,60.5,68,72.6,72.5,68.1,57.5,48.5,33.1,56.7
1990,45,48.1,52.1,57.1,64.9,71.5,72.8,73,68.6,58.6,51.3,46.2,59.1
1991,40.7,43,50.4,60.1,68.4,71,73.7,71.8,67.9,59.2,46.1,43.1,58
1992,40.1,44.6,45.8,55.9,61,67.4,72.2,68.9,66.2,54.8,47.3,40.1,55.4
1993,42.5,38.3,43.5,56.4,66.4,74.1,79.3,75.4,70.8,58.8,50.8,42,58.2
1994,35.3,46.9,51.8,61.1,62.4,74.7,74.3,74.2,68.7,60.5,54.4,46.4,59.2
1995,42.4,40.6,52.4,60.4,67.4,71.5,77.4,76.9,69.1,60.2,45.9,39.4,58.6
1996,37.6,41.5,46,M,69.6,73.4,75.3,74.8,67.5,58.4,47.8,45.6,58
1997,41.1,46.8,55.6,56.5,62.3,71.3,77.8,75.3,71.9,60.1,46.5,41.9,58.9
1998,45.6,47.1,M,M,71.1,75.2,77.6,76.8,73.7,60.2,50.5,46.7,62.5
1999,43.4,44.9,45.8,62.4,66.2,73.7,77.1,75.3,71.7,53.7,50.3,42.1,58.9
2000,38.6,44.8,51.5,56.1,67.8,70.8,73.8,72.2,67.2,58.1,46.6,M,58.9
2001,35.4,M,M,58.1,63.9,69.3,73.3,73.3,64.8,56.1,52.5,M,60.7
2002,41,41.8,M,60.5,63,72.6,75.9,74.1,70.9,61.6,M,40,60.1
2003,M,M,52.5,57.9,64.5,68.5,72.8,74.1,66.6,56.9,53.2,M,63
