  Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1961,37.3,45.8,53.5,53.4,62.8,70.8,M,73.8,70.5,57.5,52.2,40.4,56.2
1962,38.6,45.5,47.2,54.8,71.3,72.1,75.1,74.2,67.8,60.3,46.8,37,57.6
1963,36.9,36,53,60.5,65.4,71.8,73.9,74.1,67.2,59.1,49.8,33.5,56.8
1964,39.3,38.8,48.2,58,67.2,74.6,74.7,73.4,67.3,54.2,52.3,43,57.6
1965,40.6,42.4,46.1,59.7,69.5,70.5,75.5,74.7,69.8,56.8,49.6,42.8,58.2
1966,36,40.3,48.4,56.5,65.9,70.9,76.4,74.3,66.8,56.5,49.1,41.2,56.9
1967,41.4,38.3,53,61.6,63.1,69.7,72.3,71.5,63.2,56.3,45.1,44.3,56.7
1968,36.6,35.1,50.6,58.4,63.8,72.7,75.9,77,66.9,58.9,49.6,37.4,56.9
1969,37.2,39.7,42.8,59.4,65.9,74.8,78,73.2,67.2,58.4,45.5,38.9,56.8
1970,34.8,42.7,49.1,60.9,67.7,74.5,78.1,76.4,74.6,62,48.9,44.6,59.5
1971,39.4,41,46.6,58.8,63.7,74.8,75.4,75,73,64.7,48.5,49,59.2
1972,43.6,40,50.1,58.8,64.5,70.3,75.8,76,71.9,58.3,48,47.4,58.7
1973,41.4,41.4,54.9,56.9,64.3,74.5,77.3,76.3,73.2,62.3,52.8,42,59.8
1974,51.1,44.9,54.9,59.2,68.1,69.8,75.9,75.5,68.3,57.9,49.6,42.3,59.8
1975,44.6,45.5,48.3,58.9,70.1,73.3,76,78.1,69.5,62.1,51.6,41,59.9
1976,37,49.4,54.3,59.3,64,71.4,75.9,74,68.3,55.4,44.5,40,57.8
1977,29.3,41.8,54.8,62,68.5,74.1,79.7,77.9,71.9,58.1,52,40,59.2
1978,32.6,36.1,48.5,60.1,65.8,74.7,77.9,77.4,72.8,58.3,52.7,42,58.2
1979,36.6,37.5,52.6,58.4,66.8,71,74.1,75.6,69.2,58,51.4,43.2,57.9
1980,42,38.5,46.9,58.8,66.9,73.3,79.8,78.5,73.1,57.3,47,41.3,58.6
1981,35.5,40.7,47.5,61.9,63.5,77.3,77.9,74,67.6,55.8,47.6,35.9,57.1
1982,34.4,44.4,50.7,55.2,68.2,72.8,76,74,67,57.6,48.2,44,57.7
1983,36.9,39.7,49.6,53.5,63.8,70.6,76.9,77.5,67.8,59.2,49.1,37.1,56.8
1984,37.9,44.6,48.3,55.5,64.5,73.9,74.4,75.3,67.1,65.1,44.6,48,58.3
1985,32.5,40.6,51.6,58.5,66.3,75.2,75.4,73.8,67.1,61.6,55.5,36.1,57.9
1986,36.2,43.6,47.6,61.7,67.2,77.4,80.5,74.1,70.6,60,50.5,40,59.1
1987,37.1,39.8,47.7,55.9,68.3,73.8,77.7,78.3,70.1,53,50.8,43.3,58
1988,35.5,42,51.2,59.4,65.2,73,77.6,79.3,69.3,54.3,48.8,41.1,58.1
1989,43.1,M,M,58,63.3,73.6,76,74.2,68.6,58.6,48.3,33.7,59.7
1990,44.2,46.5,52.6,56.7,66,73,78.3,76.5,71,60.1,52.4,45.8,60.3
1991,41,45.2,52.1,60.1,69.3,72.5,77.4,73.9,68.1,57.9,46.2,43.1,58.9
1992,40.9,44.5,48.3,56.2,61.3,68.9,76.1,71.1,67.4,54.5,46.1,38.2,56.1
1993,40.9,39.1,45.3,57.8,67.7,74.8,81.5,77.1,M,59.7,47.7,38.9,57.3
1994,M,42.3,M,60.4,63.9,74.5,75.4,73.3,66.4,56.7,51.8,43.5,60.8
1995,39,38.8,50.5,58,65.1,69.8,77.2,78.6,69.1,60.8,47,39.6,57.8
1996,37.3,M,46,59,68.8,74,77.2,75,68.4,59.6,44.1,43.4,59.3
1997,M,45.7,56.1,55.7,63.2,70.2,78,74.4,70.1,57.1,43.6,38.3,59.3
1998,41.1,43.7,46.9,54.2,67.9,74.5,77.3,74.7,71.1,59.1,49.4,44.4,58.7
1999,M,42.5,44.2,M,63.9,70.6,78.4,75.7,66.6,56.5,52.7,40.4,59.2
2000,36.8,M,M,55.2,67.2,74.5,74.7,73.7,66,57.3,43.9,31.6,58.1
2001,38.1,M,M,60.5,65.8,73.2,73.7,76.8,66.4,M,M,M,64.9
2002,M,M,M,M,M,M,M,75.4,M,M,M,M,75.4
2003,M,M,M,M,64.1,M,74.5,75.6,M,57.1,54.8,38,60.7
2004,37.1,38.3,50.6,57.8,70,72.8,75.9,73.2,67.8,61.2,50.6,M,59.6
2005,42.4,41.8,46.4,57.9,62.8,71.9,77.5,76.9,71,60.4,M,37.7,58.8
