Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1964,33,27.9,40.1,51.3,57.8,64.1,64.9,64.7,59.9,48.1,45.2,37.3,49.5
1965,33.2,33.9,37.5,52.3,60.2,61.6,65.8,65.7,62.4,49.3,42.8,35.9,50
1966,26.8,32.2,40,48.1,56.7,61.8,66.2,65.4,57.7,49.5,41.7,33.7,48.3
1967,34.1,29.1,44.8,52.6,54.9,61.4,62.8,62.5,55.1,50,38.4,38.5,48.7
1968,32.3,24.5,42.2,49.9,54.3,62.9,65.9,66.4,58.5,50.2,40.5,29.8,48.1
1969,30.7,30.3,32.3,50.9,56.5,65.1,67.3,64,59.2,51.2,38.1,29.8,47.9
1970,25,32,39.7,51.2,57.8,62.8,66.2,65.5,64.2,53.1,40,36.5,49.5
1971,29.9,32.7,34.8,47.7,53.7,65.3,64.5,64.8,62.8,55.6,40.1,42.2,49.5
1972,36,31.1,39.7,48.9,54.5,58.8,64.6,65.6,61.3,49,39.8,40.4,49.1
1973,31.5,31.3,46.5,46.7,53.6,64.1,66.9,66.2,63.4,53.1,44.4,34.4,50.2
1974,44.6,35.1,45.4,48.9,57.3,59.2,65.1,65,58.7,48.6,41.2,34.5,50.3
1975,37.6,37.6,39.2,47,60.1,62.4,66,66.5,58.9,53.4,43.8,35.3,50.6
1976,28.9,39.8,44.8,49.8,54.3,62.5,64.1,63.2,57.5,46.1,34.6,31,48
1977,19.1,29.9,44.2,52.8,58.8,61.6,67.9,66.6,62,47,44.1,31.7,48.8
1978,23.3,24.7,39.5,50,55.7,63.3,66.5,66.7,63.6,49.5,45.2,35.9,48.7
1979,26.8,29.3,43.2,47.6,56,60.7,64.3,65.3,60.3,49.5,43.2,36.1,48.5
1980,33.9,27.8,38.6,48.2,56,62.4,68.8,67.2,62.9,48.9,41,34.5,49.2
1981,25,32.8,36.6,53.4,54.1,66.4,68.3,64.2,59,48.9,41.5,29,48.3
1982,27.4,36.9,44.7,45.4,59.7,63.2,66.3,64.6,58.1,51.9,44.4,40.8,50.3
1983,30.7,31.9,39.8,44.3,54.9,62.1,66.4,67,59.1,52.1,41.6,31.3,48.4
1984,30,36.3,38.1,46.1,54.1,64.6,64.7,65.5,58.1,58.3,40.1,43.6,50
1985,23.4,32.6,43.3,50.5,57.7,62.4,65.7,65,60.4,56.9,51.5,30.3,50
1986,30.7,36.4,41.8,51.6,57.6,66.2,68.9,65.1,62.5,52.8,46.7,36.1,51.4
1987,31,34.3,42.1,45.8,61.2,65.4,68.5,68.4,61,47.1,45.2,38,50.7
1988,28.2,32.5,41.9,49.4,56,62.8,67,68.9,61.2,45.5,43.8,34.4,49.3
1989,38.9,35.8,46,49,54.4,64.8,68,66.4,61.5,53,41.8,25.9,50.5
1990,39,42,46.2,49.8,58.4,64.7,67.5,66.9,61.8,53,46.1,41.7,53.1
1991,35.2,37.1,44.1,52.9,62.1,64.5,69.3,66.3,60.8,52.5,40.7,38.4,52
1992,34.8,M,39.8,48.5,54,61.8,68.3,64.1,62.5,49.7,41.7,33.4,50.8
1993,36.6,31.7,35.1,44.8,57.1,64.6,71,67.3,62.4,50.3,42,32.9,49.7
1994,28.3,37.2,42,54.9,54.6,66.3,67.4,65.6,59.2,52,46.9,40.7,51.3
1995,33.4,32.9,44.1,51.7,58.8,63.6,69.1,69.3,M,52.7,39,31.5,49.6
1996,31.6,34.4,36,47.9,59,63.5,66.4,64.7,60,52,37.7,M,50.3
1997,33.5,M,M,M,51.8,M,67.1,63.8,M,M,M,M,54.1
1998,M,M,M,M,60.3,M,M,66.4,M,M,45.3,M,57.3
1999,34.4,M,M,M,M,M,M,M,M,M,M,M,34.4
2000,M,M,M,M,M,M,M,M,M,M,M,M,M
2001,M,M,M,M,58.1,63.8,66.6,67.2,M,M,M,M,63.9
2002,M,M,M,M,M,65.4,68.6,67.6,63.6,53.7,M,M,63.8
2003,26,33.3,44.3,M,M,63.2,67.2,67.8,M,48.8,M,M,50.1
2004,29.2,M,M,M,61.4,M,M,M,M,M,M,32.3,41
2005,M,32.8,M,M,M,M,M,M,M,M,M,M,32.8
2006,M,M,M,M,M,M,M,M,58.7,48.3,M,M,53.5
2007,M,M,M,M,M,M,M,M,61.6,53.8,39.6,37.3,48.1
2008,28.9,35.9,38.4,49,55.5,65.4,65.4,64.9,60.7,46.8,36.8,36,48.6
