Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1974,51.7,45.7,56.6,61.4,69.2,72.1,77.1,76.5,69.1,59.2,50.9,43.2,61.1
1975,45.9,47.7,50.2,59.8,70.7,74.4,75.8,78.7,70.5,63.5,52.9,42.1,61
1976,38.8,51.7,56.9,61.1,65.8,72,76.8,75,69.3,56,45,40.4,59.1
1977,31.3,42.9,55.6,63.3,69.7,75.4,82.2,78.6,74,58.6,52.7,42,60.5
1978,34.7,36.4,49.1,60,66.4,75.6,78.5,78.2,74.1,59.4,54.2,43.8,59.2
1979,38.2,39.1,54.4,60.5,67.5,72,76.5,77.8,71.2,60.1,53.7,45,59.7
1980,42.8,40.4,48.4,60.3,68.7,74.1,80.2,80.8,75.1,59,49.6,42.7,60.2
1981,37.1,43.3,49.6,64.5,65.8,78.8,80,76.8,70,59,50.3,38.7,59.5
1982,37.5,45.1,53.2,56.8,71.2,74.7,78.8,76.4,70.3,60.4,51.9,47.6,60.3
1983,39.1,41.9,51.6,55.2,66.8,73.2,81,80.7,71.6,61.4,51.9,40.4,59.6
1984,39.1,46.7,50.1,57,66.1,76.1,76.3,77.1,69.5,67.7,48.1,51.3,60.4
1985,36.5,43.4,54.3,61.8,68.8,75.7,77.4,75.8,70.4,64.7,59,40,60.7
1986,38.8,47,51.5,62.6,68.3,79.7,82.6,75.5,M,62.4,52.4,42.1,60.3
1987,38.9,42,M,57.6,70.8,76.9,80.7,81.2,71.8,54.2,52.6,45.3,61.1
1988,35.3,41,51,60.4,M,75.6,79.3,80,70.9,56.9,53.6,44.6,59
1989,46.7,46.6,52.6,59.8,63.9,76.5,78.5,77.1,69.9,62.6,51.4,36.4,60.2
1990,48.1,52.9,54.9,61.8,69.4,77.3,79.7,79.5,73.3,M,M,50.3,64.7
1991,41.1,48.4,54.8,65,74.7,77.5,82,78.9,74.6,63.7,49.4,46.8,63.1
1992,44.6,47.7,51.5,60.4,65.7,73.8,81.7,76.5,72.4,60.3,51.8,43.3,60.8
1993,44.2,M,48.1,57.8,68.9,77.4,83.6,M,74.4,M,51.3,M,63.2
1994,M,44.9,58.4,63.9,65.6,77.1,78.6,76.4,M,59.5,54.4,M,64.3
1995,42.4,42.3,54.3,61.9,70.1,74.6,M,80.8,69.8,M,M,39.8,59.6
1996,M,45.2,46.3,59.5,71.4,75.8,78.2,76.1,70.8,59.3,46.4,43.9,61.2
1997,42.7,47.8,56.3,56.9,65.2,72.1,79.9,80.6,73.4,62.6,47.9,42.4,60.7
1998,45.5,48.3,50,61.7,72.6,78.8,81.9,79.3,76.1,65,53.5,49.1,63.5
1999,M,46.4,50.5,M,67.8,75.2,80.5,81,71.7,M,M,M,67.6
2000,M,46.4,55.8,59.7,71.1,77.8,78.5,77.7,71.3,61.8,49.1,36.6,62.3
2001,40.5,48.5,49,62.4,68.9,76.8,77.8,79.6,69.5,59.2,56.6,48.3,61.4
2002,43,44.7,51.2,65.2,66.4,78.2,81.8,79,73.3,62.9,49.5,41.6,61.4
2003,38.8,43.3,54.4,58.2,67.2,74.2,77.5,78.5,70.9,61.2,57.1,41,60.2
2004,40,40,54.1,59.9,73.3,76.1,78.5,75.7,71,63.9,54.7,42.6,60.8
2005,43.8,45.9,49.7,61,66.2,75,80.7,79.6,75.8,63,53.9,40.8,61.3
2006,47.9,44,52.4,64.8,66,75.3,79.6,80.1,70.7,59.1,52.4,47.4,61.6
2007,45.1,40.1,56.5,59.6,68.7,77.3,79.4,85.1,76.1,66.1,M,M,65.4
2008,M,M,M,58.4,66.6,79.4,78.8,77.2,73.3,60.2,48.9,46.7,65.5
2009,39.8,43,49.8,58.9,68,76.7,76.7,78.3,72.4,59.4,53.5,40.1,59.7
2010,37,37.4,50.3,62.4,71.1,79,81.7,80.3,75.5,62.5,50.7,34.6,60.2
2011,36.3,46.5,52,63.5,65.8,76.8,80.3,78.7,72,58.9,52.7,47.5,60.9
2012,44.7,46.3,60.7,64.2,71.1,73.8,81.6,76.3,71.8,61.1,48.7,48.6,62.4
2013,45.5,43,46,60.8,66.3,75.8,77.5,75.5,72,61.8,47.8,44.9,59.7
2014,35.7,45,47,59.7,69,76.5,76.6,75.7,71.8,62.8,46.6,46.5,59.4
2015,40.1,36.1,53.2,60.7,70.6,79.2,81.6,79.6,72.9,60.3,53.9,54.5,61.9
2016,38.9,43.5,57.9,61,67.5,78.6,81.9,82.5,77.8,65.4,54.6,46.6,63
2017,46.9,52.6,52,64.6,68.9,75.8,80.4,77.9,72.4,65.4,51.9,45.3,62.8
2018,36.9,52.8,48,57.9,73.8,79.4,80.4,79.6,79.5,64.9,48.1,45.6,62.2
2019,44.4,49.4,51,63.3,74.3,76.6,81.8,79.6,78.8,67.4,48.8,47.4,63.6
2020,47.3,47.9,57.5,60.4,65.5,75.7,81.7,80.1,71.7,64.9,56.6,43.4,62.7
2021,42.8,42.7,55.2,59.5,67,75.6,79,79.3,71.7,65.3,48.3,51,61.4
2022,39.6,46.1,53.2,59.7,69.9,77.1,80.1,77.3,71.6,58,53.1,41.7,60.6
